period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,0.0,0.0,5.47,5.47
1,1.0,1.0,12500.0,12500,,,,,1236.0,1236.0,1788.0,1788.0,1262.0,1262.0,4287.0,51482.0,4287.0,4287.0,,,,,1177.0,1177.0,1703.0,1703.0,1202.0,1202.0,4082.0,51278.0,4082.0,4082.0,3.46,8.93
2,2.0,2.0,12500.0,25000,,,,,1236.0,2472.0,1788.0,3576.0,1262.0,2525.0,4287.0,55769.0,4287.0,8573.0,,,,,1121.0,2298.0,1622.0,3325.0,1145.0,2348.0,3888.0,55166.0,3888.0,7971.0,3.46,12.39
3,3.0,3.0,12500.0,37500,,,,,1236.0,3708.0,1788.0,5364.0,1262.0,3788.0,4287.0,60055.0,4287.0,12860.0,,,,,1068.0,3366.0,1545.0,4869.0,1091.0,3438.0,3703.0,58869.0,3703.0,11673.0,3.46,15.85
4,4.0,4.0,12500.0,50000,,,,,1236.0,4944.0,1788.0,7152.0,1262.0,5050.0,4287.0,64342.0,4287.0,17146.0,,,,,1017.0,4383.0,1471.0,6340.0,1039.0,4477.0,3527.0,62396.0,3527.0,15200.0,3.46,19.31
5,5.0,5.0,12500.0,62500,,,,,1236.0,6180.0,1788.0,8940.0,1262.0,6312.0,4287.0,68628.0,4287.0,21433.0,,,,,969.0,5352.0,1401.0,7741.0,989.0,5466.0,3359.0,65754.0,3359.0,18559.0,3.46,22.77
6,6.0,6.0,12500.0,75000,,,,,1236.0,7416.0,1788.0,10728.0,1262.0,7575.0,4287.0,72915.0,4287.0,25719.0,,,,,922.0,6274.0,1334.0,9075.0,942.0,6408.0,3199.0,68953.0,3199.0,21757.0,3.46,26.23
7,7.0,7.0,12500.0,87500,,,,,1236.0,8653.0,1788.0,12516.0,1262.0,8838.0,4287.0,77202.0,4287.0,30006.0,,,,,878.0,7152.0,1271.0,10346.0,897.0,7305.0,3046.0,71999.0,3046.0,24804.0,3.46,29.7
8,8.0,8.0,12500.0,100000,,,,,1236.0,9889.0,1788.0,14304.0,1262.0,10100.0,4287.0,81488.0,4287.0,34293.0,,,,,837.0,7989.0,1210.0,11556.0,855.0,8160.0,2901.0,74901.0,2901.0,27705.0,3.46,33.16
8.9,8.9,8.9,11250.000000000004,111250,,,,,1112.0,11001.0,1609.0,15913.0,1136.0,11236.0,3858.0,85346.0,3858.0,38151.0,,,,,721.0,8710.0,1042.0,12599.0,736.0,8896.0,2499.0,77400.0,2499.0,30204.0,3.11,36.27
post-use,8.9,9.790000000000001,0.0,111250,0.0,47196.0,0,0,0.0,11001.0,0.0,15913.0,0.0,11236.0,0.0,85346.0,0.0,38151.0,0.0,47196.0,0,0,0.0,8710.0,0.0,12599.0,0.0,8896.0,0.0,77400.0,0.0,30204.0,0.0,36.27
