period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,2067.0,2067.0,1788.0,1788.0,1162.0,1162.0,5017.0,67761.0,5017.0,5017.0,,,,,1969.0,1969.0,1703.0,1703.0,1106.0,1106.0,4778.0,67522.0,4778.0,4778.0,4.53,10.0
2,2.0,2.0,11500.0,23000,,,,,2067.0,4134.0,1788.0,3576.0,1162.0,2323.0,5017.0,72778.0,5017.0,10033.0,,,,,1875.0,3844.0,1622.0,3325.0,1054.0,2160.0,4550.0,72072.0,4550.0,9328.0,4.53,14.53
3,3.0,3.0,11500.0,34500,,,,,2067.0,6201.0,1788.0,5364.0,1162.0,3484.0,5017.0,77794.0,5017.0,15050.0,,,,,1786.0,5629.0,1545.0,4869.0,1003.0,3163.0,4334.0,76406.0,4334.0,13662.0,4.53,19.05
4,4.0,4.0,11500.0,46000,,,,,2067.0,8269.0,1788.0,7152.0,1162.0,4646.0,5017.0,82811.0,5017.0,20067.0,,,,,1701.0,7330.0,1471.0,6340.0,956.0,4119.0,4127.0,80533.0,4127.0,17789.0,4.53,23.58
5,5.0,5.0,11500.0,57500,,,,,2067.0,10336.0,1788.0,8940.0,1162.0,5808.0,5017.0,87827.0,5017.0,25083.0,,,,,1620.0,8950.0,1401.0,7741.0,910.0,5029.0,3931.0,84464.0,3931.0,21719.0,4.53,28.11
6,6.0,6.0,11500.0,69000,,,,,2067.0,12403.0,1788.0,10728.0,1162.0,6969.0,5017.0,92844.0,5017.0,30100.0,,,,,1543.0,10492.0,1334.0,9075.0,867.0,5895.0,3743.0,88207.0,3743.0,25463.0,4.53,32.64
7,7.0,7.0,11500.0,80500,,,,,2067.0,14470.0,1788.0,12516.0,1162.0,8130.0,5017.0,97861.0,5017.0,35116.0,,,,,1469.0,11961.0,1271.0,10346.0,825.0,6721.0,3565.0,91772.0,3565.0,29028.0,4.53,37.17
8,8.0,8.0,11500.0,92000,,,,,2067.0,16537.0,1788.0,14304.0,1162.0,9292.0,5017.0,102877.0,5017.0,40133.0,,,,,1399.0,13360.0,1210.0,11556.0,786.0,7507.0,3395.0,95168.0,3395.0,32424.0,4.53,41.69
8.9,8.9,8.9,10350.000000000004,102350,,,,,1860.0,18397.0,1609.0,15913.0,1045.0,10337.0,4515.0,107392.0,4515.0,44648.0,,,,,1205.0,14565.0,1042.0,12599.0,677.0,8184.0,2925.0,98093.0,2925.0,35348.0,4.08,45.77
post-use,8.9,9.790000000000001,0.0,102350,0.0,62744.0,0,0,0.0,18397.0,0.0,15913.0,0.0,10337.0,0.0,107392.0,0.0,44648.0,0.0,62744.0,0,0,0.0,14565.0,0.0,12599.0,0.0,8184.0,0.0,98093.0,0.0,35348.0,0.0,45.77
