period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,14250,14250,,,-4153,-4153,715.0,715.0,1884,1884,869.0,869.0,-685.0,60763.0,-685.0,-685.0,,,-3881.0,-3881.0,668.0,668.0,1761.0,1761.0,812.0,812.0,-640.0,60808.0,-640.0,-640.0,2.24,12.06
2,2.0,2.0,14250,28500,,,,,715.0,1430.0,1884,3768,869.0,1738.0,3468.0,64231.0,3468.0,2783.0,,,,,624.0,1292.0,1646.0,3406.0,759.0,1572.0,3029.0,63837.0,3029.0,2389.0,2.24,14.31
3,3.0,3.0,14250,42750,,,,,715.0,2145.0,1884,5652,869.0,2608.0,3468.0,67699.0,3468.0,6251.0,,,,,584.0,1876.0,1538.0,4944.0,710.0,2281.0,2831.0,66668.0,2831.0,5220.0,2.24,16.55
4,4.0,4.0,14250,57000,,,,,715.0,2859.0,1884,7536,869.0,3477.0,3468.0,71167.0,3468.0,9719.0,,,,,545.0,2421.0,1437.0,6382.0,663.0,2944.0,2646.0,69314.0,2646.0,7866.0,2.24,18.79
5,5.0,5.0,14250,71250,,,,,715.0,3574.0,1884,9420,869.0,4346.0,3468.0,74636.0,3468.0,13188.0,,,,,510.0,2931.0,1343.0,7725.0,620.0,3564.0,2473.0,71787.0,2473.0,10339.0,2.24,21.04
6,6.0,6.0,14250,85500,,,,,715.0,4289.0,1884,11304,869.0,5216.0,3468.0,78104.0,3468.0,16656.0,,,,,476.0,3407.0,1255.0,8980.0,579.0,4143.0,2311.0,74098.0,2311.0,12650.0,2.24,23.28
7,7.0,7.0,14250,99750,,,,,715.0,5004.0,1884,13188,869.0,6085.0,3468.0,81572.0,3468.0,20124.0,,,,,445.0,3853.0,1173.0,10153.0,541.0,4685.0,2160.0,76257.0,2160.0,14809.0,2.24,25.52
8,8.0,8.0,14250,114000,,,,,715.0,5719.0,1884,15072,869.0,6954.0,3468.0,85040.0,3468.0,23592.0,,,,,416.0,4269.0,1097.0,11250.0,506.0,5191.0,2018.0,78276.0,2018.0,16828.0,2.24,27.77
9,9.0,9.0,14250,128250,,,,,715.0,6434.0,1884,16956,869.0,7823.0,3468.0,88508.0,3468.0,27060.0,,,,,389.0,4658.0,1025.0,12275.0,473.0,5663.0,1886.0,80162.0,1886.0,18714.0,2.24,30.01
10,10.0,10.0,14250,142500,,,,,715.0,7149.0,1884,18840,869.0,8692.0,3468.0,91976.0,3468.0,30528.0,,,,,363.0,5021.0,958.0,13232.0,442.0,6105.0,1763.0,81925.0,1763.0,20477.0,2.24,32.25
11,11.0,11.0,14250,156750,,,,,715.0,7864.0,1884,20724,869.0,9562.0,3468.0,95444.0,3468.0,33996.0,,,,,340.0,5361.0,895.0,14128.0,413.0,6518.0,1648.0,83573.0,1648.0,22125.0,2.24,34.49
11.5,11.5,11.5,7125,163875,,,,,357.0,8221.0,942,21666,435.0,9996.0,1734.0,97178.0,1734.0,35730.0,,,,,164.0,5525.0,433.0,14560.0,200.0,6718.0,796.0,84369.0,796.0,22921.0,1.12,35.62
post-use,11.5,12.65,0,163875,0,61448,0,-4153,0.0,8221.0,0,21666,0.0,9996.0,0.0,97178.0,0.0,35730.0,0,61448,0.0,-3881.0,0.0,5525.0,0.0,14560.0,0.0,6718.0,0.0,84369.0,0.0,22921.0,0.0,35.62
