period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,2591.0,2591.0,1788.0,1788.0,1162.0,1162.0,5540.0,79460.0,5540.0,5540.0,,,,,2467.0,2467.0,1703.0,1703.0,1106.0,1106.0,5276.0,79196.0,5276.0,5276.0,4.25,9.72
2,2.0,2.0,11500.0,23000,,,,,2591.0,5181.0,1788.0,3576.0,1162.0,2323.0,5540.0,85000.0,5540.0,11080.0,,,,,2350.0,4817.0,1622.0,3325.0,1054.0,2160.0,5025.0,84221.0,5025.0,10301.0,4.25,13.97
3,3.0,3.0,11500.0,34500,,,,,2591.0,7772.0,1788.0,5364.0,1162.0,3484.0,5540.0,90541.0,5540.0,16621.0,,,,,2238.0,7055.0,1545.0,4869.0,1003.0,3163.0,4786.0,89007.0,4786.0,15087.0,4.25,18.22
4,4.0,4.0,11500.0,46000,,,,,2591.0,10363.0,1788.0,7152.0,1162.0,4646.0,5540.0,96081.0,5540.0,22161.0,,,,,2131.0,9186.0,1471.0,6340.0,956.0,4119.0,4558.0,93565.0,4558.0,19645.0,4.25,22.47
5,5.0,5.0,11500.0,57500,,,,,2591.0,12953.0,1788.0,8940.0,1162.0,5808.0,5540.0,101621.0,5540.0,27701.0,,,,,2030.0,11216.0,1401.0,7741.0,910.0,5029.0,4341.0,97906.0,4341.0,23986.0,4.25,26.72
6,6.0,6.0,11500.0,69000,,,,,2591.0,15544.0,1788.0,10728.0,1162.0,6969.0,5540.0,107161.0,5540.0,33241.0,,,,,1933.0,13150.0,1334.0,9075.0,867.0,5895.0,4134.0,102040.0,4134.0,28120.0,4.25,30.97
7,7.0,7.0,11500.0,80500,,,,,2591.0,18135.0,1788.0,12516.0,1162.0,8130.0,5540.0,112701.0,5540.0,38781.0,,,,,1841.0,14991.0,1271.0,10346.0,825.0,6721.0,3937.0,105978.0,3937.0,32058.0,4.25,35.22
8,8.0,8.0,11500.0,92000,,,,,2591.0,20726.0,1788.0,14304.0,1162.0,9292.0,5540.0,118242.0,5540.0,44322.0,,,,,1753.0,16744.0,1210.0,11556.0,786.0,7507.0,3750.0,109727.0,3750.0,35807.0,4.25,39.47
8.9,8.9,8.9,10350.000000000004,102350,,,,,2332.0,23057.0,1609.0,15913.0,1045.0,10337.0,4986.0,123228.0,4986.0,49308.0,,,,,1510.0,18255.0,1042.0,12599.0,677.0,8184.0,3230.0,112957.0,3230.0,39037.0,3.83,43.3
post-use,8.9,9.790000000000001,0.0,102350,0,73920,0,0,0.0,23057.0,0.0,15913.0,0.0,10337.0,0.0,123228.0,0.0,49308.0,0,73920,0,0,0.0,18255.0,0.0,12599.0,0.0,8184.0,0.0,112957.0,0.0,39037.0,0.0,43.3
