period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,2372.0,2372.0,1788.0,1788.0,1162.0,1162.0,5322.0,55428.0,5322.0,5322.0,,,,,2259.0,2259.0,1703.0,1703.0,1106.0,1106.0,5068.0,55174.0,5068.0,5068.0,3.87,9.34
2,2.0,2.0,11500.0,23000,,,,,2372.0,4745.0,1788.0,3576.0,1162.0,2323.0,5322.0,60750.0,5322.0,10644.0,,,,,2152.0,4411.0,1622.0,3325.0,1054.0,2160.0,4827.0,60001.0,4827.0,9895.0,3.87,13.2
3,3.0,3.0,11500.0,34500,,,,,2372.0,7117.0,1788.0,5364.0,1162.0,3484.0,5322.0,66071.0,5322.0,15965.0,,,,,2049.0,6460.0,1545.0,4869.0,1003.0,3163.0,4597.0,64599.0,4597.0,14493.0,3.87,17.07
4,4.0,4.0,11500.0,46000,,,,,2372.0,9489.0,1788.0,7152.0,1162.0,4646.0,5322.0,71393.0,5322.0,21287.0,,,,,1952.0,8412.0,1471.0,6340.0,956.0,4119.0,4378.0,68977.0,4378.0,18871.0,3.87,20.93
5,5.0,5.0,11500.0,57500,,,,,2372.0,11862.0,1788.0,8940.0,1162.0,5808.0,5322.0,76715.0,5322.0,26609.0,,,,,1859.0,10271.0,1401.0,7741.0,910.0,5029.0,4170.0,73147.0,4170.0,23041.0,3.87,24.8
6,6.0,6.0,11500.0,69000,,,,,2372.0,14234.0,1788.0,10728.0,1162.0,6969.0,5322.0,82037.0,5322.0,31931.0,,,,,1770.0,12041.0,1334.0,9075.0,867.0,5895.0,3971.0,77118.0,3971.0,27012.0,3.87,28.67
7,7.0,7.0,11500.0,80500,,,,,2372.0,16606.0,1788.0,12516.0,1162.0,8130.0,5322.0,87359.0,5322.0,37253.0,,,,,1686.0,13727.0,1271.0,10346.0,825.0,6721.0,3782.0,80900.0,3782.0,30794.0,3.87,32.53
8,8.0,8.0,11500.0,92000,,,,,2372.0,18978.0,1788.0,14304.0,1162.0,9292.0,5322.0,92680.0,5322.0,42574.0,,,,,1606.0,15333.0,1210.0,11556.0,786.0,7507.0,3602.0,84502.0,3602.0,34396.0,3.87,36.4
8.9,8.9,8.9,10350.000000000004,102350,,,,,2135.0,21114.0,1609.0,15913.0,1045.0,10337.0,4790.0,97470.0,4790.0,47364.0,,,,,1383.0,16716.0,1042.0,12599.0,677.0,8184.0,3103.0,87604.0,3103.0,37498.0,3.48,39.88
post-use,8.9,9.790000000000001,0.0,102350,0,50106,0,0,0.0,21114.0,0.0,15913.0,0.0,10337.0,0.0,97470.0,0.0,47364.0,0,50106,0,0,0.0,16716.0,0.0,12599.0,0.0,8184.0,0.0,87604.0,0.0,37498.0,0.0,39.88
