period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1,1.0,13250,13250,,,-1389.0,-1389.0,793.0,793.0,1884,1884,808.0,808.0,2096.0,63544.0,2096.0,2096.0,,,-1323.0,-1323.0,755.0,755.0,1794.0,1794.0,770.0,770.0,1997.0,63445.0,1997.0,1997.0,0.97,10.79
2,2,2.0,13250,26500,,,,,793.0,1586.0,1884,3768,808.0,1616.0,3485.0,67030.0,3485.0,5582.0,,,,,719.0,1474.0,1709.0,3503.0,733.0,1503.0,3161.0,66606.0,3161.0,5158.0,0.97,11.76
3,3,3.0,13250,39750,,,,,793.0,2379.0,1884,5652,808.0,2425.0,3485.0,70515.0,3485.0,9067.0,,,,,685.0,2159.0,1627.0,5131.0,698.0,2201.0,3011.0,69616.0,3011.0,8168.0,0.97,12.73
4,4,4.0,13250,53000,,,,,793.0,3171.0,1884,7536,808.0,3233.0,3485.0,74000.0,3485.0,12552.0,,,,,652.0,2811.0,1550.0,6681.0,665.0,2866.0,2867.0,72483.0,2867.0,11035.0,0.97,13.7
5,5,5.0,13250,66250,,,,,793.0,3964.0,1884,9420,808.0,4041.0,3485.0,77485.0,3485.0,16037.0,,,,,621.0,3433.0,1476.0,8157.0,633.0,3499.0,2731.0,75214.0,2731.0,13766.0,0.97,14.66
6,6,6.0,13250,79500,,,,,793.0,4757.0,1884,11304,808.0,4850.0,3485.0,80970.0,3485.0,19522.0,,,,,592.0,4024.0,1406.0,9563.0,603.0,4102.0,2601.0,77815.0,2601.0,16367.0,0.97,15.63
7,7,7.0,13250,92750,,,,,793.0,5550.0,1884,13188,808.0,5658.0,3485.0,84455.0,3485.0,23007.0,,,,,563.0,4588.0,1339.0,10902.0,574.0,4677.0,2477.0,80292.0,2477.0,18844.0,0.97,16.6
8,8,8.0,13250,106000,,,,,793.0,6343.0,1884,15072,808.0,6466.0,3485.0,87940.0,3485.0,26492.0,,,,,537.0,5124.0,1275.0,12177.0,547.0,5224.0,2359.0,82650.0,2359.0,21202.0,0.97,17.57
9,9,9.0,13250,119250,,,,,793.0,7136.0,1884,16956,808.0,7274.0,3485.0,91425.0,3485.0,29977.0,,,,,511.0,5636.0,1214.0,13391.0,521.0,5745.0,2247.0,84897.0,2247.0,23449.0,0.97,18.54
10,10,10.0,13250,132500,,,,,793.0,7929.0,1884,18840,808.0,8082.0,3485.0,94910.0,3485.0,33462.0,,,,,487.0,6122.0,1157.0,14548.0,496.0,6241.0,2140.0,87037.0,2140.0,25589.0,0.97,19.51
11,11,11.0,13250,145750,,,,,793.0,8721.0,1884,20724,808.0,8891.0,3485.0,98396.0,3485.0,36948.0,,,,,464.0,6586.0,1102.0,15649.0,473.0,6714.0,2038.0,89074.0,2038.0,27626.0,0.97,20.48
12,12,12.0,13250,159000,,,,,793.0,9514.0,1884,22608,808.0,9699.0,3485.0,101881.0,3485.0,40433.0,,,,,441.0,7027.0,1049.0,16698.0,450.0,7164.0,1941.0,91015.0,1941.0,29567.0,0.97,21.44
13,13,13.0,13250,172250,,,,,793.0,10307.0,1884,24492,808.0,10507.0,3485.0,105366.0,3485.0,43918.0,,,,,420.0,7448.0,999.0,17697.0,429.0,7592.0,1848.0,92863.0,1848.0,31415.0,0.97,22.41
post-use,13,14.3,0,172250,0,61448,0.0,-1389.0,0.0,10307.0,0,24492,0.0,10507.0,0.0,105366.0,0.0,43918.0,0,61448,0.0,-1323.0,0.0,7448.0,0.0,17697.0,0.0,7592.0,0.0,92863.0,0.0,31415.0,0.0,22.41
