period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,14250,14250,,,-4153,-4153,584.0,584.0,1884,1884,869.0,869.0,-816.0,60632.0,-816.0,-816.0,,,-3881.0,-3881.0,546.0,546.0,1761.0,1761.0,812.0,812.0,-762.0,60686.0,-762.0,-762.0,1.83,11.65
2,2.0,2.0,14250,28500,,,,,584.0,1168.0,1884,3768,869.0,1738.0,3337.0,63969.0,3337.0,2521.0,,,,,510.0,1056.0,1646.0,3406.0,759.0,1572.0,2915.0,63600.0,2915.0,2152.0,1.83,13.49
3,3.0,3.0,14250,42750,,,,,584.0,1752.0,1884,5652,869.0,2608.0,3337.0,67306.0,3337.0,5858.0,,,,,477.0,1532.0,1538.0,4944.0,710.0,2281.0,2724.0,66324.0,2724.0,4876.0,1.83,15.32
4,4.0,4.0,14250,57000,,,,,584.0,2336.0,1884,7536,869.0,3477.0,3337.0,70644.0,3337.0,9196.0,,,,,445.0,1978.0,1437.0,6382.0,663.0,2944.0,2546.0,68870.0,2546.0,7422.0,1.83,17.15
5,5.0,5.0,14250,71250,,,,,584.0,2920.0,1884,9420,869.0,4346.0,3337.0,73981.0,3337.0,12533.0,,,,,416.0,2394.0,1343.0,7725.0,620.0,3564.0,2379.0,71250.0,2379.0,9802.0,1.83,18.98
6,6.0,6.0,14250,85500,,,,,584.0,3503.0,1884,11304,869.0,5216.0,3337.0,77318.0,3337.0,15870.0,,,,,389.0,2783.0,1255.0,8980.0,579.0,4143.0,2224.0,73473.0,2224.0,12025.0,1.83,20.81
7,7.0,7.0,14250,99750,,,,,584.0,4087.0,1884,13188,869.0,6085.0,3337.0,80655.0,3337.0,19207.0,,,,,364.0,3147.0,1173.0,10153.0,541.0,4685.0,2078.0,75552.0,2078.0,14104.0,1.83,22.65
8,8.0,8.0,14250,114000,,,,,584.0,4671.0,1884,15072,869.0,6954.0,3337.0,83992.0,3337.0,22544.0,,,,,340.0,3487.0,1097.0,11250.0,506.0,5191.0,1942.0,77494.0,1942.0,16046.0,1.83,24.48
9,9.0,9.0,14250,128250,,,,,584.0,5255.0,1884,16956,869.0,7823.0,3337.0,87329.0,3337.0,25881.0,,,,,318.0,3804.0,1025.0,12275.0,473.0,5663.0,1815.0,79309.0,1815.0,17861.0,1.83,26.31
10,10.0,10.0,14250,142500,,,,,584.0,5839.0,1884,18840,869.0,8692.0,3337.0,90667.0,3337.0,29219.0,,,,,297.0,4101.0,958.0,13232.0,442.0,6105.0,1696.0,81005.0,1696.0,19557.0,1.83,28.14
11,11.0,11.0,14250,156750,,,,,584.0,6423.0,1884,20724,869.0,9562.0,3337.0,94004.0,3337.0,32556.0,,,,,277.0,4379.0,895.0,14128.0,413.0,6518.0,1585.0,82591.0,1585.0,21143.0,1.83,29.97
11.5,11.5,11.5,7125,163875,,,,,292.0,6715.0,942,21666,435.0,9996.0,1669.0,95672.0,1669.0,34224.0,,,,,134.0,4513.0,433.0,14560.0,200.0,6718.0,766.0,83357.0,766.0,21909.0,0.92,30.89
post-use,11.5,12.65,0,163875,0,61448,0,-4153,0.0,6715.0,0,21666,0.0,9996.0,0.0,95672.0,0.0,34224.0,0,61448,0.0,-3881.0,0.0,4513.0,0.0,14560.0,0.0,6718.0,0.0,83357.0,0.0,21909.0,0.0,30.89
