period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,62744.0,62744.0,,,0.0,0.0,0,0,0.0,0.0,62744.0,62744.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,5.47,5.47
1,1,1.0,13250,13250,,,,,1819.0,1819.0,1788,1788,1338.0,1338.0,4945.0,67690.0,4945.0,4945.0,,,,,1732.0,1732.0,1703.0,1703.0,1275.0,1275.0,4710.0,67454.0,4710.0,4710.0,5.22,10.69
2,2,2.0,13250,26500,,,,,1819.0,3638.0,1788,3576,1338.0,2676.0,4945.0,72635.0,4945.0,9890.0,,,,,1650.0,3382.0,1622.0,3325.0,1214.0,2488.0,4485.0,71940.0,4485.0,9195.0,5.22,15.9
3,3,3.0,13250,39750,,,,,1819.0,5457.0,1788,5364,1338.0,4015.0,4945.0,77580.0,4945.0,14836.0,,,,,1571.0,4954.0,1545.0,4869.0,1156.0,3644.0,4272.0,76211.0,4272.0,13467.0,5.22,21.12
4,4,4.0,13250,53000,,,,,1819.0,7276.0,1788,7152,1338.0,5353.0,4945.0,82525.0,4945.0,19781.0,,,,,1496.0,6450.0,1471.0,6340.0,1101.0,4745.0,4068.0,80280.0,4068.0,17536.0,5.22,26.34
5,5,5.0,13250,66250,,,,,1819.0,9095.0,1788,8940,1338.0,6691.0,4945.0,87471.0,4945.0,24726.0,,,,,1425.0,7875.0,1401.0,7741.0,1049.0,5794.0,3875.0,84155.0,3875.0,21410.0,5.22,31.56
6,6,6.0,13250,79500,,,,,1819.0,10914.0,1788,10728,1338.0,8030.0,4945.0,92416.0,4945.0,29671.0,,,,,1357.0,9233.0,1334.0,9075.0,999.0,6793.0,3690.0,87845.0,3690.0,25100.0,5.22,36.77
7,7,7.0,13250,92750,,,,,1819.0,12733.0,1788,12516,1338.0,9368.0,4945.0,97361.0,4945.0,34617.0,,,,,1293.0,10525.0,1271.0,10346.0,951.0,7744.0,3514.0,91359.0,3514.0,28615.0,5.22,41.99
8,8,8.0,13250,106000,,,,,1819.0,14552.0,1788,14304,1338.0,10706.0,4945.0,102306.0,4945.0,39562.0,,,,,1231.0,11756.0,1210.0,11556.0,906.0,8649.0,3347.0,94706.0,3347.0,31962.0,5.22,47.21
9,9,9.0,13250,119250,,,,,1819.0,16371.0,1788,16092,1338.0,12044.0,4945.0,107251.0,4945.0,44507.0,,,,,1173.0,12929.0,1153.0,12709.0,863.0,9512.0,3188.0,97894.0,3188.0,35150.0,5.22,52.42
10,10,10.0,13250,132500,,,,,1819.0,18190.0,1788,17880,1338.0,13382.0,4945.0,112197.0,4945.0,49452.0,,,,,1117.0,14046.0,1098.0,13806.0,822.0,10334.0,3036.0,100930.0,3036.0,38186.0,5.22,57.64
11,11,11.0,13250,145750,,,,,1819.0,20009.0,1788,19668,1338.0,14721.0,4945.0,117142.0,4945.0,54398.0,,,,,1064.0,15109.0,1045.0,14852.0,782.0,11116.0,2891.0,103821.0,2891.0,41077.0,5.22,62.86
12,12,12.0,13250,159000,,,,,1819.0,21828.0,1788,21456,1338.0,16059.0,4945.0,122087.0,4945.0,59343.0,,,,,1013.0,16122.0,996.0,15847.0,745.0,11861.0,2754.0,106575.0,2754.0,43831.0,5.22,68.08
13,13,13.0,13250,172250,,,,,1819.0,23647.0,1788,23244,1338.0,17397.0,4945.0,127032.0,4945.0,64288.0,,,,,965.0,17087.0,948.0,16796.0,710.0,12571.0,2623.0,109198.0,2623.0,46453.0,5.22,73.29
post-use,13,14.3,0,172250,0.0,62744.0,0,0,0.0,23647.0,0,23244,0.0,17397.0,0.0,127032.0,0.0,64288.0,0.0,62744.0,0,0,0.0,17087.0,0.0,16796.0,0.0,12571.0,0.0,109198.0,0.0,46453.0,0.0,73.29
