period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,73920,73920,,,0.0,0.0,0,0,0.0,0.0,73920.0,73920.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,5.47,5.47
1,1,1.0,13250,13250,,,,,2241.0,2241.0,1788,1788,1338.0,1338.0,5367.0,79287.0,5367.0,5367.0,,,,,1949.0,1949.0,1555.0,1555.0,1164.0,1164.0,4667.0,78587.0,4667.0,4667.0,4.9,10.37
2,2,2.0,13250,26500,,,,,2241.0,4482.0,1788,3576,1338.0,2676.0,5367.0,84655.0,5367.0,10735.0,,,,,1695.0,3644.0,1352.0,2907.0,1012.0,2176.0,4059.0,82646.0,4059.0,8726.0,4.9,15.26
3,3,3.0,13250,39750,,,,,2241.0,6724.0,1788,5364,1338.0,4015.0,5367.0,90022.0,5367.0,16102.0,,,,,1474.0,5117.0,1176.0,4082.0,880.0,3056.0,3529.0,86175.0,3529.0,12255.0,4.9,20.16
4,4,4.0,13250,53000,,,,,2241.0,8965.0,1788,7152,1338.0,5353.0,5367.0,95390.0,5367.0,21470.0,,,,,1281.0,6399.0,1022.0,5105.0,765.0,3821.0,3069.0,89244.0,3069.0,15324.0,4.9,25.06
5,5,5.0,13250,66250,,,,,2241.0,11206.0,1788,8940,1338.0,6691.0,5367.0,100757.0,5367.0,26837.0,,,,,1114.0,7513.0,889.0,5994.0,665.0,4486.0,2669.0,91912.0,2669.0,17992.0,4.9,29.95
6,6,6.0,13250,79500,,,,,2241.0,13447.0,1788,10728,1338.0,8030.0,5367.0,106125.0,5367.0,32205.0,,,,,969.0,8482.0,773.0,6767.0,579.0,5065.0,2320.0,94233.0,2320.0,20313.0,4.9,34.85
7,7,7.0,13250,92750,,,,,2241.0,15688.0,1788,12516,1338.0,9368.0,5367.0,111492.0,5367.0,37572.0,,,,,843.0,9324.0,672.0,7439.0,503.0,5568.0,2018.0,96251.0,2018.0,22331.0,4.9,39.75
8,8,8.0,13250,106000,,,,,2241.0,17929.0,1788,14304,1338.0,10706.0,5367.0,116859.0,5367.0,42939.0,,,,,733.0,10057.0,585.0,8023.0,437.0,6005.0,1755.0,98005.0,1755.0,24085.0,4.9,44.65
9,9,9.0,13250,119250,,,,,2241.0,20171.0,1788,16092,1338.0,12044.0,5367.0,122227.0,5367.0,48307.0,,,,,637.0,10694.0,508.0,8532.0,380.0,6386.0,1526.0,99531.0,1526.0,25611.0,4.9,49.54
10,10,10.0,13250,132500,,,,,2241.0,22412.0,1788,17880,1338.0,13382.0,5367.0,127594.0,5367.0,53674.0,,,,,554.0,11248.0,442.0,8974.0,331.0,6716.0,1327.0,100858.0,1327.0,26938.0,4.9,54.44
11,11,11.0,13250,145750,,,,,2241.0,24653.0,1788,19668,1338.0,14721.0,5367.0,132962.0,5367.0,59042.0,,,,,482.0,11730.0,384.0,9358.0,288.0,7004.0,1154.0,102012.0,1154.0,28092.0,4.9,59.34
12,12,12.0,13250,159000,,,,,2241.0,26894.0,1788,21456,1338.0,16059.0,5367.0,138329.0,5367.0,64409.0,,,,,419.0,12149.0,334.0,9692.0,250.0,7254.0,1003.0,103015.0,1003.0,29095.0,4.9,64.23
13,13,13.0,13250,172250,,,,,2241.0,29135.0,1788,23244,1338.0,17397.0,5367.0,143697.0,5367.0,69777.0,,,,,364.0,12513.0,291.0,9983.0,218.0,7472.0,872.0,103887.0,872.0,29967.0,4.9,69.13
post-use,13,14.3,0,172250,0,73920,0,0,0.0,29135.0,0,23244,0.0,17397.0,0.0,143697.0,0.0,69777.0,0,73920,0,0,0.0,12513.0,0.0,9983.0,0.0,7472.0,0.0,103887.0,0.0,29967.0,0.0,69.13
