period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,2067.0,2067.0,1788.0,1788.0,1162.0,1162.0,5017.0,67761.0,5017.0,5017.0,,,,,1155.0,1155.0,999.0,999.0,649.0,649.0,2803.0,65547.0,2803.0,2803.0,4.53,10.0
2,2.0,2.0,11500.0,23000,,,,,2067.0,4134.0,1788.0,3576.0,1162.0,2323.0,5017.0,72778.0,5017.0,10033.0,,,,,645.0,1800.0,558.0,1557.0,363.0,1011.0,1566.0,67113.0,1566.0,4368.0,4.53,14.53
3,3.0,3.0,11500.0,34500,,,,,2067.0,6201.0,1788.0,5364.0,1162.0,3484.0,5017.0,77794.0,5017.0,15050.0,,,,,360.0,2160.0,312.0,1869.0,203.0,1214.0,875.0,67987.0,875.0,5243.0,4.53,19.05
4,4.0,4.0,11500.0,46000,,,,,2067.0,8269.0,1788.0,7152.0,1162.0,4646.0,5017.0,82811.0,5017.0,20067.0,,,,,201.0,2362.0,174.0,2043.0,113.0,1327.0,489.0,68476.0,489.0,5732.0,4.53,23.58
5,5.0,5.0,11500.0,57500,,,,,2067.0,10336.0,1788.0,8940.0,1162.0,5808.0,5017.0,87827.0,5017.0,25083.0,,,,,112.0,2474.0,97.0,2140.0,63.0,1390.0,273.0,68749.0,273.0,6005.0,4.53,28.11
6,6.0,6.0,11500.0,69000,,,,,2067.0,12403.0,1788.0,10728.0,1162.0,6969.0,5017.0,92844.0,5017.0,30100.0,,,,,63.0,2537.0,54.0,2194.0,35.0,1426.0,153.0,68901.0,153.0,6157.0,4.53,32.64
7,7.0,7.0,11500.0,80500,,,,,2067.0,14470.0,1788.0,12516.0,1162.0,8130.0,5017.0,97861.0,5017.0,35116.0,,,,,35.0,2572.0,30.0,2225.0,20.0,1445.0,85.0,68987.0,85.0,6242.0,4.53,37.17
8,8.0,8.0,11500.0,92000,,,,,2067.0,16537.0,1788.0,14304.0,1162.0,9292.0,5017.0,102877.0,5017.0,40133.0,,,,,20.0,2592.0,17.0,2242.0,11.0,1456.0,48.0,69034.0,48.0,6290.0,4.53,41.69
8.9,8.9,8.9,10350.000000000004,102350,,,,,1860.0,18397.0,1609.0,15913.0,1045.0,10337.0,4515.0,107392.0,4515.0,44648.0,,,,,10.0,2602.0,9.0,2251.0,6.0,1462.0,25.0,69060.0,25.0,6315.0,4.08,45.77
post-use,8.9,9.790000000000001,0.0,102350,0.0,62744.0,0,0,0.0,18397.0,0.0,15913.0,0.0,10337.0,0.0,107392.0,0.0,44648.0,0.0,62744.0,0,0,0.0,2602.0,0.0,2251.0,0.0,1462.0,0.0,69060.0,0.0,6315.0,0.0,45.77
