period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,1781.0,1781.0,1788.0,1788.0,1162.0,1162.0,4731.0,54837.0,4731.0,4731.0,,,,,1696.0,1696.0,1703.0,1703.0,1106.0,1106.0,4505.0,54611.0,4505.0,4505.0,3.87,9.34
2,2.0,2.0,11500.0,23000,,,,,1781.0,3562.0,1788.0,3576.0,1162.0,2323.0,4731.0,59567.0,4731.0,9461.0,,,,,1616.0,3312.0,1622.0,3325.0,1054.0,2160.0,4291.0,58902.0,4291.0,8796.0,3.87,13.2
3,3.0,3.0,11500.0,34500,,,,,1781.0,5344.0,1788.0,5364.0,1162.0,3484.0,4731.0,64298.0,4731.0,14192.0,,,,,1539.0,4851.0,1545.0,4869.0,1003.0,3163.0,4087.0,62989.0,4087.0,12883.0,3.87,17.07
4,4.0,4.0,11500.0,46000,,,,,1781.0,7125.0,1788.0,7152.0,1162.0,4646.0,4731.0,69029.0,4731.0,18923.0,,,,,1465.0,6316.0,1471.0,6340.0,956.0,4119.0,3892.0,66881.0,3892.0,16775.0,3.87,20.93
5,5.0,5.0,11500.0,57500,,,,,1781.0,8906.0,1788.0,8940.0,1162.0,5808.0,4731.0,73760.0,4731.0,23654.0,,,,,1396.0,7712.0,1401.0,7741.0,910.0,5029.0,3707.0,70587.0,3707.0,20481.0,3.87,24.8
6,6.0,6.0,11500.0,69000,,,,,1781.0,10687.0,1788.0,10728.0,1162.0,6969.0,4731.0,78490.0,4731.0,28384.0,,,,,1329.0,9041.0,1334.0,9075.0,867.0,5895.0,3530.0,74118.0,3530.0,24012.0,3.87,28.67
7,7.0,7.0,11500.0,80500,,,,,1781.0,12468.0,1788.0,12516.0,1162.0,8130.0,4731.0,83221.0,4731.0,33115.0,,,,,1266.0,10307.0,1271.0,10346.0,825.0,6721.0,3362.0,77480.0,3362.0,27374.0,3.87,32.53
8,8.0,8.0,11500.0,92000,,,,,1781.0,14250.0,1788.0,14304.0,1162.0,9292.0,4731.0,87952.0,4731.0,37846.0,,,,,1206.0,11512.0,1210.0,11556.0,786.0,7507.0,3202.0,80682.0,3202.0,30576.0,3.87,36.4
8.9,8.9,8.9,10350.000000000004,102350,,,,,1603.0,15853.0,1609.0,15913.0,1045.0,10337.0,4258.0,92209.0,4258.0,42103.0,,,,,1038.0,12551.0,1042.0,12599.0,677.0,8184.0,2758.0,83439.0,2758.0,33333.0,3.48,39.88
post-use,8.9,9.790000000000001,0.0,102350,0,50106,0,0,0.0,15853.0,0.0,15913.0,0.0,10337.0,0.0,92209.0,0.0,42103.0,0,50106,0,0,0.0,12551.0,0.0,12599.0,0.0,8184.0,0.0,83439.0,0.0,33333.0,0.0,39.88
