period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.9900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,5.47,5.47
1,1.0,1.0,13000.0,13000,,,,,2106.0,2106.0,1788.0,1788.0,1313.0,1313.0,5207.0,53387.0,5207.0,5207.0,,,,,2006.0,2006.0,1703.0,1703.0,1250.0,1250.0,4959.0,53139.0,4959.0,4959.0,4.53,10.0
2,2.0,2.0,13000.0,26000,,,,,2106.0,4212.0,1788.0,3576.0,1313.0,2626.0,5207.0,58594.0,5207.0,10414.0,,,,,1910.0,3916.0,1622.0,3325.0,1191.0,2441.0,4723.0,57862.0,4723.0,9682.0,4.53,14.52
3,3.0,3.0,13000.0,39000,,,,,2106.0,6318.0,1788.0,5364.0,1313.0,3939.0,5207.0,63801.0,5207.0,15621.0,,,,,1819.0,5735.0,1545.0,4869.0,1134.0,3576.0,4498.0,62360.0,4498.0,14180.0,4.53,19.05
4,4.0,4.0,13000.0,52000,,,,,2106.0,8424.0,1788.0,7152.0,1313.0,5252.0,5207.0,69008.0,5207.0,20828.0,,,,,1733.0,7468.0,1471.0,6340.0,1080.0,4656.0,4284.0,66644.0,4284.0,18464.0,4.53,23.58
5,5.0,5.0,13000.0,65000,,,,,2106.0,10530.0,1788.0,8940.0,1313.0,6565.0,5207.0,74215.0,5207.0,26035.0,,,,,1650.0,9118.0,1401.0,7741.0,1029.0,5685.0,4080.0,70723.0,4080.0,22543.0,4.53,28.11
6,6.0,6.0,13000.0,78000,,,,,2106.0,12636.0,1788.0,10728.0,1313.0,7878.0,5207.0,79422.0,5207.0,31242.0,,,,,1571.0,10689.0,1334.0,9075.0,980.0,6664.0,3885.0,74609.0,3885.0,26429.0,4.53,32.63
7,7.0,7.0,13000.0,91000,,,,,2106.0,14742.0,1788.0,12516.0,1313.0,9191.0,5207.0,84629.0,5207.0,36449.0,,,,,1497.0,12186.0,1271.0,10346.0,933.0,7598.0,3700.0,78309.0,3700.0,30129.0,4.53,37.16
8,8.0,8.0,13000.0,104000,,,,,2106.0,16848.0,1788.0,14304.0,1313.0,10504.0,5207.0,89836.0,5207.0,41656.0,,,,,1425.0,13611.0,1210.0,11556.0,889.0,8486.0,3524.0,81834.0,3524.0,33654.0,4.53,41.69
9,9.0,9.0,13000.0,117000,,,,,2106.0,18953.0,1788.0,16092.0,1313.0,11817.0,5207.0,95042.0,5207.0,46862.0,,,,,1358.0,14969.0,1153.0,12709.0,846.0,9333.0,3356.0,85190.0,3356.0,37010.0,4.53,46.21
9.9,9.9,9.9,11700.000000000005,128700,,,,,1895.0,20849.0,1609.0,17701.0,1182.0,12999.0,4686.0,99729.0,4686.0,51549.0,,,,,1169.0,16138.0,993.0,13702.0,729.0,10062.0,2891.0,88081.0,2891.0,39901.0,4.07,50.29
post-use,9.9,10.89,0.0,128700,0,48180,0,0,0.0,20849.0,0.0,17701.0,0.0,12999.0,0.0,99729.0,0.0,51549.0,0,48180,0,0,0.0,16138.0,0.0,13702.0,0.0,10062.0,0.0,88081.0,0.0,39901.0,0.0,50.29
