period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.9900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,13000.0,13000,,,-7500,-7500,870.0,870.0,1884.0,1884.0,793.0,793.0,-3953.0,57495.0,-3953.0,-3953.0,,,-7143.0,-7143.0,829.0,829.0,1794.0,1794.0,755.0,755.0,-3765.0,57683.0,-3765.0,-3765.0,1.15,10.98
2,2.0,2.0,13000.0,26000,,,,,870.0,1740.0,1884.0,3768.0,793.0,1586.0,3547.0,61042.0,3547.0,-406.0,,,,,789.0,1618.0,1709.0,3503.0,719.0,1475.0,3217.0,60901.0,3217.0,-547.0,1.15,12.13
3,3.0,3.0,13000.0,39000,,,,,870.0,2610.0,1884.0,5652.0,793.0,2379.0,3547.0,64589.0,3547.0,3141.0,,,,,752.0,2370.0,1627.0,5131.0,685.0,2160.0,3064.0,63965.0,3064.0,2517.0,1.15,13.29
4,4.0,4.0,13000.0,52000,,,,,870.0,3481.0,1884.0,7536.0,793.0,3172.0,3547.0,68137.0,3547.0,6689.0,,,,,716.0,3085.0,1550.0,6681.0,652.0,2812.0,2918.0,66883.0,2918.0,5435.0,1.15,14.44
5,5.0,5.0,13000.0,65000,,,,,870.0,4351.0,1884.0,9420.0,793.0,3965.0,3547.0,71684.0,3547.0,10236.0,,,,,682.0,3767.0,1476.0,8157.0,621.0,3433.0,2779.0,69662.0,2779.0,8214.0,1.15,15.6
6,6.0,6.0,13000.0,78000,,,,,870.0,5221.0,1884.0,11304.0,793.0,4758.0,3547.0,75231.0,3547.0,13783.0,,,,,649.0,4417.0,1406.0,9563.0,592.0,4025.0,2647.0,72309.0,2647.0,10861.0,1.15,16.75
7,7.0,7.0,13000.0,91000,,,,,870.0,6091.0,1884.0,13188.0,793.0,5551.0,3547.0,78778.0,3547.0,17330.0,,,,,618.0,5035.0,1339.0,10902.0,564.0,4589.0,2521.0,74830.0,2521.0,13382.0,1.15,17.91
8,8.0,8.0,13000.0,104000,,,,,870.0,6961.0,1884.0,15072.0,793.0,6344.0,3547.0,82325.0,3547.0,20877.0,,,,,589.0,5624.0,1275.0,12177.0,537.0,5125.0,2401.0,77231.0,2401.0,15783.0,1.15,19.06
9,9.0,9.0,13000.0,117000,,,,,870.0,7831.0,1884.0,16956.0,793.0,7137.0,3547.0,85872.0,3547.0,24424.0,,,,,561.0,6185.0,1214.0,13391.0,511.0,5637.0,2287.0,79518.0,2287.0,18070.0,1.15,20.22
9.9,9.9,9.9,11700.000000000005,128700,,,,,783.0,8614.0,1696.0,18652.0,714.0,7851.0,3192.0,89065.0,3192.0,27617.0,,,,,483.0,6668.0,1046.0,14437.0,440.0,6077.0,1969.0,81487.0,1969.0,20039.0,1.04,21.26
post-use,9.9,10.89,0.0,128700,0,61448,0,-7500,0.0,8614.0,0.0,18652.0,0.0,7851.0,0.0,89065.0,0.0,27617.0,0,61448,0.0,-7143.0,0.0,6668.0,0.0,14437.0,0.0,6077.0,0.0,81487.0,0.0,20039.0,0.0,21.26
