period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0,0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1,1.0,13250,13250,,,-1389.0,-1389.0,443.0,443.0,1884,1884,808.0,808.0,1746.0,63194.0,1746.0,1746.0,,,-1323.0,-1323.0,422.0,422.0,1794.0,1794.0,770.0,770.0,1663.0,63111.0,1663.0,1663.0,0.42,10.24
2,2,2.0,13250,26500,,,,,443.0,885.0,1884,3768,808.0,1616.0,3135.0,66329.0,3135.0,4881.0,,,,,401.0,823.0,1709.0,3503.0,733.0,1503.0,2843.0,65954.0,2843.0,4506.0,0.42,10.67
3,3,3.0,13250,39750,,,,,443.0,1328.0,1884,5652,808.0,2425.0,3135.0,69464.0,3135.0,8016.0,,,,,382.0,1205.0,1627.0,5131.0,698.0,2201.0,2708.0,68662.0,2708.0,7214.0,0.42,11.09
4,4,4.0,13250,53000,,,,,443.0,1770.0,1884,7536,808.0,3233.0,3135.0,72599.0,3135.0,11151.0,,,,,364.0,1569.0,1550.0,6681.0,665.0,2866.0,2579.0,71241.0,2579.0,9793.0,0.42,11.51
5,5,5.0,13250,66250,,,,,443.0,2213.0,1884,9420,808.0,4041.0,3135.0,75734.0,3135.0,14286.0,,,,,347.0,1916.0,1476.0,8157.0,633.0,3499.0,2456.0,73698.0,2456.0,12250.0,0.42,11.93
6,6,6.0,13250,79500,,,,,443.0,2656.0,1884,11304,808.0,4850.0,3135.0,78868.0,3135.0,17420.0,,,,,330.0,2246.0,1406.0,9563.0,603.0,4102.0,2339.0,76037.0,2339.0,14589.0,0.42,12.36
7,7,7.0,13250,92750,,,,,443.0,3098.0,1884,13188,808.0,5658.0,3135.0,82003.0,3135.0,20555.0,,,,,315.0,2561.0,1339.0,10902.0,574.0,4677.0,2228.0,78265.0,2228.0,16817.0,0.42,12.78
8,8,8.0,13250,106000,,,,,443.0,3541.0,1884,15072,808.0,6466.0,3135.0,85138.0,3135.0,23690.0,,,,,300.0,2861.0,1275.0,12177.0,547.0,5224.0,2122.0,80387.0,2122.0,18939.0,0.42,13.2
9,9,9.0,13250,119250,,,,,443.0,3983.0,1884,16956,808.0,7274.0,3135.0,88273.0,3135.0,26825.0,,,,,285.0,3146.0,1214.0,13391.0,521.0,5745.0,2021.0,82407.0,2021.0,20959.0,0.42,13.62
10,10,10.0,13250,132500,,,,,443.0,4426.0,1884,18840,808.0,8082.0,3135.0,91408.0,3135.0,29960.0,,,,,272.0,3418.0,1157.0,14548.0,496.0,6241.0,1925.0,84332.0,1925.0,22884.0,0.42,14.05
11,11,11.0,13250,145750,,,,,443.0,4869.0,1884,20724,808.0,8891.0,3135.0,94543.0,3135.0,33095.0,,,,,259.0,3676.0,1102.0,15649.0,473.0,6714.0,1833.0,86165.0,1833.0,24717.0,0.42,14.47
12,12,12.0,13250,159000,,,,,443.0,5311.0,1884,22608,808.0,9699.0,3135.0,97677.0,3135.0,36229.0,,,,,246.0,3923.0,1049.0,16698.0,450.0,7164.0,1746.0,87910.0,1746.0,26462.0,0.42,14.89
13,13,13.0,13250,172250,,,,,443.0,5754.0,1884,24492,808.0,10507.0,3135.0,100812.0,3135.0,39364.0,,,,,235.0,4158.0,999.0,17697.0,429.0,7592.0,1662.0,89573.0,1662.0,28125.0,0.42,15.31
post-use,13,14.3,0,172250,0,61448,0.0,-1389.0,0.0,5754.0,0,24492,0.0,10507.0,0.0,100812.0,0.0,39364.0,0,61448,0.0,-1323.0,0.0,4158.0,0.0,17697.0,0.0,7592.0,0.0,89573.0,0.0,28125.0,0.0,15.31
