period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,1497.0,1497.0,1884.0,1884.0,702.0,702.0,-3418.0,58030.0,-3418.0,-3418.0,,,-7143.0,-7143.0,1426.0,1426.0,1794.0,1794.0,668.0,668.0,-3255.0,58193.0,-3255.0,-3255.0,1.81,11.63
2,2.0,2.0,11500.0,23000,,,,,1497.0,2994.0,1884.0,3768.0,702.0,1403.0,4082.0,62113.0,4082.0,665.0,,,,,1358.0,2783.0,1709.0,3503.0,636.0,1304.0,3703.0,61896.0,3703.0,448.0,1.81,13.44
3,3.0,3.0,11500.0,34500,,,,,1497.0,4490.0,1884.0,5652.0,702.0,2104.0,4082.0,66195.0,4082.0,4747.0,,,,,1293.0,4076.0,1627.0,5131.0,606.0,1910.0,3526.0,65422.0,3526.0,3974.0,1.81,15.25
4,4.0,4.0,11500.0,46000,,,,,1497.0,5987.0,1884.0,7536.0,702.0,2806.0,4082.0,70277.0,4082.0,8829.0,,,,,1231.0,5308.0,1550.0,6681.0,577.0,2487.0,3359.0,68781.0,3359.0,7333.0,1.81,17.06
5,5.0,5.0,11500.0,57500,,,,,1497.0,7484.0,1884.0,9420.0,702.0,3508.0,4082.0,74359.0,4082.0,12911.0,,,,,1173.0,6480.0,1476.0,8157.0,550.0,3037.0,3199.0,71979.0,3199.0,10531.0,1.81,18.87
6,6.0,6.0,11500.0,69000,,,,,1497.0,8981.0,1884.0,11304.0,702.0,4209.0,4082.0,78442.0,4082.0,16994.0,,,,,1117.0,7597.0,1406.0,9563.0,523.0,3561.0,3046.0,75026.0,3046.0,13578.0,1.81,20.68
7,7.0,7.0,11500.0,80500,,,,,1497.0,10478.0,1884.0,13188.0,702.0,4910.0,4082.0,82524.0,4082.0,21076.0,,,,,1064.0,8661.0,1339.0,10902.0,499.0,4059.0,2901.0,77927.0,2901.0,16479.0,1.81,22.49
8,8.0,8.0,11500.0,92000,,,,,1497.0,11974.0,1884.0,15072.0,702.0,5612.0,4082.0,86606.0,4082.0,25158.0,,,,,1013.0,9674.0,1275.0,12177.0,475.0,4534.0,2763.0,80690.0,2763.0,19242.0,1.81,24.3
8.9,8.9,8.9,10350.000000000004,102350,,,,,1347.0,13321.0,1696.0,16768.0,631.0,6243.0,3674.0,90280.0,3674.0,28832.0,,,,,873.0,10547.0,1098.0,13275.0,409.0,4943.0,2380.0,83070.0,2380.0,21622.0,1.63,25.93
post-use,8.9,9.790000000000001,0.0,102350,0,61448,0,-7500,0.0,13321.0,0.0,16768.0,0.0,6243.0,0.0,90280.0,0.0,28832.0,0,61448,0.0,-7143.0,0.0,10547.0,0.0,13275.0,0.0,4943.0,0.0,83070.0,0.0,21622.0,0.0,25.93
