period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0,0,61448,61448,,,0.0,0.0,0,0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,14250,14250,,,-4153,-4153,584.0,584.0,1884,1884,869.0,869.0,-816.0,60632.0,-816.0,-816.0,,,-3955.0,-3955.0,556.0,556.0,1794.0,1794.0,828.0,828.0,-777.0,60671.0,-777.0,-777.0,1.83,11.65
2,2.0,2.0,14250,28500,,,,,584.0,1168.0,1884,3768,869.0,1738.0,3337.0,63969.0,3337.0,2521.0,,,,,530.0,1086.0,1709.0,3503.0,788.0,1616.0,3027.0,63698.0,3027.0,2250.0,1.83,13.49
3,3.0,3.0,14250,42750,,,,,584.0,1752.0,1884,5652,869.0,2608.0,3337.0,67306.0,3337.0,5858.0,,,,,504.0,1590.0,1627.0,5131.0,751.0,2367.0,2883.0,66581.0,2883.0,5133.0,1.83,15.32
4,4.0,4.0,14250,57000,,,,,584.0,2336.0,1884,7536,869.0,3477.0,3337.0,70644.0,3337.0,9196.0,,,,,480.0,2071.0,1550.0,6681.0,715.0,3082.0,2745.0,69326.0,2745.0,7878.0,1.83,17.15
5,5.0,5.0,14250,71250,,,,,584.0,2920.0,1884,9420,869.0,4346.0,3337.0,73981.0,3337.0,12533.0,,,,,458.0,2528.0,1476.0,8157.0,681.0,3763.0,2615.0,71941.0,2615.0,10493.0,1.83,18.98
6,6.0,6.0,14250,85500,,,,,584.0,3503.0,1884,11304,869.0,5216.0,3337.0,77318.0,3337.0,15870.0,,,,,436.0,2964.0,1406.0,9563.0,649.0,4412.0,2490.0,74431.0,2490.0,12983.0,1.83,20.81
7,7.0,7.0,14250,99750,,,,,584.0,4087.0,1884,13188,869.0,6085.0,3337.0,80655.0,3337.0,19207.0,,,,,415.0,3379.0,1339.0,10902.0,618.0,5030.0,2372.0,76803.0,2372.0,15355.0,1.83,22.65
8,8.0,8.0,14250,114000,,,,,584.0,4671.0,1884,15072,869.0,6954.0,3337.0,83992.0,3337.0,22544.0,,,,,395.0,3774.0,1275.0,12177.0,588.0,5618.0,2259.0,79062.0,2259.0,17614.0,1.83,24.48
9,9.0,9.0,14250,128250,,,,,584.0,5255.0,1884,16956,869.0,7823.0,3337.0,87329.0,3337.0,25881.0,,,,,376.0,4150.0,1214.0,13391.0,560.0,6178.0,2151.0,81213.0,2151.0,19765.0,1.83,26.31
10,10.0,10.0,14250,142500,,,,,584.0,5839.0,1884,18840,869.0,8692.0,3337.0,90667.0,3337.0,29219.0,,,,,358.0,4509.0,1157.0,14548.0,534.0,6712.0,2049.0,83261.0,2049.0,21813.0,1.83,28.14
11,11.0,11.0,14250,156750,,,,,584.0,6423.0,1884,20724,869.0,9562.0,3337.0,94004.0,3337.0,32556.0,,,,,341.0,4850.0,1102.0,15649.0,508.0,7220.0,1951.0,85213.0,1951.0,23765.0,1.83,29.97
11.5,11.5,11.5,7125,163875,,,,,292.0,6715.0,942,21666,435.0,9996.0,1669.0,95672.0,1669.0,34224.0,,,,,167.0,5017.0,537.0,16187.0,248.0,7468.0,952.0,86165.0,952.0,24717.0,0.92,30.89
post-use,11.5,12.65,0,163875,0,61448,0,-4153,0.0,6715.0,0,21666,0.0,9996.0,0.0,95672.0,0.0,34224.0,0,61448,0.0,-3955.0,0.0,5017.0,0.0,16187.0,0.0,7468.0,0.0,86165.0,0.0,24717.0,0.0,30.89
