period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,599.0,599.0,1884.0,1884.0,702.0,702.0,-4315.0,67685.0,-4315.0,-4315.0,,,-7143.0,-7143.0,571.0,571.0,1794.0,1794.0,668.0,668.0,-4110.0,67890.0,-4110.0,-4110.0,1.95,11.77
2,2.0,2.0,11500.0,23000,,,,,599.0,1199.0,1884.0,3768.0,702.0,1403.0,3185.0,70870.0,3185.0,-1130.0,,,,,544.0,1115.0,1709.0,3503.0,636.0,1304.0,2889.0,70779.0,2889.0,-1221.0,1.95,13.72
3,3.0,3.0,11500.0,34500,,,,,599.0,1798.0,1884.0,5652.0,702.0,2104.0,3185.0,74055.0,3185.0,2055.0,,,,,518.0,1632.0,1627.0,5131.0,606.0,1910.0,2751.0,73530.0,2751.0,1530.0,1.95,15.66
4,4.0,4.0,11500.0,46000,,,,,599.0,2398.0,1884.0,7536.0,702.0,2806.0,3185.0,77240.0,3185.0,5240.0,,,,,493.0,2126.0,1550.0,6681.0,577.0,2487.0,2620.0,76151.0,2620.0,4151.0,1.95,17.61
5,5.0,5.0,11500.0,57500,,,,,599.0,2997.0,1884.0,9420.0,702.0,3508.0,3185.0,80425.0,3185.0,8425.0,,,,,470.0,2595.0,1476.0,8157.0,550.0,3037.0,2495.0,78646.0,2495.0,6646.0,1.95,19.56
6,6.0,6.0,11500.0,69000,,,,,599.0,3597.0,1884.0,11304.0,702.0,4209.0,3185.0,83610.0,3185.0,11610.0,,,,,447.0,3043.0,1406.0,9563.0,523.0,3561.0,2377.0,81023.0,2377.0,9023.0,1.95,21.5
7,7.0,7.0,11500.0,80500,,,,,599.0,4196.0,1884.0,13188.0,702.0,4910.0,3185.0,86794.0,3185.0,14794.0,,,,,426.0,3469.0,1339.0,10902.0,499.0,4059.0,2263.0,83286.0,2263.0,11286.0,1.95,23.45
8,8.0,8.0,11500.0,92000,,,,,599.0,4795.0,1884.0,15072.0,702.0,5612.0,3185.0,89979.0,3185.0,17979.0,,,,,406.0,3874.0,1275.0,12177.0,475.0,4534.0,2156.0,85442.0,2156.0,13442.0,1.95,25.4
8.9,8.9,8.9,10350.000000000004,102350,,,,,539.0,5335.0,1696.0,16768.0,631.0,6243.0,2866.0,92846.0,2866.0,20846.0,,,,,349.0,4224.0,1098.0,13275.0,409.0,4943.0,1857.0,87299.0,1857.0,15299.0,1.75,27.15
post-use,8.9,9.790000000000001,0.0,102350,0,72000,0,-7500,0.0,5335.0,0.0,16768.0,0.0,6243.0,0.0,92846.0,0.0,20846.0,0,72000,0.0,-7143.0,0.0,4224.0,0.0,13275.0,0.0,4943.0,0.0,87299.0,0.0,15299.0,0.0,27.15
