period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.82,9.82
1,1.0,1.0,11500.0,11500,,,-7500,-7500,401.0,401.0,1884.0,1884.0,702.0,702.0,-4513.0,56935.0,-4513.0,-4513.0,,,-7143.0,-7143.0,382.0,382.0,1794.0,1794.0,668.0,668.0,-4298.0,57150.0,-4298.0,-4298.0,3.23,13.05
2,2.0,2.0,11500.0,23000,,,,,401.0,802.0,1884.0,3768.0,702.0,1403.0,2987.0,59921.0,2987.0,-1527.0,,,,,364.0,746.0,1709.0,3503.0,636.0,1304.0,2709.0,59858.0,2709.0,-1590.0,3.23,16.28
3,3.0,3.0,11500.0,34500,,,,,401.0,1203.0,1884.0,5652.0,702.0,2104.0,2987.0,62908.0,2987.0,1460.0,,,,,346.0,1092.0,1627.0,5131.0,606.0,1910.0,2580.0,62438.0,2580.0,990.0,3.23,19.51
4,4.0,4.0,11500.0,46000,,,,,401.0,1604.0,1884.0,7536.0,702.0,2806.0,2987.0,65894.0,2987.0,4446.0,,,,,330.0,1422.0,1550.0,6681.0,577.0,2487.0,2457.0,64896.0,2457.0,3448.0,3.23,22.74
5,5.0,5.0,11500.0,57500,,,,,401.0,2006.0,1884.0,9420.0,702.0,3508.0,2987.0,68881.0,2987.0,7433.0,,,,,314.0,1737.0,1476.0,8157.0,550.0,3037.0,2340.0,67236.0,2340.0,5788.0,3.23,25.97
6,6.0,6.0,11500.0,69000,,,,,401.0,2407.0,1884.0,11304.0,702.0,4209.0,2987.0,71868.0,2987.0,10420.0,,,,,299.0,2036.0,1406.0,9563.0,523.0,3561.0,2229.0,69464.0,2229.0,8016.0,3.23,29.2
7,7.0,7.0,11500.0,80500,,,,,401.0,2808.0,1884.0,13188.0,702.0,4910.0,2987.0,74854.0,2987.0,13406.0,,,,,285.0,2321.0,1339.0,10902.0,499.0,4059.0,2123.0,71587.0,2123.0,10139.0,3.23,32.43
8,8.0,8.0,11500.0,92000,,,,,401.0,3209.0,1884.0,15072.0,702.0,5612.0,2987.0,77841.0,2987.0,16393.0,,,,,271.0,2592.0,1275.0,12177.0,475.0,4534.0,2021.0,73608.0,2021.0,12160.0,3.23,35.66
8.9,8.9,8.9,10350.000000000004,102350,,,,,361.0,3570.0,1696.0,16768.0,631.0,6243.0,2688.0,80529.0,2688.0,19081.0,,,,,234.0,2826.0,1098.0,13275.0,409.0,4943.0,1741.0,75349.0,1741.0,13901.0,2.91,38.57
post-use,8.9,9.790000000000001,0.0,102350,0,61448,0,-7500,0.0,3570.0,0.0,16768.0,0.0,6243.0,0.0,80529.0,0.0,19081.0,0,61448,0.0,-7143.0,0.0,2826.0,0.0,13275.0,0.0,4943.0,0.0,75349.0,0.0,13901.0,0.0,38.57
