period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,5.47,5.47
1,1.0,1.0,11500.0,11500,,,,,1304.0,1304.0,1788.0,1788.0,1162.0,1162.0,4254.0,25954.0,4254.0,4254.0,,,,,1242.0,1242.0,1703.0,1703.0,1106.0,1106.0,4051.0,25751.0,4051.0,4051.0,3.06,8.53
2,2.0,2.0,11500.0,23000,,,,,1304.0,2609.0,1788.0,3576.0,1162.0,2323.0,4254.0,30208.0,4254.0,8508.0,,,,,1183.0,2425.0,1622.0,3325.0,1054.0,2160.0,3858.0,29610.0,3858.0,7910.0,3.06,11.59
3,3.0,3.0,11500.0,34500,,,,,1304.0,3913.0,1788.0,5364.0,1162.0,3484.0,4254.0,34462.0,4254.0,12762.0,,,,,1127.0,3552.0,1545.0,4869.0,1003.0,3163.0,3675.0,33284.0,3675.0,11584.0,3.06,14.65
4,4.0,4.0,11500.0,46000,,,,,1304.0,5218.0,1788.0,7152.0,1162.0,4646.0,4254.0,38716.0,4254.0,17016.0,,,,,1073.0,4625.0,1471.0,6340.0,956.0,4119.0,3500.0,36784.0,3500.0,15084.0,3.06,17.71
5,5.0,5.0,11500.0,57500,,,,,1304.0,6522.0,1788.0,8940.0,1162.0,5808.0,4254.0,42969.0,4254.0,21269.0,,,,,1022.0,5647.0,1401.0,7741.0,910.0,5029.0,3333.0,40117.0,3333.0,18417.0,3.06,20.77
6,6.0,6.0,11500.0,69000,,,,,1304.0,7826.0,1788.0,10728.0,1162.0,6969.0,4254.0,47223.0,4254.0,25523.0,,,,,973.0,6621.0,1334.0,9075.0,867.0,5895.0,3174.0,43291.0,3174.0,21591.0,3.06,23.83
7,7.0,7.0,11500.0,80500,,,,,1304.0,9131.0,1788.0,12516.0,1162.0,8130.0,4254.0,51477.0,4254.0,29777.0,,,,,927.0,7548.0,1271.0,10346.0,825.0,6721.0,3023.0,46315.0,3023.0,24615.0,3.06,26.89
8,8.0,8.0,11500.0,92000,,,,,1304.0,10435.0,1788.0,14304.0,1162.0,9292.0,4254.0,55731.0,4254.0,34031.0,,,,,883.0,8430.0,1210.0,11556.0,786.0,7507.0,2879.0,49194.0,2879.0,27494.0,3.06,29.95
8.9,8.9,8.9,10350.000000000004,102350,,,,,1174.0,11609.0,1609.0,15913.0,1045.0,10337.0,3828.0,59560.0,3828.0,37860.0,,,,,760.0,9191.0,1042.0,12599.0,677.0,8184.0,2480.0,51674.0,2480.0,29974.0,2.75,32.71
post-use,8.9,9.790000000000001,0.0,102350,0,21700,0,0,0.0,11609.0,0.0,15913.0,0.0,10337.0,0.0,59560.0,0.0,37860.0,0,21700,0,0,0.0,9191.0,0.0,12599.0,0.0,8184.0,0.0,51674.0,0.0,29974.0,0.0,32.71
