period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1604.0,1604.0,1788.0,1788.0,1180.0,1180.0,4573.0,67317.0,,,,,1565.0,1565.0,1744.0,1744.0,1152.0,1152.0,4461.0,67206.0,4.6,10.1
2,2.0,2.0,11687.0,23374.0,,,,,1604.0,3209.0,1788.0,3576.0,1180.0,2361.0,4573.0,71890.0,,,,,1527.0,3092.0,1702.0,3446.0,1124.0,2275.0,4352.0,71558.0,4.6,14.7
3,3.0,3.0,11687.0,35061.0,,,,,1604.0,4813.0,1788.0,5364.0,1180.0,3541.0,4573.0,76463.0,,,,,1490.0,4582.0,1660.0,5107.0,1096.0,3371.0,4246.0,75804.0,4.6,19.3
4,4.0,4.0,11687.0,46748.0,,,,,1604.0,6418.0,1788.0,7152.0,1180.0,4722.0,4573.0,81036.0,,,,,1454.0,6036.0,1620.0,6726.0,1069.0,4441.0,4143.0,79947.0,4.6,23.9
5,5.0,5.0,11687.0,58435.0,,,,,1604.0,8022.0,1788.0,8940.0,1180.0,5902.0,4573.0,85608.0,,,,,1418.0,7454.0,1580.0,8307.0,1043.0,5484.0,4042.0,83989.0,4.6,28.5
6,6.0,6.0,11687.0,70122.0,,,,,1604.0,9626.0,1788.0,10728.0,1180.0,7082.0,4573.0,90181.0,,,,,1383.0,8837.0,1542.0,9849.0,1018.0,6502.0,3943.0,87932.0,4.6,33.1
7,7.0,7.0,11687.0,81809.0,,,,,1604.0,11231.0,1788.0,12516.0,1180.0,8263.0,4573.0,94754.0,,,,,1350.0,10187.0,1504.0,11353.0,993.0,7495.0,3847.0,91779.0,4.6,37.7
8,8.0,8.0,11687.0,93496.0,,,,,1604.0,12835.0,1788.0,14304.0,1180.0,9443.0,4573.0,99327.0,,,,,1317.0,11504.0,1467.0,12820.0,969.0,8464.0,3753.0,95532.0,4.6,42.3
9,9.0,9.0,11687.0,105183.0,,,,,1604.0,14440.0,1788.0,16092.0,1180.0,10623.0,4573.0,103900.0,,,,,1285.0,12789.0,1432.0,14252.0,945.0,9409.0,3662.0,99194.0,4.6,46.9
10,10.0,10.0,11687.0,116870.0,,,,,1604.0,16044.0,1788.0,17880.0,1180.0,11804.0,4573.0,108472.0,,,,,1253.0,14042.0,1397.0,15649.0,922.0,10331.0,3572.0,102766.0,4.6,51.5
11,11.0,11.0,11687.0,128557.0,,,,,1604.0,17649.0,1788.0,19668.0,1180.0,12984.0,4573.0,113045.0,,,,,1223.0,15265.0,1363.0,17011.0,900.0,11230.0,3485.0,106251.0,4.6,56.1
12,12.0,12.0,11687.0,140244.0,,,,,1604.0,19253.0,1788.0,21456.0,1180.0,14165.0,4573.0,117618.0,,,,,1193.0,16458.0,1329.0,18341.0,878.0,12108.0,3400.0,109651.0,4.6,60.7
13,13.0,13.0,11687.0,151931.0,,,,,1604.0,20857.0,1788.0,23244.0,1180.0,15345.0,4573.0,122191.0,,,,,1164.0,17622.0,1297.0,19638.0,856.0,12964.0,3317.0,112968.0,4.6,65.3
14,14.0,14.0,11687.0,163618.0,,,,,1604.0,22462.0,1788.0,25032.0,1180.0,16525.0,4573.0,126764.0,,,,,1135.0,18757.0,1265.0,20903.0,835.0,13800.0,3236.0,116205.0,4.6,69.9
15,15.0,15.0,11687.0,175305.0,,,,,1604.0,24066.0,1788.0,26820.0,1180.0,17706.0,4573.0,131336.0,,,,,1108.0,19865.0,1235.0,22138.0,815.0,14615.0,3157.0,119362.0,4.6,74.5
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,642.0,24708.0,715.0,27535.0,472.0,18178.0,1829.0,133165.0,,,,,439.0,20304.0,489.0,22627.0,323.0,14938.0,1251.0,120612.0,1.8,76.3
post-use,15.4,16.94,0.0,179979.80000000002,0.0,62744.0,0,0,0.0,24708.0,0.0,27535.0,0.0,18178.0,0.0,133165.0,0.0,62744.0,0,0,0.0,20304.0,0.0,22627.0,0.0,14938.0,0.0,120612.0,0.0,76.3
