period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,72000,72000,,,0.0,0.0,0,0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,737.0,737.0,1884,1884,815.0,815.0,2047.0,74047.0,2047.0,2047.0,,,-1323.0,-1323.0,701.0,701.0,1794.0,1794.0,776.0,776.0,1950.0,73950.0,1950.0,1950.0,5.9,15.8
2,2,2.0,13363.34444,26726.68888,,,,,737.0,1473.0,1884,3768,815.0,1630.0,3436.0,77483.0,3436.0,5483.0,,,,,668.0,1370.0,1709.0,3503.0,739.0,1516.0,3116.0,77066.0,3116.0,5066.0,5.9,21.7
3,3,3.0,13363.34444,40090.03332,,,,,737.0,2210.0,1884,5652,815.0,2445.0,3436.0,80919.0,3436.0,8919.0,,,,,636.0,2006.0,1627.0,5131.0,704.0,2220.0,2968.0,80034.0,2968.0,8034.0,5.9,27.6
4,4,4.0,13363.34444,53453.37776,,,,,737.0,2946.0,1884,7536,815.0,3261.0,3436.0,84354.0,3436.0,12354.0,,,,,606.0,2612.0,1550.0,6681.0,671.0,2891.0,2827.0,82860.0,2827.0,10860.0,5.9,33.5
5,5,5.0,13363.34444,66816.7222,,,,,737.0,3683.0,1884,9420,815.0,4076.0,3436.0,87790.0,3436.0,15790.0,,,,,577.0,3189.0,1476.0,8157.0,639.0,3529.0,2692.0,85552.0,2692.0,13552.0,5.9,39.5
6,6,6.0,13363.34444,80180.06664,,,,,737.0,4419.0,1884,11304,815.0,4891.0,3436.0,91226.0,3436.0,19226.0,,,,,550.0,3739.0,1406.0,9563.0,608.0,4138.0,2564.0,88116.0,2564.0,16116.0,5.9,45.4
7,7,7.0,13363.34444,93543.41108,,,,,737.0,5156.0,1884,13188,815.0,5706.0,3436.0,94661.0,3436.0,22661.0,,,,,523.0,4262.0,1339.0,10902.0,579.0,4717.0,2442.0,90558.0,2442.0,18558.0,5.9,51.3
8,8,8.0,13363.34444,106906.75552,,,,,737.0,5893.0,1884,15072,815.0,6521.0,3436.0,98097.0,3436.0,26097.0,,,,,499.0,4761.0,1275.0,12177.0,552.0,5269.0,2325.0,92883.0,2325.0,20883.0,5.9,57.3
9,9,9.0,13363.34444,120270.09996,,,,,737.0,6629.0,1884,16956,815.0,7336.0,3436.0,101533.0,3436.0,29533.0,,,,,475.0,5235.0,1214.0,13391.0,525.0,5794.0,2215.0,95098.0,2215.0,23098.0,5.9,63.2
10,10,10.0,13363.34444,133633.4444,,,,,737.0,7366.0,1884,18840,815.0,8152.0,3436.0,104969.0,3436.0,32969.0,,,,,452.0,5688.0,1157.0,14548.0,500.0,6294.0,2109.0,97207.0,2109.0,25207.0,5.9,69.1
11,11,11.0,13363.34444,146996.78884,,,,,737.0,8102.0,1884,20724,815.0,8967.0,3436.0,108404.0,3436.0,36404.0,,,,,431.0,6118.0,1102.0,15649.0,477.0,6771.0,2009.0,99216.0,2009.0,27216.0,5.9,75.1
12,12,12.0,13363.34444,160360.13328,,,,,737.0,8839.0,1884,22608,815.0,9782.0,3436.0,111840.0,3436.0,39840.0,,,,,410.0,6528.0,1049.0,16698.0,454.0,7225.0,1913.0,101129.0,1913.0,29129.0,5.9,81.0
13,13,13.0,13363.34444,173723.47772000002,,,,,737.0,9575.0,1884,24492,815.0,10597.0,3436.0,115276.0,3436.0,43276.0,,,,,391.0,6919.0,999.0,17697.0,432.0,7657.0,1822.0,102951.0,1822.0,30951.0,5.9,86.9
post-use,13,14.3,0.0,173723.47772000002,0,72000,0.0,-1389.0,0.0,9575.0,0,24492,0.0,10597.0,0.0,115276.0,0.0,43276.0,0,72000,0.0,-1323.0,0.0,6919.0,0.0,17697.0,0.0,7657.0,0.0,102951.0,0.0,30951.0,0.0,86.9
