period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,2411.0,2411.0,1788.0,1788.0,1180.0,1180.0,5379.0,55485.0,,,,,2352.0,2352.0,1744.0,1744.0,1152.0,1152.0,5248.0,55354.0,3.9,9.4
2,2.0,2.0,11687.0,23374.0,,,,,2411.0,4822.0,1788.0,3576.0,1180.0,2361.0,5379.0,60865.0,,,,,2295.0,4647.0,1702.0,3446.0,1124.0,2275.0,5120.0,60474.0,3.9,13.3
3,3.0,3.0,11687.0,35061.0,,,,,2411.0,7233.0,1788.0,5364.0,1180.0,3541.0,5379.0,66244.0,,,,,2239.0,6886.0,1660.0,5107.0,1096.0,3371.0,4995.0,65469.0,3.9,17.3
4,4.0,4.0,11687.0,46748.0,,,,,2411.0,9644.0,1788.0,7152.0,1180.0,4722.0,5379.0,71623.0,,,,,2184.0,9070.0,1620.0,6726.0,1069.0,4441.0,4873.0,70343.0,3.9,21.2
5,5.0,5.0,11687.0,58435.0,,,,,2411.0,12054.0,1788.0,8940.0,1180.0,5902.0,5379.0,77002.0,,,,,2131.0,11201.0,1580.0,8307.0,1043.0,5484.0,4754.0,75097.0,3.9,25.1
6,6.0,6.0,11687.0,70122.0,,,,,2411.0,14465.0,1788.0,10728.0,1180.0,7082.0,5379.0,82382.0,,,,,2079.0,13279.0,1542.0,9849.0,1018.0,6502.0,4639.0,79736.0,3.9,29.0
7,7.0,7.0,11687.0,81809.0,,,,,2411.0,16876.0,1788.0,12516.0,1180.0,8263.0,5379.0,87761.0,,,,,2028.0,15308.0,1504.0,11353.0,993.0,7495.0,4525.0,84261.0,3.9,33.0
8,8.0,8.0,11687.0,93496.0,,,,,2411.0,19287.0,1788.0,14304.0,1180.0,9443.0,5379.0,93140.0,,,,,1979.0,17286.0,1467.0,12820.0,969.0,8464.0,4415.0,88676.0,3.9,36.9
9,9.0,9.0,11687.0,105183.0,,,,,2411.0,21698.0,1788.0,16092.0,1180.0,10623.0,5379.0,98519.0,,,,,1930.0,19217.0,1432.0,14252.0,945.0,9409.0,4307.0,92983.0,3.9,40.8
10,10.0,10.0,11687.0,116870.0,,,,,2411.0,24109.0,1788.0,17880.0,1180.0,11804.0,5379.0,103899.0,,,,,1883.0,21100.0,1397.0,15649.0,922.0,10331.0,4202.0,97186.0,3.9,44.8
11,11.0,11.0,11687.0,128557.0,,,,,2411.0,26520.0,1788.0,19668.0,1180.0,12984.0,5379.0,109278.0,,,,,1837.0,22938.0,1363.0,17011.0,900.0,11230.0,4100.0,101285.0,3.9,48.7
12,12.0,12.0,11687.0,140244.0,,,,,2411.0,28931.0,1788.0,21456.0,1180.0,14165.0,5379.0,114657.0,,,,,1793.0,24730.0,1329.0,18341.0,878.0,12108.0,4000.0,105285.0,3.9,52.6
13,13.0,13.0,11687.0,151931.0,,,,,2411.0,31341.0,1788.0,23244.0,1180.0,15345.0,5379.0,120036.0,,,,,1749.0,26479.0,1297.0,19638.0,856.0,12964.0,3902.0,109187.0,3.9,56.5
14,14.0,14.0,11687.0,163618.0,,,,,2411.0,33752.0,1788.0,25032.0,1180.0,16525.0,5379.0,125416.0,,,,,1706.0,28185.0,1265.0,20903.0,835.0,13800.0,3807.0,112995.0,3.9,60.5
15,15.0,15.0,11687.0,175305.0,,,,,2411.0,36163.0,1788.0,26820.0,1180.0,17706.0,5379.0,130795.0,,,,,1665.0,29850.0,1235.0,22138.0,815.0,14615.0,3714.0,116709.0,3.9,64.4
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,964.0,37128.0,715.0,27535.0,472.0,18178.0,2152.0,132947.0,,,,,659.0,30509.0,489.0,22627.0,323.0,14938.0,1471.0,118180.0,1.6,66.0
post-use,15.4,16.94,0.0,179979.80000000002,0,50106,0,0,0.0,37128.0,0.0,27535.0,0.0,18178.0,0.0,132947.0,0,50106,0,0,0.0,30509.0,0.0,22627.0,0.0,14938.0,0.0,118180.0,0.0,66.0
