period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,412.0,412.0,1884.0,1884.0,706.0,706.0,-4498.0,56950.0,,,-7317.0,-7317.0,402.0,402.0,1838.0,1838.0,689.0,689.0,-4388.0,57060.0,1.6,11.4
2,2.0,2.0,11576.0,23152.0,,,,,412.0,825.0,1884.0,3768.0,706.0,1412.0,3002.0,59953.0,,,,,392.0,795.0,1793.0,3631.0,672.0,1361.0,2858.0,59918.0,1.6,13.0
3,3.0,3.0,11576.0,34728.0,,,,,412.0,1237.0,1884.0,5652.0,706.0,2118.0,3002.0,62955.0,,,,,383.0,1178.0,1749.0,5381.0,656.0,2017.0,2788.0,62706.0,1.6,14.6
4,4.0,4.0,11576.0,46304.0,,,,,412.0,1649.0,1884.0,7536.0,706.0,2825.0,3002.0,65958.0,,,,,374.0,1551.0,1707.0,7088.0,640.0,2656.0,2720.0,65426.0,1.6,16.2
5,5.0,5.0,11576.0,57880.0,,,,,412.0,2062.0,1884.0,9420.0,706.0,3531.0,3002.0,68960.0,,,,,364.0,1916.0,1665.0,8753.0,624.0,3281.0,2654.0,68080.0,1.6,17.7
6,6.0,6.0,11576.0,69456.0,,,,,412.0,2474.0,1884.0,11304.0,706.0,4237.0,3002.0,71963.0,,,,,356.0,2271.0,1625.0,10377.0,609.0,3889.0,2589.0,70669.0,1.6,19.3
7,7.0,7.0,11576.0,81032.0,,,,,412.0,2886.0,1884.0,13188.0,706.0,4943.0,3002.0,74965.0,,,,,347.0,2618.0,1585.0,11962.0,594.0,4484.0,2526.0,73195.0,1.6,20.9
8,8.0,8.0,11576.0,92608.0,,,,,412.0,3298.0,1884.0,15072.0,706.0,5649.0,3002.0,77968.0,,,,,338.0,2956.0,1546.0,13509.0,580.0,5063.0,2464.0,75659.0,1.6,22.5
9,9.0,9.0,11576.0,104184.0,,,,,412.0,3711.0,1884.0,16956.0,706.0,6355.0,3002.0,80970.0,,,,,330.0,3286.0,1509.0,15017.0,565.0,5629.0,2404.0,78063.0,1.6,24.1
10,10.0,10.0,11576.0,115760.0,,,,,412.0,4123.0,1884.0,18840.0,706.0,7061.0,3002.0,83972.0,,,,,322.0,3609.0,1472.0,16489.0,552.0,6180.0,2346.0,80409.0,1.6,25.7
11,11.0,11.0,11576.0,127336.0,,,,,412.0,4535.0,1884.0,20724.0,706.0,7767.0,3002.0,86975.0,,,,,314.0,3923.0,1436.0,17925.0,538.0,6718.0,2288.0,82697.0,1.6,27.2
12,12.0,12.0,11576.0,138912.0,,,,,412.0,4948.0,1884.0,22608.0,706.0,8474.0,3002.0,89977.0,,,,,307.0,4229.0,1401.0,19326.0,525.0,7243.0,2232.0,84929.0,1.6,28.8
13,13.0,13.0,11576.0,150488.0,,,,,412.0,5360.0,1884.0,24492.0,706.0,9180.0,3002.0,92980.0,,,,,299.0,4528.0,1367.0,20692.0,512.0,7756.0,2178.0,87107.0,1.6,30.4
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,58.0,5418.0,264.0,24756.0,99.0,9279.0,420.0,93400.0,,,,,42.0,4570.0,191.0,20883.0,71.0,7827.0,304.0,87411.0,0.2,30.6
post-use,13.14,14.454000000000002,0.0,152108.64,0,61448,0,-7500,0.0,5418.0,0.0,24756.0,0.0,9279.0,0.0,93400.0,0,61448,0.0,-7317.0,0.0,4570.0,0.0,20883.0,0.0,7827.0,0.0,87411.0,0.0,30.6
