period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,537.0,537.0,1884.0,1884.0,713.0,713.0,-4366.0,55634.0,,,-7317.0,-7317.0,524.0,524.0,1838.0,1838.0,696.0,696.0,-4260.0,55740.0,4.3,14.1
2,2.0,2.0,11687.0,23374.0,,,,,537.0,1074.0,1884.0,3768.0,713.0,1426.0,3134.0,58767.0,,,,,511.0,1035.0,1793.0,3631.0,679.0,1374.0,2983.0,58723.0,4.3,18.5
3,3.0,3.0,11687.0,35061.0,,,,,537.0,1610.0,1884.0,5652.0,713.0,2139.0,3134.0,61901.0,,,,,498.0,1533.0,1749.0,5381.0,662.0,2036.0,2910.0,61633.0,4.3,22.8
4,4.0,4.0,11687.0,46748.0,,,,,537.0,2147.0,1884.0,7536.0,713.0,2852.0,3134.0,65035.0,,,,,486.0,2019.0,1707.0,7088.0,646.0,2682.0,2839.0,64472.0,4.3,27.1
5,5.0,5.0,11687.0,58435.0,,,,,537.0,2684.0,1884.0,9420.0,713.0,3565.0,3134.0,68169.0,,,,,474.0,2494.0,1665.0,8753.0,630.0,3312.0,2770.0,67242.0,4.3,31.4
6,6.0,6.0,11687.0,70122.0,,,,,537.0,3221.0,1884.0,11304.0,713.0,4277.0,3134.0,71302.0,,,,,463.0,2957.0,1625.0,10377.0,615.0,3927.0,2702.0,69944.0,4.3,35.8
7,7.0,7.0,11687.0,81809.0,,,,,537.0,3758.0,1884.0,13188.0,713.0,4990.0,3134.0,74436.0,,,,,452.0,3408.0,1585.0,11962.0,600.0,4527.0,2636.0,72580.0,4.3,40.1
8,8.0,8.0,11687.0,93496.0,,,,,537.0,4294.0,1884.0,15072.0,713.0,5703.0,3134.0,77570.0,,,,,441.0,3849.0,1546.0,13509.0,585.0,5112.0,2572.0,75152.0,4.3,44.4
9,9.0,9.0,11687.0,105183.0,,,,,537.0,4831.0,1884.0,16956.0,713.0,6416.0,3134.0,80703.0,,,,,430.0,4279.0,1509.0,15017.0,571.0,5682.0,2509.0,77661.0,4.3,48.7
10,10.0,10.0,11687.0,116870.0,,,,,537.0,5368.0,1884.0,18840.0,713.0,7129.0,3134.0,83837.0,,,,,419.0,4698.0,1472.0,16489.0,557.0,6239.0,2448.0,80109.0,4.3,53.1
11,11.0,11.0,11687.0,128557.0,,,,,537.0,5905.0,1884.0,20724.0,713.0,7842.0,3134.0,86971.0,,,,,409.0,5107.0,1436.0,17925.0,543.0,6783.0,2388.0,82498.0,4.3,57.4
12,12.0,12.0,11687.0,140244.0,,,,,537.0,6442.0,1884.0,22608.0,713.0,8555.0,3134.0,90105.0,,,,,399.0,5506.0,1401.0,19326.0,530.0,7313.0,2330.0,84828.0,4.3,61.7
13,13.0,13.0,11687.0,151931.0,,,,,537.0,6978.0,1884.0,24492.0,713.0,9268.0,3134.0,93238.0,,,,,389.0,5896.0,1367.0,20692.0,517.0,7830.0,2273.0,87101.0,4.3,66.0
14,14.0,14.0,11687.0,163618.0,,,,,537.0,7515.0,1884.0,26376.0,713.0,9981.0,3134.0,96372.0,,,,,380.0,6276.0,1333.0,22026.0,505.0,8335.0,2218.0,89319.0,4.3,70.3
15,15.0,15.0,11687.0,175305.0,,,,,537.0,8052.0,1884.0,28260.0,713.0,10694.0,3134.0,99506.0,,,,,371.0,6646.0,1301.0,23327.0,492.0,8827.0,2164.0,91483.0,4.3,74.7
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,215.0,8267.0,754.0,29014.0,285.0,10979.0,1253.0,100759.0,,,,,147.0,6793.0,515.0,23842.0,195.0,9022.0,857.0,92340.0,1.7,76.4
post-use,15.4,16.94,0.0,179979.80000000002,0,60000,0,-7500,0.0,8267.0,0.0,29014.0,0.0,10979.0,0.0,100759.0,0,60000,0.0,-7317.0,0.0,6793.0,0.0,23842.0,0.0,9022.0,0.0,92340.0,0.0,76.4
