period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,72000,72000,,,0.0,0.0,0,0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,1264.0,1264.0,1884,1884,815.0,815.0,2574.0,74574.0,2574.0,2574.0,,,-1323.0,-1323.0,1203.0,1203.0,1794.0,1794.0,776.0,776.0,2452.0,74452.0,2452.0,2452.0,1.5,11.4
2,2,2.0,13363.34444,26726.68888,,,,,1264.0,2527.0,1884,3768,815.0,1630.0,3963.0,78537.0,3963.0,6537.0,,,,,1146.0,2350.0,1709.0,3503.0,739.0,1516.0,3594.0,78046.0,3594.0,6046.0,1.5,12.9
3,3,3.0,13363.34444,40090.03332,,,,,1264.0,3791.0,1884,5652,815.0,2445.0,3963.0,82500.0,3963.0,10500.0,,,,,1092.0,3441.0,1627.0,5131.0,704.0,2220.0,3423.0,81469.0,3423.0,9469.0,1.5,14.5
4,4,4.0,13363.34444,53453.37776,,,,,1264.0,5055.0,1884,7536,815.0,3261.0,3963.0,86463.0,3963.0,14463.0,,,,,1040.0,4481.0,1550.0,6681.0,671.0,2891.0,3260.0,84729.0,3260.0,12729.0,1.5,16.0
5,5,5.0,13363.34444,66816.7222,,,,,1264.0,6318.0,1884,9420,815.0,4076.0,3963.0,90425.0,3963.0,18425.0,,,,,990.0,5471.0,1476.0,8157.0,639.0,3529.0,3105.0,87834.0,3105.0,15834.0,1.5,17.5
6,6,6.0,13363.34444,80180.06664,,,,,1264.0,7582.0,1884,11304,815.0,4891.0,3963.0,94388.0,3963.0,22388.0,,,,,943.0,6414.0,1406.0,9563.0,608.0,4138.0,2957.0,90791.0,2957.0,18791.0,1.5,19.1
7,7,7.0,13363.34444,93543.41108,,,,,1264.0,8845.0,1884,13188,815.0,5706.0,3963.0,98351.0,3963.0,26351.0,,,,,898.0,7312.0,1339.0,10902.0,579.0,4717.0,2816.0,93608.0,2816.0,21608.0,1.5,20.6
8,8,8.0,13363.34444,106906.75552,,,,,1264.0,10109.0,1884,15072,815.0,6521.0,3963.0,102314.0,3963.0,30314.0,,,,,855.0,8167.0,1275.0,12177.0,552.0,5269.0,2682.0,96290.0,2682.0,24290.0,1.5,22.2
9,9,9.0,13363.34444,120270.09996,,,,,1264.0,11373.0,1884,16956,815.0,7336.0,3963.0,106277.0,3963.0,34277.0,,,,,815.0,8982.0,1214.0,13391.0,525.0,5794.0,2554.0,98844.0,2554.0,26844.0,1.5,23.7
10,10,10.0,13363.34444,133633.4444,,,,,1264.0,12636.0,1884,18840,815.0,8152.0,3963.0,110239.0,3963.0,38239.0,,,,,776.0,9757.0,1157.0,14548.0,500.0,6294.0,2433.0,101277.0,2433.0,29277.0,1.5,25.3
11,11,11.0,13363.34444,146996.78884,,,,,1264.0,13900.0,1884,20724,815.0,8967.0,3963.0,114202.0,3963.0,42202.0,,,,,739.0,10496.0,1102.0,15649.0,477.0,6771.0,2317.0,103594.0,2317.0,31594.0,1.5,26.8
12,12,12.0,13363.34444,160360.13328,,,,,1264.0,15164.0,1884,22608,815.0,9782.0,3963.0,118165.0,3963.0,46165.0,,,,,704.0,11200.0,1049.0,16698.0,454.0,7225.0,2207.0,105801.0,2207.0,33801.0,1.5,28.3
13,13,13.0,13363.34444,173723.47772000002,,,,,1264.0,16427.0,1884,24492,815.0,10597.0,3963.0,122128.0,3963.0,50128.0,,,,,670.0,11870.0,999.0,17697.0,432.0,7657.0,2102.0,107902.0,2102.0,35902.0,1.5,29.9
post-use,13,14.3,0.0,173723.47772000002,0,72000,0.0,-1389.0,0.0,16427.0,0,24492,0.0,10597.0,0.0,122128.0,0.0,50128.0,0,72000,0.0,-1323.0,0.0,11870.0,0.0,17697.0,0.0,7657.0,0.0,107902.0,0.0,35902.0,0.0,29.9
