period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,670.0,670.0,1884.0,1884.0,713.0,713.0,-4233.0,64897.0,,,-7317.0,-7317.0,654.0,654.0,1838.0,1838.0,696.0,696.0,-4130.0,65000.0,2.2,12.0
2,2.0,2.0,11687.0,23374.0,,,,,670.0,1340.0,1884.0,3768.0,713.0,1426.0,3267.0,68164.0,,,,,638.0,1292.0,1793.0,3631.0,679.0,1374.0,3110.0,68110.0,2.2,14.2
3,3.0,3.0,11687.0,35061.0,,,,,670.0,2010.0,1884.0,5652.0,713.0,2139.0,3267.0,71431.0,,,,,622.0,1914.0,1749.0,5381.0,662.0,2036.0,3034.0,71144.0,2.2,16.4
4,4.0,4.0,11687.0,46748.0,,,,,670.0,2680.0,1884.0,7536.0,713.0,2852.0,3267.0,74698.0,,,,,607.0,2521.0,1707.0,7088.0,646.0,2682.0,2960.0,74103.0,2.2,18.5
5,5.0,5.0,11687.0,58435.0,,,,,670.0,3350.0,1884.0,9420.0,713.0,3565.0,3267.0,77965.0,,,,,592.0,3113.0,1665.0,8753.0,630.0,3312.0,2888.0,76991.0,2.2,20.7
6,6.0,6.0,11687.0,70122.0,,,,,670.0,4021.0,1884.0,11304.0,713.0,4277.0,3267.0,81232.0,,,,,578.0,3691.0,1625.0,10377.0,615.0,3927.0,2817.0,79808.0,2.2,22.9
7,7.0,7.0,11687.0,81809.0,,,,,670.0,4691.0,1884.0,13188.0,713.0,4990.0,3267.0,84499.0,,,,,564.0,4255.0,1585.0,11962.0,600.0,4527.0,2748.0,82556.0,2.2,25.1
8,8.0,8.0,11687.0,93496.0,,,,,670.0,5361.0,1884.0,15072.0,713.0,5703.0,3267.0,87766.0,,,,,550.0,4805.0,1546.0,13509.0,585.0,5112.0,2681.0,85238.0,2.2,27.2
9,9.0,9.0,11687.0,105183.0,,,,,670.0,6031.0,1884.0,16956.0,713.0,6416.0,3267.0,91033.0,,,,,537.0,5341.0,1509.0,15017.0,571.0,5682.0,2616.0,87854.0,2.2,29.4
10,10.0,10.0,11687.0,116870.0,,,,,670.0,6701.0,1884.0,18840.0,713.0,7129.0,3267.0,94300.0,,,,,523.0,5865.0,1472.0,16489.0,557.0,6239.0,2552.0,90406.0,2.2,31.6
11,11.0,11.0,11687.0,128557.0,,,,,670.0,7371.0,1884.0,20724.0,713.0,7842.0,3267.0,97567.0,,,,,511.0,6375.0,1436.0,17925.0,543.0,6783.0,2490.0,92896.0,2.2,33.8
12,12.0,12.0,11687.0,140244.0,,,,,670.0,8041.0,1884.0,22608.0,713.0,8555.0,3267.0,100834.0,,,,,498.0,6874.0,1401.0,19326.0,530.0,7313.0,2429.0,95325.0,2.2,35.9
13,13.0,13.0,11687.0,151931.0,,,,,670.0,8711.0,1884.0,24492.0,713.0,9268.0,3267.0,104101.0,,,,,486.0,7360.0,1367.0,20692.0,517.0,7830.0,2370.0,97695.0,2.2,38.1
14,14.0,14.0,11687.0,163618.0,,,,,670.0,9381.0,1884.0,26376.0,713.0,9981.0,3267.0,107368.0,,,,,474.0,7834.0,1333.0,22026.0,505.0,8335.0,2312.0,100007.0,2.2,40.3
15,15.0,15.0,11687.0,175305.0,,,,,670.0,10051.0,1884.0,28260.0,713.0,10694.0,3267.0,110635.0,,,,,463.0,8297.0,1301.0,23327.0,492.0,8827.0,2256.0,102263.0,2.2,42.5
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,268.0,10319.0,754.0,29014.0,285.0,10979.0,1307.0,111942.0,,,,,183.0,8480.0,515.0,23842.0,195.0,9022.0,893.0,103156.0,0.9,43.3
post-use,15.4,16.94,0.0,179979.80000000002,0,69130,0,-7500,0.0,10319.0,0.0,29014.0,0.0,10979.0,0.0,111942.0,0,69130,0.0,-7317.0,0.0,8480.0,0.0,23842.0,0.0,9022.0,0.0,103156.0,0.0,43.3
