period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1868.0,1868.0,1788.0,1788.0,1180.0,1180.0,4836.0,69043.0,,,,,1822.0,1822.0,1744.0,1744.0,1152.0,1152.0,4718.0,68925.0,5.4,10.9
2,2.0,2.0,11687.0,23374.0,,,,,1868.0,3735.0,1788.0,3576.0,1180.0,2361.0,4836.0,73879.0,,,,,1778.0,3600.0,1702.0,3446.0,1124.0,2275.0,4603.0,73528.0,5.4,16.2
3,3.0,3.0,11687.0,35061.0,,,,,1868.0,5603.0,1788.0,5364.0,1180.0,3541.0,4836.0,78715.0,,,,,1734.0,5334.0,1660.0,5107.0,1096.0,3371.0,4491.0,78019.0,5.4,21.6
4,4.0,4.0,11687.0,46748.0,,,,,1868.0,7470.0,1788.0,7152.0,1180.0,4722.0,4836.0,83551.0,,,,,1692.0,7026.0,1620.0,6726.0,1069.0,4441.0,4381.0,82400.0,5.4,27.0
5,5.0,5.0,11687.0,58435.0,,,,,1868.0,9338.0,1788.0,8940.0,1180.0,5902.0,4836.0,88387.0,,,,,1651.0,8676.0,1580.0,8307.0,1043.0,5484.0,4274.0,86674.0,5.4,32.4
6,6.0,6.0,11687.0,70122.0,,,,,1868.0,11205.0,1788.0,10728.0,1180.0,7082.0,4836.0,93223.0,,,,,1610.0,10287.0,1542.0,9849.0,1018.0,6502.0,4170.0,90844.0,5.4,37.8
7,7.0,7.0,11687.0,81809.0,,,,,1868.0,13073.0,1788.0,12516.0,1180.0,8263.0,4836.0,98059.0,,,,,1571.0,11858.0,1504.0,11353.0,993.0,7495.0,4068.0,94912.0,5.4,43.2
8,8.0,8.0,11687.0,93496.0,,,,,1868.0,14940.0,1788.0,14304.0,1180.0,9443.0,4836.0,102895.0,,,,,1533.0,13391.0,1467.0,12820.0,969.0,8464.0,3969.0,98881.0,5.4,48.6
9,9.0,9.0,11687.0,105183.0,,,,,1868.0,16808.0,1788.0,16092.0,1180.0,10623.0,4836.0,107730.0,,,,,1495.0,14886.0,1432.0,14252.0,945.0,9409.0,3872.0,102754.0,5.4,54.0
10,10.0,10.0,11687.0,116870.0,,,,,1868.0,18676.0,1788.0,17880.0,1180.0,11804.0,4836.0,112566.0,,,,,1459.0,16345.0,1397.0,15649.0,922.0,10331.0,3778.0,106531.0,5.4,59.4
11,11.0,11.0,11687.0,128557.0,,,,,1868.0,20543.0,1788.0,19668.0,1180.0,12984.0,4836.0,117402.0,,,,,1423.0,17768.0,1363.0,17011.0,900.0,11230.0,3686.0,110217.0,5.4,64.7
12,12.0,12.0,11687.0,140244.0,,,,,1868.0,22411.0,1788.0,21456.0,1180.0,14165.0,4836.0,122238.0,,,,,1389.0,19157.0,1329.0,18341.0,878.0,12108.0,3596.0,113813.0,5.4,70.1
13,13.0,13.0,11687.0,151931.0,,,,,1868.0,24278.0,1788.0,23244.0,1180.0,15345.0,4836.0,127074.0,,,,,1355.0,20512.0,1297.0,19638.0,856.0,12964.0,3508.0,117321.0,5.4,75.5
14,14.0,14.0,11687.0,163618.0,,,,,1868.0,26146.0,1788.0,25032.0,1180.0,16525.0,4836.0,131910.0,,,,,1322.0,21833.0,1265.0,20903.0,835.0,13800.0,3423.0,120744.0,5.4,80.9
15,15.0,15.0,11687.0,175305.0,,,,,1868.0,28013.0,1788.0,26820.0,1180.0,17706.0,4836.0,136746.0,,,,,1289.0,23123.0,1235.0,22138.0,815.0,14615.0,3339.0,124083.0,5.4,86.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,747.0,28760.0,715.0,27535.0,472.0,18178.0,1934.0,138680.0,,,,,511.0,23634.0,489.0,22627.0,323.0,14938.0,1322.0,125405.0,2.2,88.5
post-use,15.4,16.94,0.0,179979.80000000002,0,64207,0,0,0.0,28760.0,0.0,27535.0,0.0,18178.0,0.0,138680.0,0,64207,0,0,0.0,23634.0,0.0,22627.0,0.0,14938.0,0.0,125405.0,0.0,88.5
