period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,2122.0,2122.0,1788.0,1788.0,1180.0,1180.0,5090.0,67835.0,,,,,2070.0,2070.0,1744.0,1744.0,1152.0,1152.0,4966.0,67711.0,4.6,10.1
2,2.0,2.0,11687.0,23374.0,,,,,2122.0,4244.0,1788.0,3576.0,1180.0,2361.0,5090.0,72925.0,,,,,2020.0,4090.0,1702.0,3446.0,1124.0,2275.0,4845.0,72556.0,4.6,14.7
3,3.0,3.0,11687.0,35061.0,,,,,2122.0,6366.0,1788.0,5364.0,1180.0,3541.0,5090.0,78015.0,,,,,1970.0,6060.0,1660.0,5107.0,1096.0,3371.0,4727.0,77282.0,4.6,19.3
4,4.0,4.0,11687.0,46748.0,,,,,2122.0,8488.0,1788.0,7152.0,1180.0,4722.0,5090.0,83106.0,,,,,1922.0,7983.0,1620.0,6726.0,1069.0,4441.0,4612.0,81894.0,4.6,23.9
5,5.0,5.0,11687.0,58435.0,,,,,2122.0,10610.0,1788.0,8940.0,1180.0,5902.0,5090.0,88196.0,,,,,1876.0,9858.0,1580.0,8307.0,1043.0,5484.0,4499.0,86393.0,4.6,28.5
6,6.0,6.0,11687.0,70122.0,,,,,2122.0,12732.0,1788.0,10728.0,1180.0,7082.0,5090.0,93286.0,,,,,1830.0,11688.0,1542.0,9849.0,1018.0,6502.0,4389.0,90783.0,4.6,33.1
7,7.0,7.0,11687.0,81809.0,,,,,2122.0,14854.0,1788.0,12516.0,1180.0,8263.0,5090.0,98377.0,,,,,1785.0,13473.0,1504.0,11353.0,993.0,7495.0,4282.0,95065.0,4.6,37.7
8,8.0,8.0,11687.0,93496.0,,,,,2122.0,16976.0,1788.0,14304.0,1180.0,9443.0,5090.0,103467.0,,,,,1742.0,15215.0,1467.0,12820.0,969.0,8464.0,4178.0,99243.0,4.6,42.3
9,9.0,9.0,11687.0,105183.0,,,,,2122.0,19098.0,1788.0,16092.0,1180.0,10623.0,5090.0,108557.0,,,,,1699.0,16914.0,1432.0,14252.0,945.0,9409.0,4076.0,103319.0,4.6,46.9
10,10.0,10.0,11687.0,116870.0,,,,,2122.0,21220.0,1788.0,17880.0,1180.0,11804.0,5090.0,113648.0,,,,,1658.0,18572.0,1397.0,15649.0,922.0,10331.0,3977.0,107295.0,4.6,51.5
11,11.0,11.0,11687.0,128557.0,,,,,2122.0,23342.0,1788.0,19668.0,1180.0,12984.0,5090.0,118738.0,,,,,1617.0,20189.0,1363.0,17011.0,900.0,11230.0,3880.0,111175.0,4.6,56.1
12,12.0,12.0,11687.0,140244.0,,,,,2122.0,25464.0,1788.0,21456.0,1180.0,14165.0,5090.0,123829.0,,,,,1578.0,21767.0,1329.0,18341.0,878.0,12108.0,3785.0,114960.0,4.6,60.7
13,13.0,13.0,11687.0,151931.0,,,,,2122.0,27586.0,1788.0,23244.0,1180.0,15345.0,5090.0,128919.0,,,,,1539.0,23306.0,1297.0,19638.0,856.0,12964.0,3693.0,118653.0,4.6,65.3
14,14.0,14.0,11687.0,163618.0,,,,,2122.0,29708.0,1788.0,25032.0,1180.0,16525.0,5090.0,134009.0,,,,,1502.0,24808.0,1265.0,20903.0,835.0,13800.0,3603.0,122255.0,4.6,69.9
15,15.0,15.0,11687.0,175305.0,,,,,2122.0,31829.0,1788.0,26820.0,1180.0,17706.0,5090.0,139100.0,,,,,1465.0,26273.0,1235.0,22138.0,815.0,14615.0,3515.0,125770.0,4.6,74.5
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,849.0,32678.0,715.0,27535.0,472.0,18178.0,2036.0,141136.0,,,,,580.0,26853.0,489.0,22627.0,323.0,14938.0,1392.0,127162.0,1.8,76.3
post-use,15.4,16.94,0.0,179979.80000000002,0.0,62744.0,0,0,0.0,32678.0,0.0,27535.0,0.0,18178.0,0.0,141136.0,0.0,62744.0,0,0,0.0,26853.0,0.0,22627.0,0.0,14938.0,0.0,127162.0,0.0,76.3
