period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,608.0,608.0,1884.0,1884.0,713.0,713.0,-4295.0,55705.0,,,-7317.0,-7317.0,593.0,593.0,1838.0,1838.0,696.0,696.0,-4190.0,55810.0,1.9,11.7
2,2.0,2.0,11687.0,23374.0,,,,,608.0,1217.0,1884.0,3768.0,713.0,1426.0,3205.0,58910.0,,,,,579.0,1173.0,1793.0,3631.0,679.0,1374.0,3051.0,58861.0,1.9,13.7
3,3.0,3.0,11687.0,35061.0,,,,,608.0,1825.0,1884.0,5652.0,713.0,2139.0,3205.0,62116.0,,,,,565.0,1737.0,1749.0,5381.0,662.0,2036.0,2976.0,61837.0,1.9,15.6
4,4.0,4.0,11687.0,46748.0,,,,,608.0,2433.0,1884.0,7536.0,713.0,2852.0,3205.0,65321.0,,,,,551.0,2289.0,1707.0,7088.0,646.0,2682.0,2904.0,64741.0,1.9,17.5
5,5.0,5.0,11687.0,58435.0,,,,,608.0,3042.0,1884.0,9420.0,713.0,3565.0,3205.0,68526.0,,,,,538.0,2826.0,1665.0,8753.0,630.0,3312.0,2833.0,67574.0,1.9,19.5
6,6.0,6.0,11687.0,70122.0,,,,,608.0,3650.0,1884.0,11304.0,713.0,4277.0,3205.0,71731.0,,,,,525.0,3351.0,1625.0,10377.0,615.0,3927.0,2764.0,70338.0,1.9,21.4
7,7.0,7.0,11687.0,81809.0,,,,,608.0,4258.0,1884.0,13188.0,713.0,4990.0,3205.0,74937.0,,,,,512.0,3863.0,1585.0,11962.0,600.0,4527.0,2696.0,73034.0,1.9,23.3
8,8.0,8.0,11687.0,93496.0,,,,,608.0,4867.0,1884.0,15072.0,713.0,5703.0,3205.0,78142.0,,,,,499.0,4362.0,1546.0,13509.0,585.0,5112.0,2631.0,75665.0,1.9,25.2
9,9.0,9.0,11687.0,105183.0,,,,,608.0,5475.0,1884.0,16956.0,713.0,6416.0,3205.0,81347.0,,,,,487.0,4849.0,1509.0,15017.0,571.0,5682.0,2567.0,78231.0,1.9,27.2
10,10.0,10.0,11687.0,116870.0,,,,,608.0,6083.0,1884.0,18840.0,713.0,7129.0,3205.0,84552.0,,,,,475.0,5324.0,1472.0,16489.0,557.0,6239.0,2504.0,80735.0,1.9,29.1
11,11.0,11.0,11687.0,128557.0,,,,,608.0,6692.0,1884.0,20724.0,713.0,7842.0,3205.0,87758.0,,,,,464.0,5788.0,1436.0,17925.0,543.0,6783.0,2443.0,83178.0,1.9,31.0
12,12.0,12.0,11687.0,140244.0,,,,,608.0,7300.0,1884.0,22608.0,713.0,8555.0,3205.0,90963.0,,,,,452.0,6240.0,1401.0,19326.0,530.0,7313.0,2383.0,85562.0,1.9,32.9
13,13.0,13.0,11687.0,151931.0,,,,,608.0,7908.0,1884.0,24492.0,713.0,9268.0,3205.0,94168.0,,,,,441.0,6681.0,1367.0,20692.0,517.0,7830.0,2325.0,87887.0,1.9,34.9
14,14.0,14.0,11687.0,163618.0,,,,,608.0,8517.0,1884.0,26376.0,713.0,9981.0,3205.0,97373.0,,,,,431.0,7112.0,1333.0,22026.0,505.0,8335.0,2268.0,90155.0,1.9,36.8
15,15.0,15.0,11687.0,175305.0,,,,,608.0,9125.0,1884.0,28260.0,713.0,10694.0,3205.0,100579.0,,,,,420.0,7532.0,1301.0,23327.0,492.0,8827.0,2213.0,92368.0,1.9,38.7
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,243.0,9368.0,754.0,29014.0,285.0,10979.0,1282.0,101861.0,,,,,166.0,7698.0,515.0,23842.0,195.0,9022.0,877.0,93245.0,0.8,39.5
post-use,15.4,16.94,0.0,179979.80000000002,0,60000,0,-7500,0.0,9368.0,0.0,29014.0,0.0,10979.0,0.0,101861.0,0,60000,0.0,-7317.0,0.0,7698.0,0.0,23842.0,0.0,9022.0,0.0,93245.0,0.0,39.5
