period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,72000,72000,,,0.0,0.0,0,0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,1053.0,1053.0,1884,1884,815.0,815.0,2364.0,74364.0,2364.0,2364.0,,,-1323.0,-1323.0,1003.0,1003.0,1794.0,1794.0,776.0,776.0,2251.0,74251.0,2251.0,2251.0,1.3,11.1
2,2,2.0,13363.34444,26726.68888,,,,,1053.0,2106.0,1884,3768,815.0,1630.0,3752.0,78116.0,3752.0,6116.0,,,,,955.0,1958.0,1709.0,3503.0,739.0,1516.0,3403.0,77654.0,3403.0,5654.0,1.3,12.4
3,3,3.0,13363.34444,40090.03332,,,,,1053.0,3159.0,1884,5652,815.0,2445.0,3752.0,81868.0,3752.0,9868.0,,,,,910.0,2868.0,1627.0,5131.0,704.0,2220.0,3241.0,80896.0,3241.0,8896.0,1.3,13.7
4,4,4.0,13363.34444,53453.37776,,,,,1053.0,4212.0,1884,7536,815.0,3261.0,3752.0,85620.0,3752.0,13620.0,,,,,866.0,3734.0,1550.0,6681.0,671.0,2891.0,3087.0,83983.0,3087.0,11983.0,1.3,15.0
5,5,5.0,13363.34444,66816.7222,,,,,1053.0,5265.0,1884,9420,815.0,4076.0,3752.0,89372.0,3752.0,17372.0,,,,,825.0,4559.0,1476.0,8157.0,639.0,3529.0,2940.0,86922.0,2940.0,14922.0,1.3,16.3
6,6,6.0,13363.34444,80180.06664,,,,,1053.0,6318.0,1884,11304,815.0,4891.0,3752.0,93124.0,3752.0,21124.0,,,,,786.0,5345.0,1406.0,9563.0,608.0,4138.0,2800.0,89722.0,2800.0,17722.0,1.3,17.5
7,7,7.0,13363.34444,93543.41108,,,,,1053.0,7371.0,1884,13188,815.0,5706.0,3752.0,96877.0,3752.0,24877.0,,,,,748.0,6093.0,1339.0,10902.0,579.0,4717.0,2667.0,92389.0,2667.0,20389.0,1.3,18.8
8,8,8.0,13363.34444,106906.75552,,,,,1053.0,8424.0,1884,15072,815.0,6521.0,3752.0,100629.0,3752.0,28629.0,,,,,713.0,6806.0,1275.0,12177.0,552.0,5269.0,2540.0,94929.0,2540.0,22929.0,1.3,20.1
9,9,9.0,13363.34444,120270.09996,,,,,1053.0,9477.0,1884,16956,815.0,7336.0,3752.0,104381.0,3752.0,32381.0,,,,,679.0,7485.0,1214.0,13391.0,525.0,5794.0,2419.0,97347.0,2419.0,25347.0,1.3,21.4
10,10,10.0,13363.34444,133633.4444,,,,,1053.0,10530.0,1884,18840,815.0,8152.0,3752.0,108133.0,3752.0,36133.0,,,,,646.0,8131.0,1157.0,14548.0,500.0,6294.0,2304.0,99651.0,2304.0,27651.0,1.3,22.7
11,11,11.0,13363.34444,146996.78884,,,,,1053.0,11583.0,1884,20724,815.0,8967.0,3752.0,111885.0,3752.0,39885.0,,,,,616.0,8747.0,1102.0,15649.0,477.0,6771.0,2194.0,101845.0,2194.0,29845.0,1.3,24.0
12,12,12.0,13363.34444,160360.13328,,,,,1053.0,12636.0,1884,22608,815.0,9782.0,3752.0,115638.0,3752.0,43638.0,,,,,586.0,9333.0,1049.0,16698.0,454.0,7225.0,2089.0,103934.0,2089.0,31934.0,1.3,25.3
13,13,13.0,13363.34444,173723.47772000002,,,,,1053.0,13689.0,1884,24492,815.0,10597.0,3752.0,119390.0,3752.0,47390.0,,,,,558.0,9892.0,999.0,17697.0,432.0,7657.0,1990.0,105924.0,1990.0,33924.0,1.3,26.5
post-use,13,14.3,0.0,173723.47772000002,0,72000,0.0,-1389.0,0.0,13689.0,0,24492,0.0,10597.0,0.0,119390.0,0.0,47390.0,0,72000,0.0,-1323.0,0.0,9892.0,0.0,17697.0,0.0,7657.0,0.0,105924.0,0.0,33924.0,0.0,26.5
