period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,29000,29000,,,0.0,0.0,0,0,0.0,0.0,29000.0,29000.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,0.0,0.0,9.8,9.8
1,1,1.0,13363.34444,13363.34444,,,-1389.0,-1389.0,737.0,737.0,1884,1884,815.0,815.0,2048.0,31048.0,2048.0,2048.0,,,-1323.0,-1323.0,702.0,702.0,1794.0,1794.0,776.0,776.0,1950.0,30950.0,1950.0,1950.0,0.9,10.7
2,2,2.0,13363.34444,26726.68888,,,,,737.0,1474.0,1884,3768,815.0,1630.0,3436.0,34484.0,3436.0,5484.0,,,,,669.0,1371.0,1709.0,3503.0,739.0,1516.0,3117.0,34067.0,3117.0,5067.0,0.9,11.6
3,3,3.0,13363.34444,40090.03332,,,,,737.0,2211.0,1884,5652,815.0,2445.0,3436.0,37920.0,3436.0,8920.0,,,,,637.0,2007.0,1627.0,5131.0,704.0,2220.0,2968.0,37035.0,2968.0,8035.0,0.9,12.5
4,4,4.0,13363.34444,53453.37776,,,,,737.0,2948.0,1884,7536,815.0,3261.0,3436.0,41356.0,3436.0,12356.0,,,,,606.0,2614.0,1550.0,6681.0,671.0,2891.0,2827.0,39862.0,2827.0,10862.0,0.9,13.4
5,5,5.0,13363.34444,66816.7222,,,,,737.0,3686.0,1884,9420,815.0,4076.0,3436.0,44793.0,3436.0,15793.0,,,,,578.0,3191.0,1476.0,8157.0,639.0,3529.0,2692.0,42555.0,2692.0,13555.0,0.9,14.3
6,6,6.0,13363.34444,80180.06664,,,,,737.0,4423.0,1884,11304,815.0,4891.0,3436.0,48229.0,3436.0,19229.0,,,,,550.0,3741.0,1406.0,9563.0,608.0,4138.0,2564.0,45119.0,2564.0,16119.0,0.9,15.2
7,7,7.0,13363.34444,93543.41108,,,,,737.0,5160.0,1884,13188,815.0,5706.0,3436.0,51665.0,3436.0,22665.0,,,,,524.0,4265.0,1339.0,10902.0,579.0,4717.0,2442.0,47561.0,2442.0,18561.0,0.9,16.1
8,8,8.0,13363.34444,106906.75552,,,,,737.0,5897.0,1884,15072,815.0,6521.0,3436.0,55102.0,3436.0,26102.0,,,,,499.0,4764.0,1275.0,12177.0,552.0,5269.0,2326.0,49887.0,2326.0,20887.0,0.9,17.0
9,9,9.0,13363.34444,120270.09996,,,,,737.0,6634.0,1884,16956,815.0,7336.0,3436.0,58538.0,3436.0,29538.0,,,,,475.0,5239.0,1214.0,13391.0,525.0,5794.0,2215.0,52102.0,2215.0,23102.0,0.9,17.9
10,10,10.0,13363.34444,133633.4444,,,,,737.0,7371.0,1884,18840,815.0,8152.0,3436.0,61974.0,3436.0,32974.0,,,,,453.0,5692.0,1157.0,14548.0,500.0,6294.0,2110.0,54212.0,2110.0,25212.0,0.9,18.8
11,11,11.0,13363.34444,146996.78884,,,,,737.0,8108.0,1884,20724,815.0,8967.0,3436.0,65410.0,3436.0,36410.0,,,,,431.0,6123.0,1102.0,15649.0,477.0,6771.0,2009.0,56221.0,2009.0,27221.0,0.9,19.7
12,12,12.0,13363.34444,160360.13328,,,,,737.0,8845.0,1884,22608,815.0,9782.0,3436.0,68847.0,3436.0,39847.0,,,,,410.0,6533.0,1049.0,16698.0,454.0,7225.0,1913.0,58134.0,1913.0,29134.0,0.9,20.6
13,13,13.0,13363.34444,173723.47772000002,,,,,737.0,9583.0,1884,24492,815.0,10597.0,3436.0,72283.0,3436.0,43283.0,,,,,391.0,6924.0,999.0,17697.0,432.0,7657.0,1822.0,59956.0,1822.0,30956.0,0.9,21.5
post-use,13,14.3,0.0,173723.47772000002,0,29000,0.0,-1389.0,0.0,9583.0,0,24492,0.0,10597.0,0.0,72283.0,0.0,43283.0,0,29000,0.0,-1323.0,0.0,6924.0,0.0,17697.0,0.0,7657.0,0.0,59956.0,0.0,30956.0,0.0,21.5
