period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,1089.0,1089.0,1884.0,1884.0,713.0,713.0,-3814.0,65316.0,,,-7317.0,-7317.0,1063.0,1063.0,1838.0,1838.0,696.0,696.0,-3721.0,65409.0,1.2,11.1
2,2.0,2.0,11687.0,23374.0,,,,,1089.0,2179.0,1884.0,3768.0,713.0,1426.0,3686.0,69003.0,,,,,1037.0,2100.0,1793.0,3631.0,679.0,1374.0,3509.0,68918.0,1.2,12.3
3,3.0,3.0,11687.0,35061.0,,,,,1089.0,3268.0,1884.0,5652.0,713.0,2139.0,3686.0,72689.0,,,,,1012.0,3111.0,1749.0,5381.0,662.0,2036.0,3423.0,72341.0,1.2,13.5
4,4.0,4.0,11687.0,46748.0,,,,,1089.0,4358.0,1884.0,7536.0,713.0,2852.0,3686.0,76375.0,,,,,987.0,4098.0,1707.0,7088.0,646.0,2682.0,3340.0,75681.0,1.2,14.8
5,5.0,5.0,11687.0,58435.0,,,,,1089.0,5447.0,1884.0,9420.0,713.0,3565.0,3686.0,80061.0,,,,,963.0,5061.0,1665.0,8753.0,630.0,3312.0,3258.0,78939.0,1.2,16.0
6,6.0,6.0,11687.0,70122.0,,,,,1089.0,6536.0,1884.0,11304.0,713.0,4277.0,3686.0,83748.0,,,,,939.0,6001.0,1625.0,10377.0,615.0,3927.0,3179.0,82118.0,1.2,17.2
7,7.0,7.0,11687.0,81809.0,,,,,1089.0,7626.0,1884.0,13188.0,713.0,4990.0,3686.0,87434.0,,,,,916.0,6917.0,1585.0,11962.0,600.0,4527.0,3101.0,85219.0,1.2,18.5
8,8.0,8.0,11687.0,93496.0,,,,,1089.0,8715.0,1884.0,15072.0,713.0,5703.0,3686.0,91120.0,,,,,894.0,7811.0,1546.0,13509.0,585.0,5112.0,3026.0,88244.0,1.2,19.7
9,9.0,9.0,11687.0,105183.0,,,,,1089.0,9805.0,1884.0,16956.0,713.0,6416.0,3686.0,94807.0,,,,,872.0,8683.0,1509.0,15017.0,571.0,5682.0,2952.0,91196.0,1.2,21.0
10,10.0,10.0,11687.0,116870.0,,,,,1089.0,10894.0,1884.0,18840.0,713.0,7129.0,3686.0,98493.0,,,,,851.0,9534.0,1472.0,16489.0,557.0,6239.0,2880.0,94076.0,1.2,22.2
11,11.0,11.0,11687.0,128557.0,,,,,1089.0,11983.0,1884.0,20724.0,713.0,7842.0,3686.0,102179.0,,,,,830.0,10365.0,1436.0,17925.0,543.0,6783.0,2809.0,96885.0,1.2,23.4
12,12.0,12.0,11687.0,140244.0,,,,,1089.0,13073.0,1884.0,22608.0,713.0,8555.0,3686.0,105866.0,,,,,810.0,11175.0,1401.0,19326.0,530.0,7313.0,2741.0,99626.0,1.2,24.7
13,13.0,13.0,11687.0,151931.0,,,,,1089.0,14162.0,1884.0,24492.0,713.0,9268.0,3686.0,109552.0,,,,,790.0,11965.0,1367.0,20692.0,517.0,7830.0,2674.0,102300.0,1.2,25.9
14,14.0,14.0,11687.0,163618.0,,,,,1089.0,15251.0,1884.0,26376.0,713.0,9981.0,3686.0,113238.0,,,,,771.0,12736.0,1333.0,22026.0,505.0,8335.0,2609.0,104909.0,1.2,27.1
15,15.0,15.0,11687.0,175305.0,,,,,1089.0,16341.0,1884.0,28260.0,713.0,10694.0,3686.0,116924.0,,,,,752.0,13488.0,1301.0,23327.0,492.0,8827.0,2545.0,107454.0,1.2,28.4
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,436.0,16777.0,754.0,29014.0,285.0,10979.0,1475.0,118399.0,,,,,298.0,13786.0,515.0,23842.0,195.0,9022.0,1008.0,108462.0,0.5,28.9
post-use,15.4,16.94,0.0,179979.80000000002,0,69130,0,-7500,0.0,16777.0,0.0,29014.0,0.0,10979.0,0.0,118399.0,0,69130,0.0,-7317.0,0.0,13786.0,0.0,23842.0,0.0,9022.0,0.0,108462.0,0.0,28.9
