period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1496.0,1496.0,1788.0,1788.0,1169.0,1169.0,4453.0,46908.0,,,,,1459.0,1459.0,1744.0,1744.0,1141.0,1141.0,4344.0,46799.0,3.2,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1496.0,2992.0,1788.0,3576.0,1169.0,2338.0,4453.0,51361.0,,,,,1424.0,2883.0,1702.0,3446.0,1113.0,2253.0,4238.0,51037.0,3.2,11.8
3,3.0,3.0,11576.0,34728.0,,,,,1496.0,4488.0,1788.0,5364.0,1169.0,3508.0,4453.0,55814.0,,,,,1389.0,4272.0,1660.0,5107.0,1086.0,3339.0,4135.0,55173.0,3.2,15.0
4,4.0,4.0,11576.0,46304.0,,,,,1496.0,5984.0,1788.0,7152.0,1169.0,4677.0,4453.0,60267.0,,,,,1355.0,5628.0,1620.0,6726.0,1059.0,4398.0,4034.0,59207.0,3.2,18.2
5,5.0,5.0,11576.0,57880.0,,,,,1496.0,7479.0,1788.0,8940.0,1169.0,5846.0,4453.0,64720.0,,,,,1322.0,6950.0,1580.0,8307.0,1033.0,5432.0,3936.0,63143.0,3.2,21.4
6,6.0,6.0,11576.0,69456.0,,,,,1496.0,8975.0,1788.0,10728.0,1169.0,7015.0,4453.0,69173.0,,,,,1290.0,8240.0,1542.0,9849.0,1008.0,6440.0,3840.0,66983.0,3.2,24.6
7,7.0,7.0,11576.0,81032.0,,,,,1496.0,10471.0,1788.0,12516.0,1169.0,8184.0,4453.0,73626.0,,,,,1258.0,9498.0,1504.0,11353.0,984.0,7424.0,3746.0,70729.0,3.2,27.7
8,8.0,8.0,11576.0,92608.0,,,,,1496.0,11967.0,1788.0,14304.0,1169.0,9353.0,4453.0,78079.0,,,,,1228.0,10726.0,1467.0,12820.0,960.0,8383.0,3655.0,74384.0,3.2,30.9
9,9.0,9.0,11576.0,104184.0,,,,,1496.0,13463.0,1788.0,16092.0,1169.0,10523.0,4453.0,82532.0,,,,,1198.0,11924.0,1432.0,14252.0,936.0,9319.0,3566.0,77949.0,3.2,34.1
10,10.0,10.0,11576.0,115760.0,,,,,1496.0,14959.0,1788.0,17880.0,1169.0,11692.0,4453.0,86985.0,,,,,1169.0,13092.0,1397.0,15649.0,913.0,10233.0,3479.0,81428.0,3.2,37.3
11,11.0,11.0,11576.0,127336.0,,,,,1496.0,16455.0,1788.0,19668.0,1169.0,12861.0,4453.0,91438.0,,,,,1140.0,14232.0,1363.0,17011.0,891.0,11124.0,3394.0,84822.0,3.2,40.5
12,12.0,12.0,11576.0,138912.0,,,,,1496.0,17951.0,1788.0,21456.0,1169.0,14030.0,4453.0,95891.0,,,,,1112.0,15345.0,1329.0,18341.0,869.0,11993.0,3311.0,88133.0,3.2,43.6
13,13.0,13.0,11576.0,150488.0,,,,,1496.0,19447.0,1788.0,23244.0,1169.0,15199.0,4453.0,100344.0,,,,,1085.0,16430.0,1297.0,19638.0,848.0,12841.0,3230.0,91363.0,3.2,46.8
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,209.0,19656.0,250.0,23494.0,164.0,15363.0,623.0,100968.0,,,,,151.0,16581.0,181.0,19819.0,118.0,12960.0,451.0,91814.0,0.4,47.3
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,42454.0,0,0,0.0,19656.0,0.0,23494.0,0.0,15363.0,0.0,100968.0,0.0,42454.0,0,0,0.0,16581.0,0.0,19819.0,0.0,12960.0,0.0,91814.0,0.0,47.3
