period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,0.0,0.0,5.5,5.5
1,1.0,1.0,11533.46302,11533.46302,,,,,1647.0,1647.0,1788.0,1788.0,1165.0,1165.0,4600.0,54706.0,4600.0,4600.0,,,,,1607.0,1607.0,1744.0,1744.0,1136.0,1136.0,4488.0,54594.0,4488.0,4488.0,3.9,9.3
2,2.0,2.0,11533.46302,23066.92604,,,,,1647.0,3295.0,1788.0,3576.0,1165.0,2330.0,4600.0,59306.0,4600.0,9200.0,,,,,1568.0,3175.0,1702.0,3446.0,1109.0,2245.0,4379.0,58973.0,4379.0,8867.0,3.9,13.2
3,3.0,3.0,11533.46302,34600.38906,,,,,1647.0,4942.0,1788.0,5364.0,1165.0,3495.0,4600.0,63907.0,4600.0,13801.0,,,,,1530.0,4705.0,1660.0,5107.0,1082.0,3327.0,4272.0,63244.0,4272.0,13138.0,3.9,17.1
4,4.0,4.0,11533.46302,46133.85208,,,,,1647.0,6589.0,1788.0,7152.0,1165.0,4660.0,4600.0,68507.0,4600.0,18401.0,,,,,1492.0,6197.0,1620.0,6726.0,1055.0,4382.0,4168.0,67412.0,4168.0,17306.0,3.9,21.0
5,5.0,5.0,11533.46302,57667.31509999999,,,,,1647.0,8237.0,1788.0,8940.0,1165.0,5824.0,4600.0,73107.0,4600.0,23001.0,,,,,1456.0,7653.0,1580.0,8307.0,1030.0,5412.0,4066.0,71478.0,4066.0,21372.0,3.9,24.9
6,6.0,6.0,11533.46302,69200.77811999999,,,,,1647.0,9884.0,1788.0,10728.0,1165.0,6989.0,4600.0,77707.0,4600.0,27601.0,,,,,1420.0,9074.0,1542.0,9849.0,1004.0,6416.0,3967.0,75444.0,3967.0,25338.0,3.9,28.7
7,7.0,7.0,11533.46302,80734.24113999998,,,,,1647.0,11531.0,1788.0,12516.0,1165.0,8154.0,4600.0,82307.0,4600.0,32201.0,,,,,1386.0,10459.0,1504.0,11353.0,980.0,7396.0,3870.0,79314.0,3870.0,29208.0,3.9,32.6
8,8.0,8.0,11533.46302,92267.70415999998,,,,,1647.0,13179.0,1788.0,14304.0,1165.0,9319.0,4600.0,86908.0,4600.0,36802.0,,,,,1352.0,11811.0,1467.0,12820.0,956.0,8352.0,3776.0,83090.0,3776.0,32984.0,3.9,36.5
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,1483.0,14661.0,1609.0,15913.0,1048.0,10367.0,4140.0,91048.0,4140.0,40942.0,,,,,1190.0,13002.0,1292.0,14112.0,842.0,9194.0,3323.0,86413.0,3323.0,36307.0,3.5,40.0
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,50106,0,0,0.0,14661.0,0.0,15913.0,0.0,10367.0,0.0,91048.0,0.0,40942.0,0,50106,0,0,0.0,13002.0,0.0,14112.0,0.0,9194.0,0.0,86413.0,0.0,36307.0,0.0,40.0
