period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,515.0,515.0,1884.0,1884.0,713.0,713.0,-4388.0,55612.0,,,-7317.0,-7317.0,503.0,503.0,1838.0,1838.0,696.0,696.0,-4281.0,55719.0,2.1,11.9
2,2.0,2.0,11687.0,23374.0,,,,,515.0,1031.0,1884.0,3768.0,713.0,1426.0,3112.0,58725.0,,,,,491.0,993.0,1793.0,3631.0,679.0,1374.0,2962.0,58682.0,2.1,14.0
3,3.0,3.0,11687.0,35061.0,,,,,515.0,1546.0,1884.0,5652.0,713.0,2139.0,3112.0,61837.0,,,,,479.0,1472.0,1749.0,5381.0,662.0,2036.0,2890.0,61572.0,2.1,16.1
4,4.0,4.0,11687.0,46748.0,,,,,515.0,2061.0,1884.0,7536.0,713.0,2852.0,3112.0,64949.0,,,,,467.0,1939.0,1707.0,7088.0,646.0,2682.0,2820.0,64391.0,2.1,18.2
5,5.0,5.0,11687.0,58435.0,,,,,515.0,2577.0,1884.0,9420.0,713.0,3565.0,3112.0,68061.0,,,,,455.0,2394.0,1665.0,8753.0,630.0,3312.0,2751.0,67142.0,2.1,20.3
6,6.0,6.0,11687.0,70122.0,,,,,515.0,3092.0,1884.0,11304.0,713.0,4277.0,3112.0,71174.0,,,,,444.0,2839.0,1625.0,10377.0,615.0,3927.0,2684.0,69826.0,2.1,22.5
7,7.0,7.0,11687.0,81809.0,,,,,515.0,3607.0,1884.0,13188.0,713.0,4990.0,3112.0,74286.0,,,,,434.0,3272.0,1585.0,11962.0,600.0,4527.0,2618.0,72444.0,2.1,24.6
8,8.0,8.0,11687.0,93496.0,,,,,515.0,4123.0,1884.0,15072.0,713.0,5703.0,3112.0,77398.0,,,,,423.0,3695.0,1546.0,13509.0,585.0,5112.0,2554.0,74998.0,2.1,26.7
9,9.0,9.0,11687.0,105183.0,,,,,515.0,4638.0,1884.0,16956.0,713.0,6416.0,3112.0,80510.0,,,,,413.0,4108.0,1509.0,15017.0,571.0,5682.0,2492.0,77490.0,2.1,28.8
10,10.0,10.0,11687.0,116870.0,,,,,515.0,5153.0,1884.0,18840.0,713.0,7129.0,3112.0,83623.0,,,,,403.0,4510.0,1472.0,16489.0,557.0,6239.0,2431.0,79922.0,2.1,30.9
11,11.0,11.0,11687.0,128557.0,,,,,515.0,5669.0,1884.0,20724.0,713.0,7842.0,3112.0,86735.0,,,,,393.0,4903.0,1436.0,17925.0,543.0,6783.0,2372.0,82294.0,2.1,33.0
12,12.0,12.0,11687.0,140244.0,,,,,515.0,6184.0,1884.0,22608.0,713.0,8555.0,3112.0,89847.0,,,,,383.0,5286.0,1401.0,19326.0,530.0,7313.0,2314.0,84608.0,2.1,35.1
13,13.0,13.0,11687.0,151931.0,,,,,515.0,6700.0,1884.0,24492.0,713.0,9268.0,3112.0,92959.0,,,,,374.0,5660.0,1367.0,20692.0,517.0,7830.0,2258.0,86865.0,2.1,37.2
14,14.0,14.0,11687.0,163618.0,,,,,515.0,7215.0,1884.0,26376.0,713.0,9981.0,3112.0,96072.0,,,,,365.0,6025.0,1333.0,22026.0,505.0,8335.0,2203.0,89068.0,2.1,39.3
15,15.0,15.0,11687.0,175305.0,,,,,515.0,7730.0,1884.0,28260.0,713.0,10694.0,3112.0,99184.0,,,,,356.0,6381.0,1301.0,23327.0,492.0,8827.0,2149.0,91217.0,2.1,41.4
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,206.0,7936.0,754.0,29014.0,285.0,10979.0,1245.0,100429.0,,,,,141.0,6522.0,515.0,23842.0,195.0,9022.0,851.0,92068.0,0.8,42.2
post-use,15.4,16.94,0.0,179979.80000000002,0,60000,0,-7500,0.0,7936.0,0.0,29014.0,0.0,10979.0,0.0,100429.0,0,60000,0.0,-7317.0,0.0,6522.0,0.0,23842.0,0.0,9022.0,0.0,92068.0,0.0,42.2
