period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.428,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,5.5,5.5
1,1.0,1.0,11631.0,11631.0,,,,,1753.0,1753.0,1788.0,1788.0,1175.0,1175.0,4716.0,52896.0,,,,,1710.0,1710.0,1744.0,1744.0,1146.0,1146.0,4601.0,52781.0,4.1,9.5
2,2.0,2.0,11631.0,23262.0,,,,,1753.0,3506.0,1788.0,3576.0,1175.0,2349.0,4716.0,57611.0,,,,,1668.0,3379.0,1702.0,3446.0,1118.0,2264.0,4488.0,57269.0,4.1,13.6
3,3.0,3.0,11631.0,34893.0,,,,,1753.0,5259.0,1788.0,5364.0,1175.0,3524.0,4716.0,62327.0,,,,,1628.0,5006.0,1660.0,5107.0,1091.0,3355.0,4379.0,61648.0,4.1,17.6
4,4.0,4.0,11631.0,46524.0,,,,,1753.0,7012.0,1788.0,7152.0,1175.0,4699.0,4716.0,67043.0,,,,,1588.0,6594.0,1620.0,6726.0,1064.0,4419.0,4272.0,65920.0,4.1,21.7
5,5.0,5.0,11631.0,58155.0,,,,,1753.0,8764.0,1788.0,8940.0,1175.0,5874.0,4716.0,71758.0,,,,,1549.0,8144.0,1580.0,8307.0,1038.0,5458.0,4168.0,70088.0,4.1,25.7
6,6.0,6.0,11631.0,69786.0,,,,,1753.0,10517.0,1788.0,10728.0,1175.0,7048.0,4716.0,76474.0,,,,,1512.0,9655.0,1542.0,9849.0,1013.0,6471.0,4066.0,74154.0,4.1,29.8
7,7.0,7.0,11631.0,81417.0,,,,,1753.0,12270.0,1788.0,12516.0,1175.0,8223.0,4716.0,81189.0,,,,,1475.0,11130.0,1504.0,11353.0,988.0,7459.0,3967.0,78121.0,4.1,33.8
8,8.0,8.0,11631.0,93048.0,,,,,1753.0,14023.0,1788.0,14304.0,1175.0,9398.0,4716.0,85905.0,,,,,1439.0,12569.0,1467.0,12820.0,964.0,8423.0,3870.0,81992.0,4.1,37.9
9,9.0,9.0,11631.0,104679.0,,,,,1753.0,15776.0,1788.0,16092.0,1175.0,10573.0,4716.0,90621.0,,,,,1404.0,13972.0,1432.0,14252.0,941.0,9364.0,3776.0,85768.0,4.1,41.9
10,10.0,10.0,11631.0,116310.0,,,,,1753.0,17529.0,1788.0,17880.0,1175.0,11747.0,4716.0,95336.0,,,,,1369.0,15341.0,1397.0,15649.0,918.0,10281.0,3684.0,89451.0,4.1,46.0
11,11.0,11.0,11631.0,127941.0,,,,,1753.0,19282.0,1788.0,19668.0,1175.0,12922.0,4716.0,100052.0,,,,,1336.0,16677.0,1363.0,17011.0,895.0,11177.0,3594.0,93045.0,4.1,50.0
12,12.0,12.0,11631.0,139572.0,,,,,1753.0,21035.0,1788.0,21456.0,1175.0,14097.0,4716.0,104768.0,,,,,1303.0,17981.0,1329.0,18341.0,873.0,12050.0,3506.0,96552.0,4.1,54.1
13,13.0,13.0,11631.0,151203.0,,,,,1753.0,22788.0,1788.0,23244.0,1175.0,15272.0,4716.0,109483.0,,,,,1272.0,19252.0,1297.0,19638.0,852.0,12902.0,3421.0,99973.0,4.1,58.1
14,14.0,14.0,11631.0,162834.0,,,,,1753.0,24541.0,1788.0,25032.0,1175.0,16446.0,4716.0,114199.0,,,,,1241.0,20493.0,1265.0,20903.0,831.0,13734.0,3337.0,103310.0,4.1,62.2
14.28,14.28,14.28,3256.6799999999926,166090.68,,,,,491.0,25031.0,501.0,25533.0,329.0,16775.0,1320.0,115519.0,,,,,345.0,20838.0,352.0,21255.0,231.0,13965.0,928.0,104238.0,1.1,63.3
post-use,14.28,15.708,0.0,166090.68,0,48180,0,0,0.0,25031.0,0.0,25533.0,0.0,16775.0,0.0,115519.0,0,48180,0,0,0.0,20838.0,0.0,21255.0,0.0,13965.0,0.0,104238.0,0.0,63.3
