period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,61448,61448,,,0.0,0.0,0.0,0.0,0.0,0.0,61448.0,61448.0,0.0,0.0,9.8,9.8
1,1.0,1.0,12622.201554,12622.201554,,,-7500,-7500,516.0,516.0,1884.0,1884.0,770.0,770.0,-4330.0,57118.0,-4330.0,-4330.0,,,-7143.0,-7143.0,492.0,492.0,1794.0,1794.0,733.0,733.0,-4124.0,57324.0,-4124.0,-4124.0,0.5,10.3
2,2.0,2.0,12622.201554,25244.403108,,,,,516.0,1032.0,1884.0,3768.0,770.0,1540.0,3170.0,60288.0,3170.0,-1160.0,,,,,468.0,960.0,1709.0,3503.0,698.0,1432.0,2875.0,60200.0,2875.0,-1248.0,0.5,10.8
3,3.0,3.0,12622.201554,37866.604662,,,,,516.0,1549.0,1884.0,5652.0,770.0,2310.0,3170.0,63458.0,3170.0,2010.0,,,,,446.0,1406.0,1627.0,5131.0,665.0,2097.0,2738.0,62938.0,2738.0,1490.0,0.5,11.3
4,4.0,4.0,12622.201554,50488.806216,,,,,516.0,2065.0,1884.0,7536.0,770.0,3080.0,3170.0,66629.0,3170.0,5181.0,,,,,425.0,1830.0,1550.0,6681.0,633.0,2730.0,2608.0,65546.0,2608.0,4098.0,0.5,11.8
5,5.0,5.0,12622.201554,63111.00777,,,,,516.0,2581.0,1884.0,9420.0,770.0,3850.0,3170.0,69799.0,3170.0,8351.0,,,,,404.0,2235.0,1476.0,8157.0,603.0,3333.0,2484.0,68030.0,2484.0,6582.0,0.5,12.3
6,6.0,6.0,12622.201554,75733.209324,,,,,516.0,3097.0,1884.0,11304.0,770.0,4620.0,3170.0,72969.0,3170.0,11521.0,,,,,385.0,2620.0,1406.0,9563.0,575.0,3908.0,2366.0,70396.0,2366.0,8948.0,0.5,12.8
7,7.0,7.0,12622.201554,88355.410878,,,,,516.0,3613.0,1884.0,13188.0,770.0,5390.0,3170.0,76139.0,3170.0,14691.0,,,,,367.0,2987.0,1339.0,10902.0,547.0,4455.0,2253.0,72649.0,2253.0,11201.0,0.5,13.3
8,8.0,8.0,12622.201554,100977.612432,,,,,516.0,4129.0,1884.0,15072.0,770.0,6160.0,3170.0,79309.0,3170.0,17861.0,,,,,349.0,3336.0,1275.0,12177.0,521.0,4976.0,2146.0,74794.0,2146.0,13346.0,0.5,13.8
8.9,8.9,8.9,11359.981398600004,112337.5938306,,,,,465.0,4594.0,1696.0,16768.0,693.0,6853.0,2853.0,82162.0,2853.0,20714.0,,,,,301.0,3637.0,1098.0,13275.0,449.0,5425.0,1848.0,76643.0,1848.0,15195.0,0.4,14.2
post-use,8.9,9.790000000000001,0.0,112337.5938306,0,61448,0,-7500,0.0,4594.0,0.0,16768.0,0.0,6853.0,0.0,82162.0,0.0,20714.0,0,61448,0.0,-7143.0,0.0,3637.0,0.0,13275.0,0.0,5425.0,0.0,76643.0,0.0,15195.0,0.0,14.2
