period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,72000,72000,,,0.0,0.0,0.0,0.0,0.0,0.0,72000.0,72000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,11533.46302,11533.46302,,,-7500,-7500,525.0,525.0,1884.0,1884.0,704.0,704.0,-4388.0,67612.0,-4388.0,-4388.0,,,-7317.0,-7317.0,512.0,512.0,1838.0,1838.0,686.0,686.0,-4281.0,67719.0,-4281.0,-4281.0,0.5,10.3
2,2.0,2.0,11533.46302,23066.92604,,,,,525.0,1050.0,1884.0,3768.0,704.0,1407.0,3112.0,70725.0,3112.0,-1275.0,,,,,499.0,1011.0,1793.0,3631.0,670.0,1356.0,2962.0,70682.0,2962.0,-1318.0,0.5,10.8
3,3.0,3.0,11533.46302,34600.38906,,,,,525.0,1574.0,1884.0,5652.0,704.0,2111.0,3112.0,73837.0,3112.0,1837.0,,,,,487.0,1499.0,1749.0,5381.0,653.0,2009.0,2890.0,73572.0,2890.0,1572.0,0.5,11.3
4,4.0,4.0,11533.46302,46133.85208,,,,,525.0,2099.0,1884.0,7536.0,704.0,2814.0,3112.0,76949.0,3112.0,4949.0,,,,,475.0,1974.0,1707.0,7088.0,637.0,2647.0,2820.0,76391.0,2820.0,4391.0,0.5,11.8
5,5.0,5.0,11533.46302,57667.31509999999,,,,,525.0,2624.0,1884.0,9420.0,704.0,3518.0,3112.0,80062.0,3112.0,8062.0,,,,,464.0,2438.0,1665.0,8753.0,622.0,3269.0,2751.0,79142.0,2751.0,7142.0,0.5,12.2
6,6.0,6.0,11533.46302,69200.77811999999,,,,,525.0,3149.0,1884.0,11304.0,704.0,4221.0,3112.0,83174.0,3112.0,11174.0,,,,,453.0,2891.0,1625.0,10377.0,607.0,3875.0,2684.0,81826.0,2684.0,9826.0,0.5,12.7
7,7.0,7.0,11533.46302,80734.24113999998,,,,,525.0,3673.0,1884.0,13188.0,704.0,4925.0,3112.0,86286.0,3112.0,14286.0,,,,,441.0,3332.0,1585.0,11962.0,592.0,4467.0,2618.0,84444.0,2618.0,12444.0,0.5,13.2
8,8.0,8.0,11533.46302,92267.70415999998,,,,,525.0,4198.0,1884.0,15072.0,704.0,5628.0,3112.0,89399.0,3112.0,17399.0,,,,,431.0,3763.0,1546.0,13509.0,577.0,5044.0,2554.0,86999.0,2554.0,14999.0,0.5,13.7
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,472.0,4670.0,1696.0,16768.0,633.0,6262.0,2801.0,92200.0,2801.0,20200.0,,,,,379.0,4142.0,1361.0,14870.0,508.0,5553.0,2248.0,89247.0,2248.0,17247.0,0.4,14.1
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,72000,0,-7500,0.0,4670.0,0.0,16768.0,0.0,6262.0,0.0,92200.0,0.0,20200.0,0,72000,0.0,-7317.0,0.0,4142.0,0.0,14870.0,0.0,5553.0,0.0,89247.0,0.0,17247.0,0.0,14.1
