period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,48180,48180,,,0.0,0.0,0,0,0.0,0.0,48180.0,48180.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,1537.0,1537.0,1788,1788,1350.0,1350.0,4675.0,52855.0,4675.0,4675.0,,,,,1464.0,1464.0,1703.0,1703.0,1285.0,1285.0,4452.0,52632.0,4452.0,4452.0,4.7,10.1
2,2,2.0,13363.34444,26726.68888,,,,,1537.0,3074.0,1788,3576,1350.0,2699.0,4675.0,57530.0,4675.0,9350.0,,,,,1394.0,2858.0,1622.0,3325.0,1224.0,2510.0,4240.0,56873.0,4240.0,8693.0,4.7,14.8
3,3,3.0,13363.34444,40090.03332,,,,,1537.0,4612.0,1788,5364,1350.0,4049.0,4675.0,62205.0,4675.0,14025.0,,,,,1328.0,4186.0,1545.0,4869.0,1166.0,3676.0,4038.0,60911.0,4038.0,12731.0,4.7,19.4
4,4,4.0,13363.34444,53453.37776,,,,,1537.0,6149.0,1788,7152,1350.0,5399.0,4675.0,66880.0,4675.0,18700.0,,,,,1265.0,5451.0,1471.0,6340.0,1110.0,4786.0,3846.0,64757.0,3846.0,16577.0,4.7,24.1
5,5,5.0,13363.34444,66816.7222,,,,,1537.0,7686.0,1788,8940,1350.0,6748.0,4675.0,71555.0,4675.0,23375.0,,,,,1204.0,6655.0,1401.0,7741.0,1058.0,5843.0,3663.0,68420.0,3663.0,20240.0,4.7,28.7
6,6,6.0,13363.34444,80180.06664,,,,,1537.0,9223.0,1788,10728,1350.0,8098.0,4675.0,76230.0,4675.0,28050.0,,,,,1147.0,7803.0,1334.0,9075.0,1007.0,6851.0,3489.0,71909.0,3489.0,23729.0,4.7,33.4
7,7,7.0,13363.34444,93543.41108,,,,,1537.0,10761.0,1788,12516,1350.0,9448.0,4675.0,80905.0,4675.0,32725.0,,,,,1092.0,8895.0,1271.0,10346.0,959.0,7810.0,3322.0,75231.0,3322.0,27051.0,4.7,38.0
8,8,8.0,13363.34444,106906.75552,,,,,1537.0,12298.0,1788,14304,1350.0,10798.0,4675.0,85580.0,4675.0,37400.0,,,,,1040.0,9936.0,1210.0,11556.0,914.0,8723.0,3164.0,78395.0,3164.0,30215.0,4.7,42.7
9,9,9.0,13363.34444,120270.09996,,,,,1537.0,13835.0,1788,16092,1350.0,12147.0,4675.0,90254.0,4675.0,42074.0,,,,,991.0,10926.0,1153.0,12709.0,870.0,9593.0,3014.0,81409.0,3014.0,33229.0,4.7,47.4
10,10,10.0,13363.34444,133633.4444,,,,,1537.0,15372.0,1788,17880,1350.0,13497.0,4675.0,94929.0,4675.0,46749.0,,,,,944.0,11870.0,1098.0,13806.0,829.0,10422.0,2870.0,84279.0,2870.0,36099.0,4.7,52.0
11,11,11.0,13363.34444,146996.78884,,,,,1537.0,16910.0,1788,19668,1350.0,14847.0,4675.0,99604.0,4675.0,51424.0,,,,,899.0,12769.0,1045.0,14852.0,789.0,11211.0,2733.0,87012.0,2733.0,38832.0,4.7,56.7
12,12,12.0,13363.34444,160360.13328,,,,,1537.0,18447.0,1788,21456,1350.0,16196.0,4675.0,104279.0,4675.0,56099.0,,,,,856.0,13625.0,996.0,15847.0,752.0,11963.0,2603.0,89615.0,2603.0,41435.0,4.7,61.3
13,13,13.0,13363.34444,173723.47772000002,,,,,1537.0,19984.0,1788,23244,1350.0,17546.0,4675.0,108954.0,4675.0,60774.0,,,,,815.0,14440.0,948.0,16796.0,716.0,12678.0,2479.0,92094.0,2479.0,43914.0,4.7,66.0
post-use,13,14.3,0.0,173723.47772000002,0,48180,0,0,0.0,19984.0,0,23244,0.0,17546.0,0.0,108954.0,0.0,60774.0,0,48180,0,0,0.0,14440.0,0.0,16796.0,0.0,12678.0,0.0,92094.0,0.0,43914.0,0.0,66.0
