period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,5.5,5.5
1,1.0,1.0,11533.46302,11533.46302,,,,,1847.0,1847.0,1788.0,1788.0,1165.0,1165.0,4800.0,52980.0,4800.0,4800.0,,,,,1759.0,1759.0,1703.0,1703.0,1109.0,1109.0,4572.0,52752.0,4572.0,4572.0,4.0,9.5
2,2.0,2.0,11533.46302,23066.92604,,,,,1847.0,3695.0,1788.0,3576.0,1165.0,2330.0,4800.0,57781.0,4800.0,9601.0,,,,,1676.0,3435.0,1622.0,3325.0,1057.0,2166.0,4354.0,57106.0,4354.0,8926.0,4.0,13.5
3,3.0,3.0,11533.46302,34600.38906,,,,,1847.0,5542.0,1788.0,5364.0,1165.0,3495.0,4800.0,62581.0,4800.0,14401.0,,,,,1596.0,5031.0,1545.0,4869.0,1006.0,3172.0,4147.0,61252.0,4147.0,13072.0,4.0,17.5
4,4.0,4.0,11533.46302,46133.85208,,,,,1847.0,7390.0,1788.0,7152.0,1165.0,4660.0,4800.0,67381.0,4800.0,19201.0,,,,,1520.0,6551.0,1471.0,6340.0,958.0,4131.0,3949.0,65202.0,3949.0,17022.0,4.0,21.5
5,5.0,5.0,11533.46302,57667.31509999999,,,,,1847.0,9237.0,1788.0,8940.0,1165.0,5824.0,4800.0,72182.0,4800.0,24002.0,,,,,1448.0,7998.0,1401.0,7741.0,913.0,5043.0,3761.0,68963.0,3761.0,20783.0,4.0,25.6
6,6.0,6.0,11533.46302,69200.77811999999,,,,,1847.0,11085.0,1788.0,10728.0,1165.0,6989.0,4800.0,76982.0,4800.0,28802.0,,,,,1379.0,9377.0,1334.0,9075.0,869.0,5913.0,3582.0,72545.0,3582.0,24365.0,4.0,29.6
7,7.0,7.0,11533.46302,80734.24113999998,,,,,1847.0,12932.0,1788.0,12516.0,1165.0,8154.0,4800.0,81782.0,4800.0,33602.0,,,,,1313.0,10690.0,1271.0,10346.0,828.0,6740.0,3411.0,75956.0,3411.0,27776.0,4.0,33.6
8,8.0,8.0,11533.46302,92267.70415999998,,,,,1847.0,14779.0,1788.0,14304.0,1165.0,9319.0,4800.0,86582.0,4800.0,38402.0,,,,,1250.0,11940.0,1210.0,11556.0,788.0,7529.0,3249.0,79205.0,3249.0,31025.0,4.0,37.6
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,1663.0,16442.0,1609.0,15913.0,1048.0,10367.0,4320.0,90903.0,4320.0,42723.0,,,,,1077.0,13017.0,1042.0,12599.0,679.0,8208.0,2799.0,82004.0,2799.0,33824.0,3.6,41.2
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,48180,0,0,0.0,16442.0,0.0,15913.0,0.0,10367.0,0.0,90903.0,0.0,42723.0,0,48180,0,0,0.0,13017.0,0.0,12599.0,0.0,8208.0,0.0,82004.0,0.0,33824.0,0.0,41.2
