period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,29000,29000,,,0.0,0.0,0,0,0.0,0.0,29000.0,29000.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,14350.869023,14350.869023,,,-4153,-4153,461.0,461.0,1884,1884,875.0,875.0,-932.0,28068.0,-932.0,-932.0,,,-3955.0,-3955.0,439.0,439.0,1794.0,1794.0,834.0,834.0,-888.0,28112.0,-888.0,-888.0,3.7,13.5
2,2.0,2.0,14350.869023,28701.738046,,,,,461.0,923.0,1884,3768,875.0,1751.0,3221.0,31289.0,3221.0,2289.0,,,,,419.0,858.0,1709.0,3503.0,794.0,1628.0,2921.0,31034.0,2921.0,2034.0,3.7,17.3
3,3.0,3.0,14350.869023,43052.607069,,,,,461.0,1384.0,1884,5652,875.0,2626.0,3221.0,34509.0,3221.0,5509.0,,,,,399.0,1257.0,1627.0,5131.0,756.0,2384.0,2782.0,33816.0,2782.0,4816.0,3.7,21.0
4,4.0,4.0,14350.869023,57403.476092,,,,,461.0,1846.0,1884,7536,875.0,3502.0,3221.0,37730.0,3221.0,8730.0,,,,,380.0,1636.0,1550.0,6681.0,720.0,3104.0,2650.0,36466.0,2650.0,7466.0,3.7,24.7
5,5.0,5.0,14350.869023,71754.345115,,,,,461.0,2307.0,1884,9420,875.0,4377.0,3221.0,40951.0,3221.0,11951.0,,,,,362.0,1998.0,1476.0,8157.0,686.0,3790.0,2524.0,38989.0,2524.0,9989.0,3.7,28.4
6,6.0,6.0,14350.869023,86105.21413800001,,,,,461.0,2768.0,1884,11304,875.0,5252.0,3221.0,44172.0,3221.0,15172.0,,,,,344.0,2342.0,1406.0,9563.0,653.0,4443.0,2403.0,41393.0,2403.0,12393.0,3.7,32.1
7,7.0,7.0,14350.869023,100456.08316100002,,,,,461.0,3230.0,1884,13188,875.0,6128.0,3221.0,47393.0,3221.0,18393.0,,,,,328.0,2670.0,1339.0,10902.0,622.0,5065.0,2289.0,43682.0,2289.0,14682.0,3.7,35.8
8,8.0,8.0,14350.869023,114806.95218400002,,,,,461.0,3691.0,1884,15072,875.0,7003.0,3221.0,50614.0,3221.0,21614.0,,,,,312.0,2982.0,1275.0,12177.0,593.0,5658.0,2180.0,45862.0,2180.0,16862.0,3.7,39.5
9,9.0,9.0,14350.869023,129157.82120700003,,,,,461.0,4153.0,1884,16956,875.0,7879.0,3221.0,53834.0,3221.0,24834.0,,,,,297.0,3280.0,1214.0,13391.0,564.0,6222.0,2076.0,47938.0,2076.0,18938.0,3.7,43.3
10,10.0,10.0,14350.869023,143508.69023000004,,,,,461.0,4614.0,1884,18840,875.0,8754.0,3221.0,57055.0,3221.0,28055.0,,,,,283.0,3563.0,1157.0,14548.0,537.0,6760.0,1977.0,49915.0,1977.0,20915.0,3.7,47.0
11,11.0,11.0,14350.869023,157859.55925300004,,,,,461.0,5076.0,1884,20724,875.0,9629.0,3221.0,60276.0,3221.0,31276.0,,,,,270.0,3833.0,1102.0,15649.0,512.0,7271.0,1883.0,51798.0,1883.0,22798.0,3.7,50.7
11.5,11.5,11.5,7175.4345115,165034.99376450005,,,,,231.0,5306.0,942,21666,438.0,10067.0,1610.0,61886.0,1610.0,32886.0,,,,,132.0,3964.0,537.0,16187.0,250.0,7521.0,919.0,52717.0,919.0,23717.0,1.9,52.6
post-use,11.5,12.65,0.0,165034.99376450005,0,29000,0,-4153,0.0,5306.0,0,21666,0.0,10067.0,0.0,61886.0,0.0,32886.0,0,29000,0.0,-3955.0,0.0,3964.0,0.0,16187.0,0.0,7521.0,0.0,52717.0,0.0,23717.0,0.0,52.6
