period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.07,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,76000,76000,,,0.0,0.0,0.0,0.0,0.0,0.0,76000.0,76000.0,0.0,0.0,76000,76000,,,0.0,0.0,0.0,0.0,0.0,0.0,76000.0,76000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,13821.181558,13821.181558,,,-7500,-7500,756.0,756.0,1884.0,1884.0,843.0,843.0,-4017.0,71983.0,-4017.0,-4017.0,,,-7143.0,-7143.0,720.0,720.0,1794.0,1794.0,803.0,803.0,-3826.0,72174.0,-3826.0,-3826.0,0.9,10.7
2,2.0,2.0,13821.181558,27642.363116,,,,,756.0,1511.0,1884.0,3768.0,843.0,1686.0,3483.0,75465.0,3483.0,-535.0,,,,,685.0,1405.0,1709.0,3503.0,765.0,1568.0,3159.0,75333.0,3159.0,-667.0,0.9,11.7
3,3.0,3.0,13821.181558,41463.544674000004,,,,,756.0,2267.0,1884.0,5652.0,843.0,2529.0,3483.0,78948.0,3483.0,2948.0,,,,,653.0,2058.0,1627.0,5131.0,728.0,2296.0,3008.0,78341.0,3008.0,2341.0,0.9,12.6
4,4.0,4.0,13821.181558,55284.726232,,,,,756.0,3022.0,1884.0,7536.0,843.0,3372.0,3483.0,82431.0,3483.0,6431.0,,,,,622.0,2679.0,1550.0,6681.0,694.0,2990.0,2865.0,81206.0,2865.0,5206.0,0.9,13.5
5,5.0,5.0,13821.181558,69105.90779,,,,,756.0,3778.0,1884.0,9420.0,843.0,4215.0,3483.0,85913.0,3483.0,9913.0,,,,,592.0,3271.0,1476.0,8157.0,661.0,3650.0,2729.0,83935.0,2729.0,7935.0,0.9,14.4
6,6.0,6.0,13821.181558,82927.089348,,,,,756.0,4533.0,1884.0,11304.0,843.0,5059.0,3483.0,89396.0,3483.0,13396.0,,,,,564.0,3835.0,1406.0,9563.0,629.0,4279.0,2599.0,86534.0,2599.0,10534.0,0.9,15.4
7,7.0,7.0,13821.181558,96748.27090599999,,,,,756.0,5289.0,1884.0,13188.0,843.0,5902.0,3483.0,92879.0,3483.0,16879.0,,,,,537.0,4372.0,1339.0,10902.0,599.0,4878.0,2475.0,89009.0,2475.0,13009.0,0.9,16.3
8,8.0,8.0,13821.181558,110569.45246399999,,,,,756.0,6045.0,1884.0,15072.0,843.0,6745.0,3483.0,96361.0,3483.0,20361.0,,,,,511.0,4883.0,1275.0,12177.0,571.0,5449.0,2357.0,91366.0,2357.0,15366.0,0.9,17.2
9,9.0,9.0,13821.181558,124390.63402199998,,,,,756.0,6800.0,1884.0,16956.0,843.0,7588.0,3483.0,99844.0,3483.0,23844.0,,,,,487.0,5370.0,1214.0,13391.0,543.0,5993.0,2245.0,93611.0,2245.0,17611.0,0.9,18.1
10,10.0,10.0,13821.181558,138211.81558,,,,,756.0,7556.0,1884.0,18840.0,843.0,8431.0,3483.0,103327.0,3483.0,27327.0,,,,,464.0,5834.0,1157.0,14548.0,518.0,6510.0,2138.0,95749.0,2138.0,19749.0,0.9,19.1
10.7,10.7,10.7,9674.82709059999,147886.64267059998,,,,,529.0,8085.0,1319.0,20159.0,590.0,9021.0,2438.0,105764.0,2438.0,29764.0,,,,,314.0,6148.0,782.0,15330.0,350.0,6860.0,1446.0,97196.0,1446.0,21196.0,0.6,19.7
post-use,10.7,11.77,0.0,147886.64267059998,0,76000,0,-7500,0.0,8085.0,0.0,20159.0,0.0,9021.0,0.0,105764.0,0.0,29764.0,0,76000,0.0,-7143.0,0.0,6148.0,0.0,15330.0,0.0,6860.0,0.0,97196.0,0.0,21196.0,0.0,19.7
