period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,48180,48180,,,0.0,0.0,0,0,0.0,0.0,48180.0,48180.0,0.0,0.0,48180,48180,,,0.0,0.0,0.0,0.0,0.0,0.0,48180.0,48180.0,0.0,0.0,5.5,5.5
1,1.0,1.0,14350.869023,14350.869023,,,,,1651.0,1651.0,1788,1788,1449.0,1449.0,4888.0,53068.0,4888.0,4888.0,,,,,1572.0,1572.0,1703.0,1703.0,1380.0,1380.0,4656.0,52836.0,4656.0,4656.0,5.0,10.5
2,2.0,2.0,14350.869023,28701.738046,,,,,1651.0,3302.0,1788,3576,1449.0,2899.0,4888.0,57957.0,4888.0,9777.0,,,,,1497.0,3070.0,1622.0,3325.0,1315.0,2695.0,4434.0,57269.0,4434.0,9089.0,5.0,15.5
3,3.0,3.0,14350.869023,43052.607069,,,,,1651.0,4953.0,1788,5364,1449.0,4348.0,4888.0,62845.0,4888.0,14665.0,,,,,1426.0,4496.0,1545.0,4869.0,1252.0,3947.0,4223.0,61492.0,4223.0,13312.0,5.0,20.5
4,4.0,4.0,14350.869023,57403.476092,,,,,1651.0,6603.0,1788,7152,1449.0,5798.0,4888.0,67733.0,4888.0,19553.0,,,,,1358.0,5854.0,1471.0,6340.0,1192.0,5140.0,4022.0,65514.0,4022.0,17334.0,5.0,25.5
5,5.0,5.0,14350.869023,71754.345115,,,,,1651.0,8254.0,1788,8940,1449.0,7247.0,4888.0,72621.0,4888.0,24441.0,,,,,1293.0,7147.0,1401.0,7741.0,1136.0,6275.0,3830.0,69344.0,3830.0,21164.0,5.0,30.5
6,6.0,6.0,14350.869023,86105.21413800001,,,,,1651.0,9905.0,1788,10728,1449.0,8697.0,4888.0,77510.0,4888.0,29330.0,,,,,1232.0,8379.0,1334.0,9075.0,1082.0,7357.0,3648.0,72991.0,3648.0,24811.0,5.0,35.5
7,7.0,7.0,14350.869023,100456.08316100002,,,,,1651.0,11556.0,1788,12516,1449.0,10146.0,4888.0,82398.0,4888.0,34218.0,,,,,1173.0,9552.0,1271.0,10346.0,1030.0,8387.0,3474.0,76465.0,3474.0,28285.0,5.0,40.5
8,8.0,8.0,14350.869023,114806.95218400002,,,,,1651.0,13207.0,1788,14304,1449.0,11596.0,4888.0,87286.0,4888.0,39106.0,,,,,1117.0,10670.0,1210.0,11556.0,981.0,9368.0,3309.0,79774.0,3309.0,31594.0,5.0,45.5
9,9.0,9.0,14350.869023,129157.82120700003,,,,,1651.0,14858.0,1788,16092,1449.0,13045.0,4888.0,92175.0,4888.0,43995.0,,,,,1064.0,11734.0,1153.0,12709.0,934.0,10302.0,3151.0,82925.0,3151.0,34745.0,5.0,50.4
10,10.0,10.0,14350.869023,143508.69023000004,,,,,1651.0,16508.0,1788,17880,1449.0,14494.0,4888.0,97063.0,4888.0,48883.0,,,,,1013.0,12747.0,1098.0,13806.0,890.0,11192.0,3001.0,85926.0,3001.0,37746.0,5.0,55.4
11,11.0,11.0,14350.869023,157859.55925300004,,,,,1651.0,18159.0,1788,19668,1449.0,15944.0,4888.0,101951.0,4888.0,53771.0,,,,,965.0,13713.0,1045.0,14852.0,847.0,12040.0,2858.0,88784.0,2858.0,40604.0,5.0,60.4
11.5,11.5,11.5,7175.4345115,165034.99376450005,,,,,825.0,18985.0,894,20562,725.0,16669.0,2444.0,104395.0,2444.0,56215.0,,,,,471.0,14184.0,510.0,15362.0,414.0,12453.0,1395.0,90179.0,1395.0,41999.0,2.5,62.9
post-use,11.5,12.65,0.0,165034.99376450005,0,48180,0,0,0.0,18985.0,0,20562,0.0,16669.0,0.0,104395.0,0.0,56215.0,0,48180,0,0,0.0,14184.0,0.0,15362.0,0.0,12453.0,0.0,90179.0,0.0,41999.0,0.0,62.9
