period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,631.0,631.0,1884.0,1884.0,713.0,713.0,-4272.0,55728.0,,,-7317.0,-7317.0,615.0,615.0,1838.0,1838.0,696.0,696.0,-4168.0,55832.0,2.0,11.8
2,2.0,2.0,11687.0,23374.0,,,,,631.0,1261.0,1884.0,3768.0,713.0,1426.0,3228.0,58955.0,,,,,600.0,1215.0,1793.0,3631.0,679.0,1374.0,3072.0,58904.0,2.0,13.8
3,3.0,3.0,11687.0,35061.0,,,,,631.0,1892.0,1884.0,5652.0,713.0,2139.0,3228.0,62183.0,,,,,586.0,1801.0,1749.0,5381.0,662.0,2036.0,2997.0,61901.0,2.0,15.8
4,4.0,4.0,11687.0,46748.0,,,,,631.0,2523.0,1884.0,7536.0,713.0,2852.0,3228.0,65410.0,,,,,571.0,2372.0,1707.0,7088.0,646.0,2682.0,2924.0,64825.0,2.0,17.7
5,5.0,5.0,11687.0,58435.0,,,,,631.0,3153.0,1884.0,9420.0,713.0,3565.0,3228.0,68638.0,,,,,557.0,2930.0,1665.0,8753.0,630.0,3312.0,2853.0,67678.0,2.0,19.7
6,6.0,6.0,11687.0,70122.0,,,,,631.0,3784.0,1884.0,11304.0,713.0,4277.0,3228.0,71865.0,,,,,544.0,3474.0,1625.0,10377.0,615.0,3927.0,2783.0,70461.0,2.0,21.7
7,7.0,7.0,11687.0,81809.0,,,,,631.0,4414.0,1884.0,13188.0,713.0,4990.0,3228.0,75093.0,,,,,531.0,4004.0,1585.0,11962.0,600.0,4527.0,2715.0,73176.0,2.0,23.7
8,8.0,8.0,11687.0,93496.0,,,,,631.0,5045.0,1884.0,15072.0,713.0,5703.0,3228.0,78320.0,,,,,518.0,4522.0,1546.0,13509.0,585.0,5112.0,2649.0,75825.0,2.0,25.7
9,9.0,9.0,11687.0,105183.0,,,,,631.0,5676.0,1884.0,16956.0,713.0,6416.0,3228.0,81548.0,,,,,505.0,5027.0,1509.0,15017.0,571.0,5682.0,2584.0,78409.0,2.0,27.6
10,10.0,10.0,11687.0,116870.0,,,,,631.0,6306.0,1884.0,18840.0,713.0,7129.0,3228.0,84775.0,,,,,493.0,5519.0,1472.0,16489.0,557.0,6239.0,2521.0,80931.0,2.0,29.6
11,11.0,11.0,11687.0,128557.0,,,,,631.0,6937.0,1884.0,20724.0,713.0,7842.0,3228.0,88003.0,,,,,481.0,6000.0,1436.0,17925.0,543.0,6783.0,2460.0,83390.0,2.0,31.6
12,12.0,12.0,11687.0,140244.0,,,,,631.0,7568.0,1884.0,22608.0,713.0,8555.0,3228.0,91230.0,,,,,469.0,6469.0,1401.0,19326.0,530.0,7313.0,2400.0,85790.0,2.0,33.6
13,13.0,13.0,11687.0,151931.0,,,,,631.0,8198.0,1884.0,24492.0,713.0,9268.0,3228.0,94458.0,,,,,457.0,6926.0,1367.0,20692.0,517.0,7830.0,2341.0,88132.0,2.0,35.5
14,14.0,14.0,11687.0,163618.0,,,,,631.0,8829.0,1884.0,26376.0,713.0,9981.0,3228.0,97686.0,,,,,446.0,7373.0,1333.0,22026.0,505.0,8335.0,2284.0,90416.0,2.0,37.5
15,15.0,15.0,11687.0,175305.0,,,,,631.0,9459.0,1884.0,28260.0,713.0,10694.0,3228.0,100913.0,,,,,435.0,7808.0,1301.0,23327.0,492.0,8827.0,2229.0,92644.0,2.0,39.5
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,252.0,9712.0,754.0,29014.0,285.0,10979.0,1291.0,102204.0,,,,,172.0,7981.0,515.0,23842.0,195.0,9022.0,883.0,93527.0,0.8,40.3
post-use,15.4,16.94,0.0,179979.80000000002,0,60000,0,-7500,0.0,9712.0,0.0,29014.0,0.0,10979.0,0.0,102204.0,0,60000,0.0,-7317.0,0.0,7981.0,0.0,23842.0,0.0,9022.0,0.0,93527.0,0.0,40.3
