period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1498.0,1498.0,1788.0,1788.0,1169.0,1169.0,4455.0,46909.0,,,,,1461.0,1461.0,1744.0,1744.0,1141.0,1141.0,4346.0,46801.0,3.2,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1498.0,2995.0,1788.0,3576.0,1169.0,2338.0,4455.0,51364.0,,,,,1426.0,2887.0,1702.0,3446.0,1113.0,2253.0,4240.0,51041.0,3.2,11.8
3,3.0,3.0,11576.0,34728.0,,,,,1498.0,4493.0,1788.0,5364.0,1169.0,3508.0,4455.0,55819.0,,,,,1391.0,4278.0,1660.0,5107.0,1086.0,3339.0,4137.0,55178.0,3.2,15.0
4,4.0,4.0,11576.0,46304.0,,,,,1498.0,5991.0,1788.0,7152.0,1169.0,4677.0,4455.0,60274.0,,,,,1357.0,5634.0,1620.0,6726.0,1059.0,4398.0,4036.0,59214.0,3.2,18.2
5,5.0,5.0,11576.0,57880.0,,,,,1498.0,7489.0,1788.0,8940.0,1169.0,5846.0,4455.0,64729.0,,,,,1324.0,6958.0,1580.0,8307.0,1033.0,5432.0,3937.0,63151.0,3.2,21.4
6,6.0,6.0,11576.0,69456.0,,,,,1498.0,8986.0,1788.0,10728.0,1169.0,7015.0,4455.0,69184.0,,,,,1291.0,8250.0,1542.0,9849.0,1008.0,6440.0,3841.0,66993.0,3.2,24.6
7,7.0,7.0,11576.0,81032.0,,,,,1498.0,10484.0,1788.0,12516.0,1169.0,8184.0,4455.0,73639.0,,,,,1260.0,9510.0,1504.0,11353.0,984.0,7424.0,3748.0,70740.0,3.2,27.7
8,8.0,8.0,11576.0,92608.0,,,,,1498.0,11982.0,1788.0,14304.0,1169.0,9353.0,4455.0,78094.0,,,,,1229.0,10739.0,1467.0,12820.0,960.0,8383.0,3656.0,74397.0,3.2,30.9
9,9.0,9.0,11576.0,104184.0,,,,,1498.0,13479.0,1788.0,16092.0,1169.0,10523.0,4455.0,82549.0,,,,,1199.0,11938.0,1432.0,14252.0,936.0,9319.0,3567.0,77964.0,3.2,34.1
10,10.0,10.0,11576.0,115760.0,,,,,1498.0,14977.0,1788.0,17880.0,1169.0,11692.0,4455.0,87003.0,,,,,1170.0,13108.0,1397.0,15649.0,913.0,10233.0,3480.0,81444.0,3.2,37.3
11,11.0,11.0,11576.0,127336.0,,,,,1498.0,16475.0,1788.0,19668.0,1169.0,12861.0,4455.0,91458.0,,,,,1141.0,14250.0,1363.0,17011.0,891.0,11124.0,3395.0,84839.0,3.2,40.5
12,12.0,12.0,11576.0,138912.0,,,,,1498.0,17973.0,1788.0,21456.0,1169.0,14030.0,4455.0,95913.0,,,,,1114.0,15363.0,1329.0,18341.0,869.0,11993.0,3312.0,88152.0,3.2,43.6
13,13.0,13.0,11576.0,150488.0,,,,,1498.0,19470.0,1788.0,23244.0,1169.0,15199.0,4455.0,100368.0,,,,,1086.0,16450.0,1297.0,19638.0,848.0,12841.0,3232.0,91383.0,3.2,46.8
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,210.0,19680.0,250.0,23494.0,164.0,15363.0,624.0,100992.0,,,,,152.0,16601.0,181.0,19819.0,118.0,12960.0,451.0,91834.0,0.4,47.3
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,42454.0,0,0,0.0,19680.0,0.0,23494.0,0.0,15363.0,0.0,100992.0,0.0,42454.0,0,0,0.0,16601.0,0.0,19819.0,0.0,12960.0,0.0,91834.0,0.0,47.3
