period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,42454.0,42454.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42454.0,42454.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1284.0,1284.0,1788.0,1788.0,1169.0,1169.0,4241.0,46696.0,,,,,1253.0,1253.0,1744.0,1744.0,1141.0,1141.0,4138.0,46593.0,3.2,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1284.0,2569.0,1788.0,3576.0,1169.0,2338.0,4241.0,50937.0,,,,,1222.0,2475.0,1702.0,3446.0,1113.0,2253.0,4037.0,50630.0,3.2,11.8
3,3.0,3.0,11576.0,34728.0,,,,,1284.0,3853.0,1788.0,5364.0,1169.0,3508.0,4241.0,55179.0,,,,,1193.0,3668.0,1660.0,5107.0,1086.0,3339.0,3939.0,54568.0,3.2,15.0
4,4.0,4.0,11576.0,46304.0,,,,,1284.0,5137.0,1788.0,7152.0,1169.0,4677.0,4241.0,59420.0,,,,,1163.0,4831.0,1620.0,6726.0,1059.0,4398.0,3843.0,58411.0,3.2,18.2
5,5.0,5.0,11576.0,57880.0,,,,,1284.0,6421.0,1788.0,8940.0,1169.0,5846.0,4241.0,63662.0,,,,,1135.0,5967.0,1580.0,8307.0,1033.0,5432.0,3749.0,62160.0,3.2,21.4
6,6.0,6.0,11576.0,69456.0,,,,,1284.0,7706.0,1788.0,10728.0,1169.0,7015.0,4241.0,67903.0,,,,,1107.0,7074.0,1542.0,9849.0,1008.0,6440.0,3657.0,65817.0,3.2,24.6
7,7.0,7.0,11576.0,81032.0,,,,,1284.0,8990.0,1788.0,12516.0,1169.0,8184.0,4241.0,72145.0,,,,,1080.0,8154.0,1504.0,11353.0,984.0,7424.0,3568.0,69385.0,3.2,27.7
8,8.0,8.0,11576.0,92608.0,,,,,1284.0,10274.0,1788.0,14304.0,1169.0,9353.0,4241.0,76386.0,,,,,1054.0,9208.0,1467.0,12820.0,960.0,8383.0,3481.0,72866.0,3.2,30.9
9,9.0,9.0,11576.0,104184.0,,,,,1284.0,11559.0,1788.0,16092.0,1169.0,10523.0,4241.0,80628.0,,,,,1028.0,10237.0,1432.0,14252.0,936.0,9319.0,3396.0,76263.0,3.2,34.1
10,10.0,10.0,11576.0,115760.0,,,,,1284.0,12843.0,1788.0,17880.0,1169.0,11692.0,4241.0,84869.0,,,,,1003.0,11240.0,1397.0,15649.0,913.0,10233.0,3313.0,79576.0,3.2,37.3
11,11.0,11.0,11576.0,127336.0,,,,,1284.0,14127.0,1788.0,19668.0,1169.0,12861.0,4241.0,89111.0,,,,,979.0,12219.0,1363.0,17011.0,891.0,11124.0,3233.0,82809.0,3.2,40.5
12,12.0,12.0,11576.0,138912.0,,,,,1284.0,15411.0,1788.0,21456.0,1169.0,14030.0,4241.0,93352.0,,,,,955.0,13174.0,1329.0,18341.0,869.0,11993.0,3154.0,85962.0,3.2,43.6
13,13.0,13.0,11576.0,150488.0,,,,,1284.0,16696.0,1788.0,23244.0,1169.0,15199.0,4241.0,97593.0,,,,,932.0,14105.0,1297.0,19638.0,848.0,12841.0,3077.0,89039.0,3.2,46.8
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,180.0,16875.0,250.0,23494.0,164.0,15363.0,594.0,98187.0,,,,,130.0,14235.0,181.0,19819.0,118.0,12960.0,429.0,89468.0,0.4,47.3
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,42454.0,0,0,0.0,16875.0,0.0,23494.0,0.0,15363.0,0.0,98187.0,0.0,42454.0,0,0,0.0,14235.0,0.0,19819.0,0.0,12960.0,0.0,89468.0,0.0,47.3
