period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,841.0,841.0,1884.0,1884.0,713.0,713.0,-4062.0,55938.0,,,-7317.0,-7317.0,821.0,821.0,1838.0,1838.0,696.0,696.0,-3963.0,56037.0,1.1,10.9
2,2.0,2.0,11687.0,23374.0,,,,,841.0,1683.0,1884.0,3768.0,713.0,1426.0,3438.0,59377.0,,,,,801.0,1622.0,1793.0,3631.0,679.0,1374.0,3273.0,59310.0,1.1,12.1
3,3.0,3.0,11687.0,35061.0,,,,,841.0,2524.0,1884.0,5652.0,713.0,2139.0,3438.0,62815.0,,,,,781.0,2403.0,1749.0,5381.0,662.0,2036.0,3193.0,62503.0,1.1,13.2
4,4.0,4.0,11687.0,46748.0,,,,,841.0,3366.0,1884.0,7536.0,713.0,2852.0,3438.0,66253.0,,,,,762.0,3165.0,1707.0,7088.0,646.0,2682.0,3115.0,65618.0,1.1,14.3
5,5.0,5.0,11687.0,58435.0,,,,,841.0,4207.0,1884.0,9420.0,713.0,3565.0,3438.0,69692.0,,,,,744.0,3909.0,1665.0,8753.0,630.0,3312.0,3039.0,68657.0,1.1,15.4
6,6.0,6.0,11687.0,70122.0,,,,,841.0,5049.0,1884.0,11304.0,713.0,4277.0,3438.0,73130.0,,,,,726.0,4635.0,1625.0,10377.0,615.0,3927.0,2965.0,71622.0,1.1,16.5
7,7.0,7.0,11687.0,81809.0,,,,,841.0,5890.0,1884.0,13188.0,713.0,4990.0,3438.0,76568.0,,,,,708.0,5342.0,1585.0,11962.0,600.0,4527.0,2893.0,74514.0,1.1,17.6
8,8.0,8.0,11687.0,93496.0,,,,,841.0,6731.0,1884.0,15072.0,713.0,5703.0,3438.0,80007.0,,,,,691.0,6033.0,1546.0,13509.0,585.0,5112.0,2822.0,77336.0,1.1,18.8
9,9.0,9.0,11687.0,105183.0,,,,,841.0,7573.0,1884.0,16956.0,713.0,6416.0,3438.0,83445.0,,,,,674.0,6707.0,1509.0,15017.0,571.0,5682.0,2753.0,80089.0,1.1,19.9
10,10.0,10.0,11687.0,116870.0,,,,,841.0,8414.0,1884.0,18840.0,713.0,7129.0,3438.0,86883.0,,,,,657.0,7364.0,1472.0,16489.0,557.0,6239.0,2686.0,82775.0,1.1,21.0
11,11.0,11.0,11687.0,128557.0,,,,,841.0,9256.0,1884.0,20724.0,713.0,7842.0,3438.0,90322.0,,,,,641.0,8005.0,1436.0,17925.0,543.0,6783.0,2621.0,85396.0,1.1,22.1
12,12.0,12.0,11687.0,140244.0,,,,,841.0,10097.0,1884.0,22608.0,713.0,8555.0,3438.0,93760.0,,,,,626.0,8631.0,1401.0,19326.0,530.0,7313.0,2557.0,87952.0,1.1,23.2
13,13.0,13.0,11687.0,151931.0,,,,,841.0,10938.0,1884.0,24492.0,713.0,9268.0,3438.0,97198.0,,,,,610.0,9241.0,1367.0,20692.0,517.0,7830.0,2494.0,90447.0,1.1,24.3
14,14.0,14.0,11687.0,163618.0,,,,,841.0,11780.0,1884.0,26376.0,713.0,9981.0,3438.0,100637.0,,,,,595.0,9837.0,1333.0,22026.0,505.0,8335.0,2433.0,92880.0,1.1,25.5
15,15.0,15.0,11687.0,175305.0,,,,,841.0,12621.0,1884.0,28260.0,713.0,10694.0,3438.0,104075.0,,,,,581.0,10418.0,1301.0,23327.0,492.0,8827.0,2374.0,95254.0,1.1,26.6
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,337.0,12958.0,754.0,29014.0,285.0,10979.0,1375.0,105450.0,,,,,230.0,10648.0,515.0,23842.0,195.0,9022.0,940.0,96194.0,0.4,27.0
post-use,15.4,16.94,0.0,179979.80000000002,0,60000,0,-7500,0.0,12958.0,0.0,29014.0,0.0,10979.0,0.0,105450.0,0,60000,0.0,-7317.0,0.0,10648.0,0.0,23842.0,0.0,9022.0,0.0,96194.0,0.0,27.0
