period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1312.0,1312.0,1788.0,1788.0,1169.0,1169.0,4269.0,51465.0,,,,,1280.0,1280.0,1744.0,1744.0,1141.0,1141.0,4165.0,51361.0,3.2,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1312.0,2624.0,1788.0,3576.0,1169.0,2338.0,4269.0,55734.0,,,,,1249.0,2529.0,1702.0,3446.0,1113.0,2253.0,4063.0,55424.0,3.2,11.9
3,3.0,3.0,11576.0,34728.0,,,,,1312.0,3936.0,1788.0,5364.0,1169.0,3508.0,4269.0,60003.0,,,,,1218.0,3747.0,1660.0,5107.0,1086.0,3339.0,3964.0,59388.0,3.2,15.1
4,4.0,4.0,11576.0,46304.0,,,,,1312.0,5248.0,1788.0,7152.0,1169.0,4677.0,4269.0,64272.0,,,,,1189.0,4936.0,1620.0,6726.0,1059.0,4398.0,3868.0,63256.0,3.2,18.3
5,5.0,5.0,11576.0,57880.0,,,,,1312.0,6560.0,1788.0,8940.0,1169.0,5846.0,4269.0,68541.0,,,,,1160.0,6095.0,1580.0,8307.0,1033.0,5432.0,3773.0,67029.0,3.2,21.5
6,6.0,6.0,11576.0,69456.0,,,,,1312.0,7872.0,1788.0,10728.0,1169.0,7015.0,4269.0,72810.0,,,,,1131.0,7227.0,1542.0,9849.0,1008.0,6440.0,3681.0,70711.0,3.2,24.7
7,7.0,7.0,11576.0,81032.0,,,,,1312.0,9184.0,1788.0,12516.0,1169.0,8184.0,4269.0,77080.0,,,,,1104.0,8330.0,1504.0,11353.0,984.0,7424.0,3591.0,74302.0,3.2,27.9
8,8.0,8.0,11576.0,92608.0,,,,,1312.0,10496.0,1788.0,14304.0,1169.0,9353.0,4269.0,81349.0,,,,,1077.0,9407.0,1467.0,12820.0,960.0,8383.0,3504.0,77806.0,3.2,31.1
9,9.0,9.0,11576.0,104184.0,,,,,1312.0,11808.0,1788.0,16092.0,1169.0,10523.0,4269.0,85618.0,,,,,1051.0,10458.0,1432.0,14252.0,936.0,9319.0,3418.0,81224.0,3.2,34.3
10,10.0,10.0,11576.0,115760.0,,,,,1312.0,13120.0,1788.0,17880.0,1169.0,11692.0,4269.0,89887.0,,,,,1025.0,11483.0,1397.0,15649.0,913.0,10233.0,3335.0,84559.0,3.2,37.5
11,11.0,11.0,11576.0,127336.0,,,,,1312.0,14432.0,1788.0,19668.0,1169.0,12861.0,4269.0,94156.0,,,,,1000.0,12483.0,1363.0,17011.0,891.0,11124.0,3254.0,87813.0,3.2,40.7
12,12.0,12.0,11576.0,138912.0,,,,,1312.0,15744.0,1788.0,21456.0,1169.0,14030.0,4269.0,98425.0,,,,,976.0,13458.0,1329.0,18341.0,869.0,11993.0,3174.0,90988.0,3.2,43.9
13,13.0,13.0,11576.0,150488.0,,,,,1312.0,17056.0,1788.0,23244.0,1169.0,15199.0,4269.0,102695.0,,,,,952.0,14410.0,1297.0,19638.0,848.0,12841.0,3097.0,94085.0,3.2,47.1
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,184.0,17240.0,250.0,23494.0,164.0,15363.0,598.0,103292.0,,,,,133.0,14543.0,181.0,19819.0,118.0,12960.0,432.0,94517.0,0.4,47.6
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,47196.0,0,0,0.0,17240.0,0.0,23494.0,0.0,15363.0,0.0,103292.0,0.0,47196.0,0,0,0.0,14543.0,0.0,19819.0,0.0,12960.0,0.0,94517.0,0.0,47.6
