period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,694.0,694.0,1884.0,1884.0,713.0,713.0,-4209.0,64921.0,,,-7317.0,-7317.0,677.0,677.0,1838.0,1838.0,696.0,696.0,-4107.0,65023.0,2.2,12.0
2,2.0,2.0,11687.0,23374.0,,,,,694.0,1387.0,1884.0,3768.0,713.0,1426.0,3291.0,68211.0,,,,,660.0,1337.0,1793.0,3631.0,679.0,1374.0,3132.0,68155.0,2.2,14.2
3,3.0,3.0,11687.0,35061.0,,,,,694.0,2081.0,1884.0,5652.0,713.0,2139.0,3291.0,71502.0,,,,,644.0,1981.0,1749.0,5381.0,662.0,2036.0,3056.0,71211.0,2.2,16.4
4,4.0,4.0,11687.0,46748.0,,,,,694.0,2775.0,1884.0,7536.0,713.0,2852.0,3291.0,74792.0,,,,,628.0,2610.0,1707.0,7088.0,646.0,2682.0,2981.0,74192.0,2.2,18.5
5,5.0,5.0,11687.0,58435.0,,,,,694.0,3468.0,1884.0,9420.0,713.0,3565.0,3291.0,78083.0,,,,,613.0,3223.0,1665.0,8753.0,630.0,3312.0,2908.0,77100.0,2.2,20.7
6,6.0,6.0,11687.0,70122.0,,,,,694.0,4162.0,1884.0,11304.0,713.0,4277.0,3291.0,81374.0,,,,,598.0,3821.0,1625.0,10377.0,615.0,3927.0,2837.0,79938.0,2.2,22.9
7,7.0,7.0,11687.0,81809.0,,,,,694.0,4856.0,1884.0,13188.0,713.0,4990.0,3291.0,84664.0,,,,,584.0,4405.0,1585.0,11962.0,600.0,4527.0,2768.0,82706.0,2.2,25.1
8,8.0,8.0,11687.0,93496.0,,,,,694.0,5550.0,1884.0,15072.0,713.0,5703.0,3291.0,87955.0,,,,,569.0,4974.0,1546.0,13509.0,585.0,5112.0,2701.0,85407.0,2.2,27.2
9,9.0,9.0,11687.0,105183.0,,,,,694.0,6243.0,1884.0,16956.0,713.0,6416.0,3291.0,91245.0,,,,,555.0,5529.0,1509.0,15017.0,571.0,5682.0,2635.0,88042.0,2.2,29.4
10,10.0,10.0,11687.0,116870.0,,,,,694.0,6937.0,1884.0,18840.0,713.0,7129.0,3291.0,94536.0,,,,,542.0,6071.0,1472.0,16489.0,557.0,6239.0,2571.0,90612.0,2.2,31.6
11,11.0,11.0,11687.0,128557.0,,,,,694.0,7631.0,1884.0,20724.0,713.0,7842.0,3291.0,97827.0,,,,,529.0,6600.0,1436.0,17925.0,543.0,6783.0,2508.0,93120.0,2.2,33.8
12,12.0,12.0,11687.0,140244.0,,,,,694.0,8324.0,1884.0,22608.0,713.0,8555.0,3291.0,101117.0,,,,,516.0,7116.0,1401.0,19326.0,530.0,7313.0,2447.0,95567.0,2.2,35.9
13,13.0,13.0,11687.0,151931.0,,,,,694.0,9018.0,1884.0,24492.0,713.0,9268.0,3291.0,104408.0,,,,,503.0,7619.0,1367.0,20692.0,517.0,7830.0,2387.0,97954.0,2.2,38.1
14,14.0,14.0,11687.0,163618.0,,,,,694.0,9712.0,1884.0,26376.0,713.0,9981.0,3291.0,107698.0,,,,,491.0,8110.0,1333.0,22026.0,505.0,8335.0,2329.0,100283.0,2.2,40.3
15,15.0,15.0,11687.0,175305.0,,,,,694.0,10405.0,1884.0,28260.0,713.0,10694.0,3291.0,110989.0,,,,,479.0,8589.0,1301.0,23327.0,492.0,8827.0,2272.0,102555.0,2.2,42.5
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,277.0,10683.0,754.0,29014.0,285.0,10979.0,1316.0,112305.0,,,,,190.0,8779.0,515.0,23842.0,195.0,9022.0,900.0,103455.0,0.9,43.3
post-use,15.4,16.94,0.0,179979.80000000002,0,69130,0,-7500,0.0,10683.0,0.0,29014.0,0.0,10979.0,0.0,112305.0,0,69130,0.0,-7317.0,0.0,8779.0,0.0,23842.0,0.0,9022.0,0.0,103455.0,0.0,43.3
