period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,21700,21700,,,0.0,0.0,0,0,0.0,0.0,21700.0,21700.0,0.0,0.0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,1516.0,1516.0,1788,1788,1350.0,1350.0,4653.0,26353.0,4653.0,4653.0,,,,,1444.0,1444.0,1703.0,1703.0,1285.0,1285.0,4432.0,26132.0,4432.0,4432.0,3.6,9.0
2,2,2.0,13363.34444,26726.68888,,,,,1516.0,3031.0,1788,3576,1350.0,2699.0,4653.0,31007.0,4653.0,9307.0,,,,,1375.0,2818.0,1622.0,3325.0,1224.0,2510.0,4221.0,30353.0,4221.0,8653.0,3.6,12.6
3,3,3.0,13363.34444,40090.03332,,,,,1516.0,4547.0,1788,5364,1350.0,4049.0,4653.0,35660.0,4653.0,13960.0,,,,,1309.0,4128.0,1545.0,4869.0,1166.0,3676.0,4020.0,34372.0,4020.0,12672.0,3.6,16.1
4,4,4.0,13363.34444,53453.37776,,,,,1516.0,6063.0,1788,7152,1350.0,5399.0,4653.0,40314.0,4653.0,18614.0,,,,,1247.0,5375.0,1471.0,6340.0,1110.0,4786.0,3828.0,38201.0,3828.0,16501.0,3.6,19.7
5,5,5.0,13363.34444,66816.7222,,,,,1516.0,7579.0,1788,8940,1350.0,6748.0,4653.0,44967.0,4653.0,23267.0,,,,,1188.0,6562.0,1401.0,7741.0,1058.0,5843.0,3646.0,41847.0,3646.0,20147.0,3.6,23.3
6,6,6.0,13363.34444,80180.06664,,,,,1516.0,9094.0,1788,10728,1350.0,8098.0,4653.0,49621.0,4653.0,27921.0,,,,,1131.0,7693.0,1334.0,9075.0,1007.0,6851.0,3472.0,45319.0,3472.0,23619.0,3.6,26.8
7,7,7.0,13363.34444,93543.41108,,,,,1516.0,10610.0,1788,12516,1350.0,9448.0,4653.0,54274.0,4653.0,32574.0,,,,,1077.0,8771.0,1271.0,10346.0,959.0,7810.0,3307.0,48626.0,3307.0,26926.0,3.6,30.4
8,8,8.0,13363.34444,106906.75552,,,,,1516.0,12126.0,1788,14304,1350.0,10798.0,4653.0,58927.0,4653.0,37227.0,,,,,1026.0,9796.0,1210.0,11556.0,914.0,8723.0,3150.0,51776.0,3150.0,30076.0,3.6,33.9
9,9,9.0,13363.34444,120270.09996,,,,,1516.0,13642.0,1788,16092,1350.0,12147.0,4653.0,63581.0,4653.0,41881.0,,,,,977.0,10774.0,1153.0,12709.0,870.0,9593.0,3000.0,54776.0,3000.0,33076.0,3.6,37.5
10,10,10.0,13363.34444,133633.4444,,,,,1516.0,15157.0,1788,17880,1350.0,13497.0,4653.0,68234.0,4653.0,46534.0,,,,,931.0,11704.0,1098.0,13806.0,829.0,10422.0,2857.0,57633.0,2857.0,35933.0,3.6,41.0
11,11,11.0,13363.34444,146996.78884,,,,,1516.0,16673.0,1788,19668,1350.0,14847.0,4653.0,72888.0,4653.0,51188.0,,,,,886.0,12590.0,1045.0,14852.0,789.0,11211.0,2721.0,60353.0,2721.0,38653.0,3.6,44.6
12,12,12.0,13363.34444,160360.13328,,,,,1516.0,18189.0,1788,21456,1350.0,16196.0,4653.0,77541.0,4653.0,55841.0,,,,,844.0,13434.0,996.0,15847.0,752.0,11963.0,2591.0,62944.0,2591.0,41244.0,3.6,48.1
13,13,13.0,13363.34444,173723.47772000002,,,,,1516.0,19704.0,1788,23244,1350.0,17546.0,4653.0,82195.0,4653.0,60495.0,,,,,804.0,14238.0,948.0,16796.0,716.0,12678.0,2468.0,65412.0,2468.0,43712.0,3.6,51.7
post-use,13,14.3,0.0,173723.47772000002,0,21700,0,0,0.0,19704.0,0,23244,0.0,17546.0,0.0,82195.0,0.0,60495.0,0,21700,0,0,0.0,14238.0,0.0,16796.0,0.0,12678.0,0.0,65412.0,0.0,43712.0,0.0,51.7
