period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,11533.46302,11533.46302,,,-7500,-7500,421.0,421.0,1884.0,1884.0,704.0,704.0,-4492.0,24508.0,-4492.0,-4492.0,,,-7143.0,-7143.0,401.0,401.0,1794.0,1794.0,670.0,670.0,-4278.0,24722.0,-4278.0,-4278.0,1.4,11.2
2,2.0,2.0,11533.46302,23066.92604,,,,,421.0,842.0,1884.0,3768.0,704.0,1407.0,3008.0,27517.0,3008.0,-1483.0,,,,,382.0,782.0,1709.0,3503.0,638.0,1308.0,2729.0,27451.0,2729.0,-1549.0,1.4,12.6
3,3.0,3.0,11533.46302,34600.38906,,,,,421.0,1262.0,1884.0,5652.0,704.0,2111.0,3008.0,30525.0,3008.0,1525.0,,,,,364.0,1146.0,1627.0,5131.0,608.0,1916.0,2599.0,30050.0,2599.0,1050.0,1.4,13.9
4,4.0,4.0,11533.46302,46133.85208,,,,,421.0,1683.0,1884.0,7536.0,704.0,2814.0,3008.0,33533.0,3008.0,4533.0,,,,,346.0,1492.0,1550.0,6681.0,579.0,2495.0,2475.0,32525.0,2475.0,3525.0,1.4,15.3
5,5.0,5.0,11533.46302,57667.31509999999,,,,,421.0,2104.0,1884.0,9420.0,704.0,3518.0,3008.0,36542.0,3008.0,7542.0,,,,,330.0,1822.0,1476.0,8157.0,551.0,3046.0,2357.0,34882.0,2357.0,5882.0,1.4,16.7
6,6.0,6.0,11533.46302,69200.77811999999,,,,,421.0,2525.0,1884.0,11304.0,704.0,4221.0,3008.0,39550.0,3008.0,10550.0,,,,,314.0,2136.0,1406.0,9563.0,525.0,3571.0,2245.0,37127.0,2245.0,8127.0,1.4,18.0
7,7.0,7.0,11533.46302,80734.24113999998,,,,,421.0,2946.0,1884.0,13188.0,704.0,4925.0,3008.0,42559.0,3008.0,13559.0,,,,,299.0,2435.0,1339.0,10902.0,500.0,4071.0,2138.0,39265.0,2138.0,10265.0,1.4,19.4
8,8.0,8.0,11533.46302,92267.70415999998,,,,,421.0,3367.0,1884.0,15072.0,704.0,5628.0,3008.0,45567.0,3008.0,16567.0,,,,,285.0,2720.0,1275.0,12177.0,476.0,4547.0,2036.0,41301.0,2036.0,12301.0,1.4,20.8
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,379.0,3745.0,1696.0,16768.0,633.0,6262.0,2708.0,48274.0,2708.0,19274.0,,,,,245.0,2965.0,1098.0,13275.0,410.0,4957.0,1754.0,43055.0,1754.0,14055.0,1.2,22.0
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,29000,0,-7500,0.0,3745.0,0.0,16768.0,0.0,6262.0,0.0,48274.0,0.0,19274.0,0,29000,0.0,-7143.0,0.0,2965.0,0.0,13275.0,0.0,4957.0,0.0,43055.0,0.0,14055.0,0.0,22.0
