period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,21700,21700,,,0.0,0.0,0.0,0.0,0.0,0.0,21700.0,21700.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1424.0,1424.0,1788.0,1788.0,1169.0,1169.0,4381.0,26081.0,,,,,1389.0,1389.0,1744.0,1744.0,1141.0,1141.0,4274.0,25974.0,3.1,8.6
2,2.0,2.0,11576.0,23152.0,,,,,1424.0,2848.0,1788.0,3576.0,1169.0,2338.0,4381.0,30462.0,,,,,1355.0,2744.0,1702.0,3446.0,1113.0,2253.0,4170.0,30144.0,3.1,11.6
3,3.0,3.0,11576.0,34728.0,,,,,1424.0,4272.0,1788.0,5364.0,1169.0,3508.0,4381.0,34843.0,,,,,1322.0,4067.0,1660.0,5107.0,1086.0,3339.0,4068.0,34212.0,3.1,14.7
4,4.0,4.0,11576.0,46304.0,,,,,1424.0,5695.0,1788.0,7152.0,1169.0,4677.0,4381.0,39224.0,,,,,1290.0,5356.0,1620.0,6726.0,1059.0,4398.0,3969.0,38181.0,3.1,17.8
5,5.0,5.0,11576.0,57880.0,,,,,1424.0,7119.0,1788.0,8940.0,1169.0,5846.0,4381.0,43605.0,,,,,1258.0,6615.0,1580.0,8307.0,1033.0,5432.0,3872.0,42053.0,3.1,20.9
6,6.0,6.0,11576.0,69456.0,,,,,1424.0,8543.0,1788.0,10728.0,1169.0,7015.0,4381.0,47986.0,,,,,1228.0,7843.0,1542.0,9849.0,1008.0,6440.0,3778.0,45831.0,3.1,24.0
7,7.0,7.0,11576.0,81032.0,,,,,1424.0,9967.0,1788.0,12516.0,1169.0,8184.0,4381.0,52367.0,,,,,1198.0,9041.0,1504.0,11353.0,984.0,7424.0,3686.0,49517.0,3.1,27.0
8,8.0,8.0,11576.0,92608.0,,,,,1424.0,11391.0,1788.0,14304.0,1169.0,9353.0,4381.0,56748.0,,,,,1169.0,10209.0,1467.0,12820.0,960.0,8383.0,3596.0,53113.0,3.1,30.1
9,9.0,9.0,11576.0,104184.0,,,,,1424.0,12815.0,1788.0,16092.0,1169.0,10523.0,4381.0,61129.0,,,,,1140.0,11349.0,1432.0,14252.0,936.0,9319.0,3508.0,56621.0,3.1,33.2
10,10.0,10.0,11576.0,115760.0,,,,,1424.0,14238.0,1788.0,17880.0,1169.0,11692.0,4381.0,65510.0,,,,,1112.0,12462.0,1397.0,15649.0,913.0,10233.0,3422.0,60043.0,3.1,36.3
11,11.0,11.0,11576.0,127336.0,,,,,1424.0,15662.0,1788.0,19668.0,1169.0,12861.0,4381.0,69891.0,,,,,1085.0,13547.0,1363.0,17011.0,891.0,11124.0,3339.0,63382.0,3.1,39.4
12,12.0,12.0,11576.0,138912.0,,,,,1424.0,17086.0,1788.0,21456.0,1169.0,14030.0,4381.0,74272.0,,,,,1059.0,14605.0,1329.0,18341.0,869.0,11993.0,3258.0,66640.0,3.1,42.4
13,13.0,13.0,11576.0,150488.0,,,,,1424.0,18510.0,1788.0,23244.0,1169.0,15199.0,4381.0,78653.0,,,,,1033.0,15638.0,1297.0,19638.0,848.0,12841.0,3178.0,69818.0,3.1,45.5
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,199.0,18709.0,250.0,23494.0,164.0,15363.0,613.0,79267.0,,,,,144.0,15782.0,181.0,19819.0,118.0,12960.0,443.0,70261.0,0.4,45.9
post-use,13.14,14.454000000000002,0.0,152108.64,0,21700,0,0,0.0,18709.0,0.0,23494.0,0.0,15363.0,0.0,79267.0,0,21700,0,0,0.0,15782.0,0.0,19819.0,0.0,12960.0,0.0,70261.0,0.0,45.9
