period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,609.0,609.0,1884.0,1884.0,713.0,713.0,-4294.0,55706.0,,,-7317.0,-7317.0,594.0,594.0,1838.0,1838.0,696.0,696.0,-4189.0,55811.0,2.0,11.8
2,2.0,2.0,11687.0,23374.0,,,,,609.0,1218.0,1884.0,3768.0,713.0,1426.0,3206.0,58912.0,,,,,580.0,1174.0,1793.0,3631.0,679.0,1374.0,3052.0,58862.0,2.0,13.8
3,3.0,3.0,11687.0,35061.0,,,,,609.0,1828.0,1884.0,5652.0,713.0,2139.0,3206.0,62118.0,,,,,566.0,1740.0,1749.0,5381.0,662.0,2036.0,2977.0,61840.0,2.0,15.8
4,4.0,4.0,11687.0,46748.0,,,,,609.0,2437.0,1884.0,7536.0,713.0,2852.0,3206.0,65324.0,,,,,552.0,2292.0,1707.0,7088.0,646.0,2682.0,2905.0,64744.0,2.0,17.7
5,5.0,5.0,11687.0,58435.0,,,,,609.0,3046.0,1884.0,9420.0,713.0,3565.0,3206.0,68530.0,,,,,538.0,2830.0,1665.0,8753.0,630.0,3312.0,2834.0,67578.0,2.0,19.7
6,6.0,6.0,11687.0,70122.0,,,,,609.0,3655.0,1884.0,11304.0,713.0,4277.0,3206.0,71736.0,,,,,525.0,3355.0,1625.0,10377.0,615.0,3927.0,2765.0,70342.0,2.0,21.7
7,7.0,7.0,11687.0,81809.0,,,,,609.0,4264.0,1884.0,13188.0,713.0,4990.0,3206.0,74943.0,,,,,512.0,3868.0,1585.0,11962.0,600.0,4527.0,2697.0,73040.0,2.0,23.7
8,8.0,8.0,11687.0,93496.0,,,,,609.0,4873.0,1884.0,15072.0,713.0,5703.0,3206.0,78149.0,,,,,500.0,4368.0,1546.0,13509.0,585.0,5112.0,2631.0,75671.0,2.0,25.7
9,9.0,9.0,11687.0,105183.0,,,,,609.0,5483.0,1884.0,16956.0,713.0,6416.0,3206.0,81355.0,,,,,488.0,4856.0,1509.0,15017.0,571.0,5682.0,2567.0,78238.0,2.0,27.6
10,10.0,10.0,11687.0,116870.0,,,,,609.0,6092.0,1884.0,18840.0,713.0,7129.0,3206.0,84561.0,,,,,476.0,5332.0,1472.0,16489.0,557.0,6239.0,2505.0,80743.0,2.0,29.6
11,11.0,11.0,11687.0,128557.0,,,,,609.0,6701.0,1884.0,20724.0,713.0,7842.0,3206.0,87767.0,,,,,464.0,5796.0,1436.0,17925.0,543.0,6783.0,2443.0,83186.0,2.0,31.6
12,12.0,12.0,11687.0,140244.0,,,,,609.0,7310.0,1884.0,22608.0,713.0,8555.0,3206.0,90973.0,,,,,453.0,6249.0,1401.0,19326.0,530.0,7313.0,2384.0,85570.0,2.0,33.6
13,13.0,13.0,11687.0,151931.0,,,,,609.0,7919.0,1884.0,24492.0,713.0,9268.0,3206.0,94179.0,,,,,442.0,6691.0,1367.0,20692.0,517.0,7830.0,2326.0,87896.0,2.0,35.5
14,14.0,14.0,11687.0,163618.0,,,,,609.0,8528.0,1884.0,26376.0,713.0,9981.0,3206.0,97385.0,,,,,431.0,7122.0,1333.0,22026.0,505.0,8335.0,2269.0,90165.0,2.0,37.5
15,15.0,15.0,11687.0,175305.0,,,,,609.0,9138.0,1884.0,28260.0,713.0,10694.0,3206.0,100591.0,,,,,421.0,7542.0,1301.0,23327.0,492.0,8827.0,2214.0,92379.0,2.0,39.5
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,244.0,9381.0,754.0,29014.0,285.0,10979.0,1282.0,101874.0,,,,,167.0,7709.0,515.0,23842.0,195.0,9022.0,877.0,93255.0,0.8,40.3
post-use,15.4,16.94,0.0,179979.80000000002,0,60000,0,-7500,0.0,9381.0,0.0,29014.0,0.0,10979.0,0.0,101874.0,0,60000,0.0,-7317.0,0.0,7709.0,0.0,23842.0,0.0,9022.0,0.0,93255.0,0.0,40.3
