period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1810.0,1810.0,1788.0,1788.0,1180.0,1180.0,4779.0,54885.0,,,,,1766.0,1766.0,1744.0,1744.0,1152.0,1152.0,4662.0,54768.0,3.9,9.4
2,2.0,2.0,11687.0,23374.0,,,,,1810.0,3620.0,1788.0,3576.0,1180.0,2361.0,4779.0,59663.0,,,,,1723.0,3489.0,1702.0,3446.0,1124.0,2275.0,4548.0,59316.0,3.9,13.3
3,3.0,3.0,11687.0,35061.0,,,,,1810.0,5431.0,1788.0,5364.0,1180.0,3541.0,4779.0,64442.0,,,,,1681.0,5170.0,1660.0,5107.0,1096.0,3371.0,4437.0,63754.0,3.9,17.3
4,4.0,4.0,11687.0,46748.0,,,,,1810.0,7241.0,1788.0,7152.0,1180.0,4722.0,4779.0,69220.0,,,,,1640.0,6810.0,1620.0,6726.0,1069.0,4441.0,4329.0,68083.0,3.9,21.2
5,5.0,5.0,11687.0,58435.0,,,,,1810.0,9051.0,1788.0,8940.0,1180.0,5902.0,4779.0,73999.0,,,,,1600.0,8410.0,1580.0,8307.0,1043.0,5484.0,4224.0,72306.0,3.9,25.1
6,6.0,6.0,11687.0,70122.0,,,,,1810.0,10861.0,1788.0,10728.0,1180.0,7082.0,4779.0,78777.0,,,,,1561.0,9971.0,1542.0,9849.0,1018.0,6502.0,4121.0,76427.0,3.9,29.0
7,7.0,7.0,11687.0,81809.0,,,,,1810.0,12671.0,1788.0,12516.0,1180.0,8263.0,4779.0,83556.0,,,,,1523.0,11493.0,1504.0,11353.0,993.0,7495.0,4020.0,80447.0,3.9,33.0
8,8.0,8.0,11687.0,93496.0,,,,,1810.0,14481.0,1788.0,14304.0,1180.0,9443.0,4779.0,88334.0,,,,,1486.0,12979.0,1467.0,12820.0,969.0,8464.0,3922.0,84369.0,3.9,36.9
9,9.0,9.0,11687.0,105183.0,,,,,1810.0,16292.0,1788.0,16092.0,1180.0,10623.0,4779.0,93113.0,,,,,1449.0,14429.0,1432.0,14252.0,945.0,9409.0,3826.0,88195.0,3.9,40.8
10,10.0,10.0,11687.0,116870.0,,,,,1810.0,18102.0,1788.0,17880.0,1180.0,11804.0,4779.0,97892.0,,,,,1414.0,15843.0,1397.0,15649.0,922.0,10331.0,3733.0,91928.0,3.9,44.8
11,11.0,11.0,11687.0,128557.0,,,,,1810.0,19912.0,1788.0,19668.0,1180.0,12984.0,4779.0,102670.0,,,,,1380.0,17222.0,1363.0,17011.0,900.0,11230.0,3642.0,95570.0,3.9,48.7
12,12.0,12.0,11687.0,140244.0,,,,,1810.0,21722.0,1788.0,21456.0,1180.0,14165.0,4779.0,107449.0,,,,,1346.0,18568.0,1329.0,18341.0,878.0,12108.0,3553.0,99123.0,3.9,52.6
13,13.0,13.0,11687.0,151931.0,,,,,1810.0,23532.0,1788.0,23244.0,1180.0,15345.0,4779.0,112227.0,,,,,1313.0,19881.0,1297.0,19638.0,856.0,12964.0,3466.0,102590.0,3.9,56.5
14,14.0,14.0,11687.0,163618.0,,,,,1810.0,25342.0,1788.0,25032.0,1180.0,16525.0,4779.0,117006.0,,,,,1281.0,21163.0,1265.0,20903.0,835.0,13800.0,3382.0,105972.0,3.9,60.5
15,15.0,15.0,11687.0,175305.0,,,,,1810.0,27153.0,1788.0,26820.0,1180.0,17706.0,4779.0,121784.0,,,,,1250.0,22412.0,1235.0,22138.0,815.0,14615.0,3299.0,109271.0,3.9,64.4
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,724.0,27877.0,715.0,27535.0,472.0,18178.0,1911.0,123696.0,,,,,495.0,22907.0,489.0,22627.0,323.0,14938.0,1307.0,110578.0,1.6,66.0
post-use,15.4,16.94,0.0,179979.80000000002,0,50106,0,0,0.0,27877.0,0.0,27535.0,0.0,18178.0,0.0,123696.0,0,50106,0,0,0.0,22907.0,0.0,22627.0,0.0,14938.0,0.0,110578.0,0.0,66.0
