period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,69130,69130,,,0.0,0.0,0.0,0.0,0.0,0.0,69130.0,69130.0,9.8,9.8
1,1.0,1.0,11687.0,11687.0,,,-7500,-7500,565.0,565.0,1884.0,1884.0,713.0,713.0,-4338.0,64792.0,,,-7317.0,-7317.0,552.0,552.0,1838.0,1838.0,696.0,696.0,-4232.0,64898.0,0.5,10.4
2,2.0,2.0,11687.0,23374.0,,,,,565.0,1131.0,1884.0,3768.0,713.0,1426.0,3162.0,67955.0,,,,,538.0,1090.0,1793.0,3631.0,679.0,1374.0,3010.0,67908.0,0.5,10.9
3,3.0,3.0,11687.0,35061.0,,,,,565.0,1696.0,1884.0,5652.0,713.0,2139.0,3162.0,71117.0,,,,,525.0,1615.0,1749.0,5381.0,662.0,2036.0,2937.0,70845.0,0.5,11.4
4,4.0,4.0,11687.0,46748.0,,,,,565.0,2262.0,1884.0,7536.0,713.0,2852.0,3162.0,74280.0,,,,,512.0,2127.0,1707.0,7088.0,646.0,2682.0,2865.0,73710.0,0.5,12.0
5,5.0,5.0,11687.0,58435.0,,,,,565.0,2827.0,1884.0,9420.0,713.0,3565.0,3162.0,77442.0,,,,,500.0,2627.0,1665.0,8753.0,630.0,3312.0,2795.0,76505.0,0.5,12.5
6,6.0,6.0,11687.0,70122.0,,,,,565.0,3393.0,1884.0,11304.0,713.0,4277.0,3162.0,80604.0,,,,,488.0,3115.0,1625.0,10377.0,615.0,3927.0,2727.0,79232.0,0.5,13.1
7,7.0,7.0,11687.0,81809.0,,,,,565.0,3958.0,1884.0,13188.0,713.0,4990.0,3162.0,83767.0,,,,,476.0,3591.0,1585.0,11962.0,600.0,4527.0,2660.0,81892.0,0.5,13.6
8,8.0,8.0,11687.0,93496.0,,,,,565.0,4524.0,1884.0,15072.0,713.0,5703.0,3162.0,86929.0,,,,,464.0,4055.0,1546.0,13509.0,585.0,5112.0,2596.0,84488.0,0.5,14.1
9,9.0,9.0,11687.0,105183.0,,,,,565.0,5089.0,1884.0,16956.0,713.0,6416.0,3162.0,90092.0,,,,,453.0,4507.0,1509.0,15017.0,571.0,5682.0,2532.0,87020.0,0.5,14.7
10,10.0,10.0,11687.0,116870.0,,,,,565.0,5655.0,1884.0,18840.0,713.0,7129.0,3162.0,93254.0,,,,,442.0,4949.0,1472.0,16489.0,557.0,6239.0,2470.0,89490.0,0.5,15.2
11,11.0,11.0,11687.0,128557.0,,,,,565.0,6220.0,1884.0,20724.0,713.0,7842.0,3162.0,96416.0,,,,,431.0,5380.0,1436.0,17925.0,543.0,6783.0,2410.0,91901.0,0.5,15.8
12,12.0,12.0,11687.0,140244.0,,,,,565.0,6786.0,1884.0,22608.0,713.0,8555.0,3162.0,99579.0,,,,,420.0,5801.0,1401.0,19326.0,530.0,7313.0,2351.0,94252.0,0.5,16.3
13,13.0,13.0,11687.0,151931.0,,,,,565.0,7351.0,1884.0,24492.0,713.0,9268.0,3162.0,102741.0,,,,,410.0,6211.0,1367.0,20692.0,517.0,7830.0,2294.0,96546.0,0.5,16.8
14,14.0,14.0,11687.0,163618.0,,,,,565.0,7917.0,1884.0,26376.0,713.0,9981.0,3162.0,105904.0,,,,,400.0,6611.0,1333.0,22026.0,505.0,8335.0,2238.0,98784.0,0.5,17.4
15,15.0,15.0,11687.0,175305.0,,,,,565.0,8482.0,1884.0,28260.0,713.0,10694.0,3162.0,109066.0,,,,,390.0,7002.0,1301.0,23327.0,492.0,8827.0,2184.0,100968.0,0.5,17.9
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,226.0,8709.0,754.0,29014.0,285.0,10979.0,1265.0,110331.0,,,,,155.0,7156.0,515.0,23842.0,195.0,9022.0,865.0,101833.0,0.2,18.1
post-use,15.4,16.94,0.0,179979.80000000002,0,69130,0,-7500,0.0,8709.0,0.0,29014.0,0.0,10979.0,0.0,110331.0,0,69130,0.0,-7317.0,0.0,7156.0,0.0,23842.0,0.0,9022.0,0.0,101833.0,0.0,18.1
