period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,47196.0,47196.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47196.0,47196.0,5.5,5.5
1,1.0,1.0,11576.0,11576.0,,,,,1514.0,1514.0,1788.0,1788.0,1169.0,1169.0,4471.0,51667.0,,,,,1477.0,1477.0,1744.0,1744.0,1141.0,1141.0,4362.0,51558.0,3.2,8.7
2,2.0,2.0,11576.0,23152.0,,,,,1514.0,3028.0,1788.0,3576.0,1169.0,2338.0,4471.0,56138.0,,,,,1441.0,2918.0,1702.0,3446.0,1113.0,2253.0,4256.0,55813.0,3.2,11.9
3,3.0,3.0,11576.0,34728.0,,,,,1514.0,4542.0,1788.0,5364.0,1169.0,3508.0,4471.0,60609.0,,,,,1406.0,4324.0,1660.0,5107.0,1086.0,3339.0,4152.0,59965.0,3.2,15.1
4,4.0,4.0,11576.0,46304.0,,,,,1514.0,6056.0,1788.0,7152.0,1169.0,4677.0,4471.0,65080.0,,,,,1372.0,5696.0,1620.0,6726.0,1059.0,4398.0,4051.0,64016.0,3.2,18.3
5,5.0,5.0,11576.0,57880.0,,,,,1514.0,7570.0,1788.0,8940.0,1169.0,5846.0,4471.0,69551.0,,,,,1338.0,7034.0,1580.0,8307.0,1033.0,5432.0,3952.0,67968.0,3.2,21.5
6,6.0,6.0,11576.0,69456.0,,,,,1514.0,9084.0,1788.0,10728.0,1169.0,7015.0,4471.0,74022.0,,,,,1305.0,8339.0,1542.0,9849.0,1008.0,6440.0,3855.0,71823.0,3.2,24.7
7,7.0,7.0,11576.0,81032.0,,,,,1514.0,10598.0,1788.0,12516.0,1169.0,8184.0,4471.0,78494.0,,,,,1274.0,9613.0,1504.0,11353.0,984.0,7424.0,3761.0,75585.0,3.2,27.9
8,8.0,8.0,11576.0,92608.0,,,,,1514.0,12112.0,1788.0,14304.0,1169.0,9353.0,4471.0,82965.0,,,,,1243.0,10855.0,1467.0,12820.0,960.0,8383.0,3670.0,79254.0,3.2,31.1
9,9.0,9.0,11576.0,104184.0,,,,,1514.0,13626.0,1788.0,16092.0,1169.0,10523.0,4471.0,87436.0,,,,,1212.0,12068.0,1432.0,14252.0,936.0,9319.0,3580.0,82834.0,3.2,34.3
10,10.0,10.0,11576.0,115760.0,,,,,1514.0,15140.0,1788.0,17880.0,1169.0,11692.0,4471.0,91907.0,,,,,1183.0,13250.0,1397.0,15649.0,913.0,10233.0,3493.0,86327.0,3.2,37.5
11,11.0,11.0,11576.0,127336.0,,,,,1514.0,16654.0,1788.0,19668.0,1169.0,12861.0,4471.0,96378.0,,,,,1154.0,14404.0,1363.0,17011.0,891.0,11124.0,3408.0,89735.0,3.2,40.7
12,12.0,12.0,11576.0,138912.0,,,,,1514.0,18168.0,1788.0,21456.0,1169.0,14030.0,4471.0,100849.0,,,,,1126.0,15530.0,1329.0,18341.0,869.0,11993.0,3325.0,93059.0,3.2,43.9
13,13.0,13.0,11576.0,150488.0,,,,,1514.0,19682.0,1788.0,23244.0,1169.0,15199.0,4471.0,105320.0,,,,,1098.0,16628.0,1297.0,19638.0,848.0,12841.0,3243.0,96303.0,3.2,47.1
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,212.0,19894.0,250.0,23494.0,164.0,15363.0,626.0,105946.0,,,,,153.0,16781.0,181.0,19819.0,118.0,12960.0,453.0,96755.0,0.4,47.6
post-use,13.14,14.454000000000002,0.0,152108.64,0.0,47196.0,0,0,0.0,19894.0,0.0,23494.0,0.0,15363.0,0.0,105946.0,0.0,47196.0,0,0,0.0,16781.0,0.0,19819.0,0.0,12960.0,0.0,96755.0,0.0,47.6
