period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-0.8900000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,73920,73920,,,0.0,0.0,0.0,0.0,0.0,0.0,73920.0,73920.0,0.0,0.0,5.5,5.5
1,1.0,1.0,11533.46302,11533.46302,,,,,2598.0,2598.0,1788.0,1788.0,1165.0,1165.0,5551.0,79471.0,5551.0,5551.0,,,,,2475.0,2475.0,1703.0,1703.0,1109.0,1109.0,5287.0,79207.0,5287.0,5287.0,4.3,9.7
2,2.0,2.0,11533.46302,23066.92604,,,,,2598.0,5196.0,1788.0,3576.0,1165.0,2330.0,5551.0,85022.0,5551.0,11102.0,,,,,2357.0,4831.0,1622.0,3325.0,1057.0,2166.0,5035.0,84242.0,5035.0,10322.0,4.3,14.0
3,3.0,3.0,11533.46302,34600.38906,,,,,2598.0,7795.0,1788.0,5364.0,1165.0,3495.0,5551.0,90573.0,5551.0,16653.0,,,,,2244.0,7076.0,1545.0,4869.0,1006.0,3172.0,4795.0,89037.0,4795.0,15117.0,4.3,18.3
4,4.0,4.0,11533.46302,46133.85208,,,,,2598.0,10393.0,1788.0,7152.0,1165.0,4660.0,5551.0,96124.0,5551.0,22204.0,,,,,2138.0,9213.0,1471.0,6340.0,958.0,4131.0,4567.0,93604.0,4567.0,19684.0,4.3,22.5
5,5.0,5.0,11533.46302,57667.31509999999,,,,,2598.0,12991.0,1788.0,8940.0,1165.0,5824.0,5551.0,101676.0,5551.0,27756.0,,,,,2036.0,11249.0,1401.0,7741.0,913.0,5043.0,4349.0,97953.0,4349.0,24033.0,4.3,26.8
6,6.0,6.0,11533.46302,69200.77811999999,,,,,2598.0,15589.0,1788.0,10728.0,1165.0,6989.0,5551.0,107227.0,5551.0,33307.0,,,,,1939.0,13188.0,1334.0,9075.0,869.0,5913.0,4142.0,102096.0,4142.0,28176.0,4.3,31.0
7,7.0,7.0,11533.46302,80734.24113999998,,,,,2598.0,18188.0,1788.0,12516.0,1165.0,8154.0,5551.0,112778.0,5551.0,38858.0,,,,,1847.0,15034.0,1271.0,10346.0,828.0,6740.0,3945.0,106041.0,3945.0,32121.0,4.3,35.3
8,8.0,8.0,11533.46302,92267.70415999998,,,,,2598.0,20786.0,1788.0,14304.0,1165.0,9319.0,5551.0,118329.0,5551.0,44409.0,,,,,1759.0,16793.0,1210.0,11556.0,788.0,7529.0,3757.0,109798.0,3757.0,35878.0,4.3,39.6
8.9,8.9,8.9,10380.116718000003,102647.82087799998,,,,,2338.0,23124.0,1609.0,15913.0,1048.0,10367.0,4996.0,123325.0,4996.0,49405.0,,,,,1515.0,18308.0,1042.0,12599.0,679.0,8208.0,3236.0,113034.0,3236.0,39114.0,3.8,43.4
post-use,8.9,9.790000000000001,0.0,102647.82087799998,0,73920,0,0,0.0,23124.0,0.0,15913.0,0.0,10367.0,0.0,123325.0,0.0,49405.0,0,73920,0,0,0.0,18308.0,0.0,12599.0,0.0,8208.0,0.0,113034.0,0.0,39114.0,0.0,43.4
