period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1756.0,1756.0,1788.0,1788.0,1180.0,1180.0,4724.0,68931.0,,,,,1713.0,1713.0,1744.0,1744.0,1152.0,1152.0,4609.0,68816.0,5.4,10.9
2,2.0,2.0,11687.0,23374.0,,,,,1756.0,3512.0,1788.0,3576.0,1180.0,2361.0,4724.0,73656.0,,,,,1671.0,3385.0,1702.0,3446.0,1124.0,2275.0,4497.0,73313.0,5.4,16.2
3,3.0,3.0,11687.0,35061.0,,,,,1756.0,5268.0,1788.0,5364.0,1180.0,3541.0,4724.0,78380.0,,,,,1631.0,5015.0,1660.0,5107.0,1096.0,3371.0,4387.0,77700.0,5.4,21.6
4,4.0,4.0,11687.0,46748.0,,,,,1756.0,7024.0,1788.0,7152.0,1180.0,4722.0,4724.0,83105.0,,,,,1591.0,6606.0,1620.0,6726.0,1069.0,4441.0,4280.0,81980.0,5.4,27.0
5,5.0,5.0,11687.0,58435.0,,,,,1756.0,8781.0,1788.0,8940.0,1180.0,5902.0,4724.0,87829.0,,,,,1552.0,8159.0,1580.0,8307.0,1043.0,5484.0,4176.0,86156.0,5.4,32.4
6,6.0,6.0,11687.0,70122.0,,,,,1756.0,10537.0,1788.0,10728.0,1180.0,7082.0,4724.0,92554.0,,,,,1514.0,9673.0,1542.0,9849.0,1018.0,6502.0,4074.0,90230.0,5.4,37.8
7,7.0,7.0,11687.0,81809.0,,,,,1756.0,12293.0,1788.0,12516.0,1180.0,8263.0,4724.0,97278.0,,,,,1477.0,11150.0,1504.0,11353.0,993.0,7495.0,3975.0,94205.0,5.4,43.2
8,8.0,8.0,11687.0,93496.0,,,,,1756.0,14049.0,1788.0,14304.0,1180.0,9443.0,4724.0,102003.0,,,,,1441.0,12591.0,1467.0,12820.0,969.0,8464.0,3878.0,98082.0,5.4,48.6
9,9.0,9.0,11687.0,105183.0,,,,,1756.0,15805.0,1788.0,16092.0,1180.0,10623.0,4724.0,106727.0,,,,,1406.0,13998.0,1432.0,14252.0,945.0,9409.0,3783.0,101865.0,5.4,54.0
10,10.0,10.0,11687.0,116870.0,,,,,1756.0,17561.0,1788.0,17880.0,1180.0,11804.0,4724.0,111452.0,,,,,1372.0,15370.0,1397.0,15649.0,922.0,10331.0,3691.0,105556.0,5.4,59.4
11,11.0,11.0,11687.0,128557.0,,,,,1756.0,19317.0,1788.0,19668.0,1180.0,12984.0,4724.0,116176.0,,,,,1338.0,16708.0,1363.0,17011.0,900.0,11230.0,3601.0,109157.0,5.4,64.7
12,12.0,12.0,11687.0,140244.0,,,,,1756.0,21073.0,1788.0,21456.0,1180.0,14165.0,4724.0,120901.0,,,,,1306.0,18014.0,1329.0,18341.0,878.0,12108.0,3513.0,112670.0,5.4,70.1
13,13.0,13.0,11687.0,151931.0,,,,,1756.0,22829.0,1788.0,23244.0,1180.0,15345.0,4724.0,125625.0,,,,,1274.0,19288.0,1297.0,19638.0,856.0,12964.0,3427.0,116097.0,5.4,75.5
14,14.0,14.0,11687.0,163618.0,,,,,1756.0,24585.0,1788.0,25032.0,1180.0,16525.0,4724.0,130350.0,,,,,1243.0,20530.0,1265.0,20903.0,835.0,13800.0,3344.0,119441.0,5.4,80.9
15,15.0,15.0,11687.0,175305.0,,,,,1756.0,26342.0,1788.0,26820.0,1180.0,17706.0,4724.0,135074.0,,,,,1213.0,21743.0,1235.0,22138.0,815.0,14615.0,3262.0,122703.0,5.4,86.3
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,702.0,27044.0,715.0,27535.0,472.0,18178.0,1890.0,136964.0,,,,,480.0,22223.0,489.0,22627.0,323.0,14938.0,1292.0,123995.0,2.2,88.5
post-use,15.4,16.94,0.0,179979.80000000002,0,64207,0,0,0.0,27044.0,0.0,27535.0,0.0,18178.0,0.0,136964.0,0,64207,0,0,0.0,22223.0,0.0,22627.0,0.0,14938.0,0.0,123995.0,0.0,88.5
