period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.07,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,60000,60000,,,0.0,0.0,0.0,0.0,0.0,0.0,60000.0,60000.0,0.0,0.0,9.8,9.8
1,1.0,1.0,13821.181558,13821.181558,,,-7500,-7500,899.0,899.0,1884.0,1884.0,843.0,843.0,-3874.0,56126.0,-3874.0,-3874.0,,,-7143.0,-7143.0,856.0,856.0,1794.0,1794.0,803.0,803.0,-3690.0,56310.0,-3690.0,-3690.0,1.1,10.9
2,2.0,2.0,13821.181558,27642.363116,,,,,899.0,1797.0,1884.0,3768.0,843.0,1686.0,3626.0,59751.0,3626.0,-249.0,,,,,815.0,1671.0,1709.0,3503.0,765.0,1568.0,3289.0,59599.0,3289.0,-401.0,1.1,12.0
3,3.0,3.0,13821.181558,41463.544674000004,,,,,899.0,2696.0,1884.0,5652.0,843.0,2529.0,3626.0,63377.0,3626.0,3377.0,,,,,776.0,2447.0,1627.0,5131.0,728.0,2296.0,3132.0,62731.0,3132.0,2731.0,1.1,13.1
4,4.0,4.0,13821.181558,55284.726232,,,,,899.0,3594.0,1884.0,7536.0,843.0,3372.0,3626.0,67002.0,3626.0,7002.0,,,,,739.0,3186.0,1550.0,6681.0,694.0,2990.0,2983.0,65713.0,2983.0,5713.0,1.1,14.2
5,5.0,5.0,13821.181558,69105.90779,,,,,899.0,4493.0,1884.0,9420.0,843.0,4215.0,3626.0,70628.0,3626.0,10628.0,,,,,704.0,3890.0,1476.0,8157.0,661.0,3650.0,2841.0,68554.0,2841.0,8554.0,1.1,15.3
6,6.0,6.0,13821.181558,82927.089348,,,,,899.0,5391.0,1884.0,11304.0,843.0,5059.0,3626.0,74254.0,3626.0,14254.0,,,,,670.0,4561.0,1406.0,9563.0,629.0,4279.0,2705.0,71260.0,2705.0,11260.0,1.1,16.4
7,7.0,7.0,13821.181558,96748.27090599999,,,,,899.0,6290.0,1884.0,13188.0,843.0,5902.0,3626.0,77879.0,3626.0,17879.0,,,,,639.0,5199.0,1339.0,10902.0,599.0,4878.0,2577.0,73836.0,2577.0,13836.0,1.1,17.5
8,8.0,8.0,13821.181558,110569.45246399999,,,,,899.0,7188.0,1884.0,15072.0,843.0,6745.0,3626.0,81505.0,3626.0,21505.0,,,,,608.0,5807.0,1275.0,12177.0,571.0,5449.0,2454.0,76290.0,2454.0,16290.0,1.1,18.6
9,9.0,9.0,13821.181558,124390.63402199998,,,,,899.0,8087.0,1884.0,16956.0,843.0,7588.0,3626.0,85130.0,3626.0,25130.0,,,,,579.0,6386.0,1214.0,13391.0,543.0,5993.0,2337.0,78627.0,2337.0,18627.0,1.1,19.7
10,10.0,10.0,13821.181558,138211.81558,,,,,899.0,8985.0,1884.0,18840.0,843.0,8431.0,3626.0,88756.0,3626.0,28756.0,,,,,552.0,6938.0,1157.0,14548.0,518.0,6510.0,2226.0,80853.0,2226.0,20853.0,1.1,20.8
10.7,10.7,10.7,9674.82709059999,147886.64267059998,,,,,629.0,9614.0,1319.0,20159.0,590.0,9021.0,2538.0,91294.0,2538.0,31294.0,,,,,373.0,7311.0,782.0,15330.0,350.0,6860.0,1506.0,82359.0,1506.0,22359.0,0.8,21.6
post-use,10.7,11.77,0.0,147886.64267059998,0,60000,0,-7500,0.0,9614.0,0.0,20159.0,0.0,9021.0,0.0,91294.0,0.0,31294.0,0,60000,0.0,-7143.0,0.0,7311.0,0.0,15330.0,0.0,6860.0,0.0,82359.0,0.0,22359.0,0.0,21.6
