period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.54,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,5.5,5.5
1,1.0,1.0,11687.0,11687.0,,,,,1509.0,1509.0,1788.0,1788.0,1180.0,1180.0,4477.0,67221.0,,,,,1472.0,1472.0,1744.0,1744.0,1152.0,1152.0,4368.0,67112.0,4.6,10.1
2,2.0,2.0,11687.0,23374.0,,,,,1509.0,3017.0,1788.0,3576.0,1180.0,2361.0,4477.0,71698.0,,,,,1436.0,2908.0,1702.0,3446.0,1124.0,2275.0,4261.0,71374.0,4.6,14.7
3,3.0,3.0,11687.0,35061.0,,,,,1509.0,4526.0,1788.0,5364.0,1180.0,3541.0,4477.0,76175.0,,,,,1401.0,4309.0,1660.0,5107.0,1096.0,3371.0,4157.0,75531.0,4.6,19.3
4,4.0,4.0,11687.0,46748.0,,,,,1509.0,6035.0,1788.0,7152.0,1180.0,4722.0,4477.0,80653.0,,,,,1367.0,5676.0,1620.0,6726.0,1069.0,4441.0,4056.0,79587.0,4.6,23.9
5,5.0,5.0,11687.0,58435.0,,,,,1509.0,7543.0,1788.0,8940.0,1180.0,5902.0,4477.0,85130.0,,,,,1333.0,7009.0,1580.0,8307.0,1043.0,5484.0,3957.0,83544.0,4.6,28.5
6,6.0,6.0,11687.0,70122.0,,,,,1509.0,9052.0,1788.0,10728.0,1180.0,7082.0,4477.0,89607.0,,,,,1301.0,8310.0,1542.0,9849.0,1018.0,6502.0,3861.0,87404.0,4.6,33.1
7,7.0,7.0,11687.0,81809.0,,,,,1509.0,10561.0,1788.0,12516.0,1180.0,8263.0,4477.0,94084.0,,,,,1269.0,9579.0,1504.0,11353.0,993.0,7495.0,3766.0,91171.0,4.6,37.7
8,8.0,8.0,11687.0,93496.0,,,,,1509.0,12069.0,1788.0,14304.0,1180.0,9443.0,4477.0,98561.0,,,,,1238.0,10817.0,1467.0,12820.0,969.0,8464.0,3675.0,94845.0,4.6,42.3
9,9.0,9.0,11687.0,105183.0,,,,,1509.0,13578.0,1788.0,16092.0,1180.0,10623.0,4477.0,103038.0,,,,,1208.0,12025.0,1432.0,14252.0,945.0,9409.0,3585.0,98430.0,4.6,46.9
10,10.0,10.0,11687.0,116870.0,,,,,1509.0,15087.0,1788.0,17880.0,1180.0,11804.0,4477.0,107515.0,,,,,1179.0,13204.0,1397.0,15649.0,922.0,10331.0,3497.0,101928.0,4.6,51.5
11,11.0,11.0,11687.0,128557.0,,,,,1509.0,16595.0,1788.0,19668.0,1180.0,12984.0,4477.0,111992.0,,,,,1150.0,14354.0,1363.0,17011.0,900.0,11230.0,3412.0,105340.0,4.6,56.1
12,12.0,12.0,11687.0,140244.0,,,,,1509.0,18104.0,1788.0,21456.0,1180.0,14165.0,4477.0,116469.0,,,,,1122.0,15476.0,1329.0,18341.0,878.0,12108.0,3329.0,108669.0,4.6,60.7
13,13.0,13.0,11687.0,151931.0,,,,,1509.0,19613.0,1788.0,23244.0,1180.0,15345.0,4477.0,120946.0,,,,,1094.0,16570.0,1297.0,19638.0,856.0,12964.0,3248.0,111917.0,4.6,65.3
14,14.0,14.0,11687.0,163618.0,,,,,1509.0,21121.0,1788.0,25032.0,1180.0,16525.0,4477.0,125423.0,,,,,1068.0,17638.0,1265.0,20903.0,835.0,13800.0,3169.0,115085.0,4.6,69.9
15,15.0,15.0,11687.0,175305.0,,,,,1509.0,22630.0,1788.0,26820.0,1180.0,17706.0,4477.0,129900.0,,,,,1042.0,18679.0,1235.0,22138.0,815.0,14615.0,3091.0,118176.0,4.6,74.5
15.4,15.4,15.4,4674.800000000004,179979.80000000002,,,,,603.0,23233.0,715.0,27535.0,472.0,18178.0,1791.0,131691.0,,,,,413.0,19092.0,489.0,22627.0,323.0,14938.0,1224.0,119401.0,1.8,76.3
post-use,15.4,16.94,0.0,179979.80000000002,0.0,62744.0,0,0,0.0,23233.0,0.0,27535.0,0.0,18178.0,0.0,131691.0,0.0,62744.0,0,0,0.0,19092.0,0.0,22627.0,0.0,14938.0,0.0,119401.0,0.0,76.3
