period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0,0,0.0,0.0,62744.0,62744.0,0.0,0.0,62744.0,62744.0,,,0.0,0.0,0.0,0.0,0.0,0.0,62744.0,62744.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,2426.0,2426.0,1788,1788,1350.0,1350.0,5564.0,68308.0,5564.0,5564.0,,,,,2311.0,2311.0,1703.0,1703.0,1285.0,1285.0,5299.0,68043.0,5299.0,5299.0,5.3,10.7
2,2,2.0,13363.34444,26726.68888,,,,,2426.0,4853.0,1788,3576,1350.0,2699.0,5564.0,73872.0,5564.0,11128.0,,,,,2201.0,4512.0,1622.0,3325.0,1224.0,2510.0,5047.0,73090.0,5047.0,10346.0,5.3,16.0
3,3,3.0,13363.34444,40090.03332,,,,,2426.0,7279.0,1788,5364,1350.0,4049.0,5564.0,79436.0,5564.0,16692.0,,,,,2096.0,6608.0,1545.0,4869.0,1166.0,3676.0,4806.0,77897.0,4806.0,15152.0,5.3,21.3
4,4,4.0,13363.34444,53453.37776,,,,,2426.0,9705.0,1788,7152,1350.0,5399.0,5564.0,85000.0,5564.0,22256.0,,,,,1996.0,8604.0,1471.0,6340.0,1110.0,4786.0,4578.0,82474.0,4578.0,19730.0,5.3,26.5
5,5,5.0,13363.34444,66816.7222,,,,,2426.0,12132.0,1788,8940,1350.0,6748.0,5564.0,90564.0,5564.0,27820.0,,,,,1901.0,10505.0,1401.0,7741.0,1058.0,5843.0,4360.0,86834.0,4360.0,24089.0,5.3,31.8
6,6,6.0,13363.34444,80180.06664,,,,,2426.0,14558.0,1788,10728,1350.0,8098.0,5564.0,96129.0,5564.0,33384.0,,,,,1811.0,12315.0,1334.0,9075.0,1007.0,6851.0,4152.0,90986.0,4152.0,28241.0,5.3,37.0
7,7,7.0,13363.34444,93543.41108,,,,,2426.0,16984.0,1788,12516,1350.0,9448.0,5564.0,101693.0,5564.0,38948.0,,,,,1724.0,14040.0,1271.0,10346.0,959.0,7810.0,3954.0,94940.0,3954.0,32196.0,5.3,42.3
8,8,8.0,13363.34444,106906.75552,,,,,2426.0,19411.0,1788,14304,1350.0,10798.0,5564.0,107257.0,5564.0,44512.0,,,,,1642.0,15682.0,1210.0,11556.0,914.0,8723.0,3766.0,98706.0,3766.0,35962.0,5.3,47.6
9,9,9.0,13363.34444,120270.09996,,,,,2426.0,21837.0,1788,16092,1350.0,12147.0,5564.0,112821.0,5564.0,50076.0,,,,,1564.0,17246.0,1153.0,12709.0,870.0,9593.0,3587.0,102292.0,3587.0,39548.0,5.3,52.8
10,10,10.0,13363.34444,133633.4444,,,,,2426.0,24263.0,1788,17880,1350.0,13497.0,5564.0,118385.0,5564.0,55640.0,,,,,1490.0,18735.0,1098.0,13806.0,829.0,10422.0,3416.0,105708.0,3416.0,42964.0,5.3,58.1
11,11,11.0,13363.34444,146996.78884,,,,,2426.0,26690.0,1788,19668,1350.0,14847.0,5564.0,123949.0,5564.0,61204.0,,,,,1419.0,20154.0,1045.0,14852.0,789.0,11211.0,3253.0,108961.0,3253.0,46217.0,5.3,63.3
12,12,12.0,13363.34444,160360.13328,,,,,2426.0,29116.0,1788,21456,1350.0,16196.0,5564.0,129513.0,5564.0,66768.0,,,,,1351.0,21505.0,996.0,15847.0,752.0,11963.0,3098.0,112060.0,3098.0,49315.0,5.3,68.6
13,13,13.0,13363.34444,173723.47772000002,,,,,2426.0,31542.0,1788,23244,1350.0,17546.0,5564.0,135077.0,5564.0,72332.0,,,,,1287.0,22792.0,948.0,16796.0,716.0,12678.0,2951.0,115010.0,2951.0,52266.0,5.3,73.9
post-use,13,14.3,0.0,173723.47772000002,0.0,62744.0,0,0,0.0,31542.0,0,23244,0.0,17546.0,0.0,135077.0,0.0,72332.0,0.0,62744.0,0,0,0.0,22792.0,0.0,16796.0,0.0,12678.0,0.0,115010.0,0.0,52266.0,0.0,73.9
