period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.1500000000000001,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,64207,64207,,,0.0,0.0,0,0,0.0,0.0,64207.0,64207.0,0.0,0.0,64207,64207,,,0.0,0.0,0.0,0.0,0.0,0.0,64207.0,64207.0,0.0,0.0,5.5,5.5
1,1.0,1.0,14350.869023,14350.869023,,,,,3447.0,3447.0,1788,1788,1449.0,1449.0,6684.0,70891.0,6684.0,6684.0,,,,,3362.0,3362.0,1744.0,1744.0,1414.0,1414.0,6521.0,70728.0,6521.0,6521.0,6.6,12.1
2,2.0,2.0,14350.869023,28701.738046,,,,,3447.0,6893.0,1788,3576,1449.0,2899.0,6684.0,77575.0,6684.0,13368.0,,,,,3280.0,6643.0,1702.0,3446.0,1380.0,2794.0,6362.0,77090.0,6362.0,12883.0,6.6,18.7
3,3.0,3.0,14350.869023,43052.607069,,,,,3447.0,10340.0,1788,5364,1449.0,4348.0,6684.0,84259.0,6684.0,20052.0,,,,,3200.0,9843.0,1660.0,5107.0,1346.0,4140.0,6207.0,83296.0,6207.0,19089.0,6.6,25.3
4,4.0,4.0,14350.869023,57403.476092,,,,,3447.0,13786.0,1788,7152,1449.0,5798.0,6684.0,90943.0,6684.0,26736.0,,,,,3122.0,12966.0,1620.0,6726.0,1313.0,5453.0,6055.0,89352.0,6055.0,25145.0,6.6,31.9
5,5.0,5.0,14350.869023,71754.345115,,,,,3447.0,17233.0,1788,8940,1449.0,7247.0,6684.0,97627.0,6684.0,33420.0,,,,,3046.0,16012.0,1580.0,8307.0,1281.0,6734.0,5908.0,95259.0,5908.0,31052.0,6.6,38.6
6,6.0,6.0,14350.869023,86105.21413800001,,,,,3447.0,20679.0,1788,10728,1449.0,8697.0,6684.0,104311.0,6684.0,40104.0,,,,,2972.0,18984.0,1542.0,9849.0,1250.0,7984.0,5764.0,101023.0,5764.0,36816.0,6.6,45.2
7,7.0,7.0,14350.869023,100456.08316100002,,,,,3447.0,24126.0,1788,12516,1449.0,10146.0,6684.0,110995.0,6684.0,46788.0,,,,,2899.0,21883.0,1504.0,11353.0,1219.0,9203.0,5623.0,106646.0,5623.0,42439.0,6.6,51.8
8,8.0,8.0,14350.869023,114806.95218400002,,,,,3447.0,27572.0,1788,14304,1449.0,11596.0,6684.0,117679.0,6684.0,53472.0,,,,,2829.0,24712.0,1467.0,12820.0,1190.0,10393.0,5486.0,112132.0,5486.0,47925.0,6.6,58.4
9,9.0,9.0,14350.869023,129157.82120700003,,,,,3447.0,31019.0,1788,16092,1449.0,13045.0,6684.0,124362.0,6684.0,60155.0,,,,,2760.0,27472.0,1432.0,14252.0,1161.0,11553.0,5352.0,117484.0,5352.0,53277.0,6.6,65.0
10,10.0,10.0,14350.869023,143508.69023000004,,,,,3447.0,34465.0,1788,17880,1449.0,14494.0,6684.0,131046.0,6684.0,66839.0,,,,,2692.0,30164.0,1397.0,15649.0,1132.0,12686.0,5221.0,122705.0,5221.0,58498.0,6.6,71.6
11,11.0,11.0,14350.869023,157859.55925300004,,,,,3447.0,37912.0,1788,19668,1449.0,15944.0,6684.0,137730.0,6684.0,73523.0,,,,,2627.0,32791.0,1363.0,17011.0,1105.0,13790.0,5094.0,127799.0,5094.0,63592.0,6.6,78.3
11.5,11.5,11.5,7175.4345115,165034.99376450005,,,,,1723.0,39635.0,894,20562,725.0,16669.0,3342.0,141072.0,3342.0,76865.0,,,,,1297.0,34088.0,673.0,17684.0,546.0,14336.0,2516.0,130315.0,2516.0,66108.0,3.3,81.6
post-use,11.5,12.65,0.0,165034.99376450005,0,64207,0,0,0.0,39635.0,0,20562,0.0,16669.0,0.0,141072.0,0.0,76865.0,0,64207,0,0,0.0,34088.0,0.0,17684.0,0.0,14336.0,0.0,130315.0,0.0,66108.0,0.0,81.6
