period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0.0,-1.314,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0,0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,29000,29000,,,0.0,0.0,0.0,0.0,0.0,0.0,29000.0,29000.0,9.8,9.8
1,1.0,1.0,11576.0,11576.0,,,-7500,-7500,369.0,369.0,1884.0,1884.0,706.0,706.0,-4541.0,24459.0,,,-7317.0,-7317.0,360.0,360.0,1838.0,1838.0,689.0,689.0,-4430.0,24570.0,0.3,10.2
2,2.0,2.0,11576.0,23152.0,,,,,369.0,737.0,1884.0,3768.0,706.0,1412.0,2959.0,27418.0,,,,,351.0,711.0,1793.0,3631.0,672.0,1361.0,2816.0,27386.0,0.3,10.5
3,3.0,3.0,11576.0,34728.0,,,,,369.0,1106.0,1884.0,5652.0,706.0,2118.0,2959.0,30376.0,,,,,342.0,1053.0,1749.0,5381.0,656.0,2017.0,2748.0,30133.0,0.3,10.8
4,4.0,4.0,11576.0,46304.0,,,,,369.0,1475.0,1884.0,7536.0,706.0,2825.0,2959.0,33335.0,,,,,334.0,1387.0,1707.0,7088.0,640.0,2656.0,2681.0,32814.0,0.3,11.2
5,5.0,5.0,11576.0,57880.0,,,,,369.0,1843.0,1884.0,9420.0,706.0,3531.0,2959.0,36294.0,,,,,326.0,1713.0,1665.0,8753.0,624.0,3281.0,2615.0,35429.0,0.3,11.5
6,6.0,6.0,11576.0,69456.0,,,,,369.0,2212.0,1884.0,11304.0,706.0,4237.0,2959.0,39253.0,,,,,318.0,2031.0,1625.0,10377.0,609.0,3889.0,2551.0,37981.0,0.3,11.9
7,7.0,7.0,11576.0,81032.0,,,,,369.0,2581.0,1884.0,13188.0,706.0,4943.0,2959.0,42212.0,,,,,310.0,2341.0,1585.0,11962.0,594.0,4484.0,2489.0,40470.0,0.3,12.2
8,8.0,8.0,11576.0,92608.0,,,,,369.0,2950.0,1884.0,15072.0,706.0,5649.0,2959.0,45171.0,,,,,303.0,2644.0,1546.0,13509.0,580.0,5063.0,2428.0,42898.0,0.3,12.5
9,9.0,9.0,11576.0,104184.0,,,,,369.0,3318.0,1884.0,16956.0,706.0,6355.0,2959.0,48129.0,,,,,295.0,2939.0,1509.0,15017.0,565.0,5629.0,2369.0,45267.0,0.3,12.9
10,10.0,10.0,11576.0,115760.0,,,,,369.0,3687.0,1884.0,18840.0,706.0,7061.0,2959.0,51088.0,,,,,288.0,3227.0,1472.0,16489.0,552.0,6180.0,2311.0,47579.0,0.3,13.2
11,11.0,11.0,11576.0,127336.0,,,,,369.0,4056.0,1884.0,20724.0,706.0,7767.0,2959.0,54047.0,,,,,281.0,3508.0,1436.0,17925.0,538.0,6718.0,2255.0,49834.0,0.3,13.6
12,12.0,12.0,11576.0,138912.0,,,,,369.0,4424.0,1884.0,22608.0,706.0,8474.0,2959.0,57006.0,,,,,274.0,3782.0,1401.0,19326.0,525.0,7243.0,2200.0,52034.0,0.3,13.9
13,13.0,13.0,11576.0,150488.0,,,,,369.0,4793.0,1884.0,24492.0,706.0,9180.0,2959.0,59965.0,,,,,267.0,4049.0,1367.0,20692.0,512.0,7756.0,2146.0,54180.0,0.3,14.2
13.14,13.14,13.14,1620.6400000000067,152108.64,,,,,52.0,4845.0,264.0,24756.0,99.0,9279.0,414.0,60379.0,,,,,37.0,4087.0,191.0,20883.0,71.0,7827.0,299.0,54480.0,0.0,14.3
post-use,13.14,14.454000000000002,0.0,152108.64,0,29000,0,-7500,0.0,4845.0,0.0,24756.0,0.0,9279.0,0.0,60379.0,0,29000,0.0,-7317.0,0.0,4087.0,0.0,20883.0,0.0,7827.0,0.0,54480.0,0.0,14.3
