period [yr],time [yr],time (for plotting) [yr],mileage [mi],total mileage [mi],purchase costs [$],total purchase costs [$],incentives costs [$],total incentives costs [$],operations costs [$],total operations costs [$],insurance costs [$],total insurance costs [$],maintenance costs [$],total maintenance costs [$],costs [$],total costs [$],future costs [$],total future costs [$],present value purchase costs [$],total present value purchase costs [$],present value incentives costs [$],total present value incentives costs [$],present value operations costs [$],total present value operations costs [$],present value insurance costs [$],total present value insurance costs [$],present value maintenance costs [$],total present value maintenance costs [$],present value costs [$],total present value costs [$],present value future costs [$],total present value future costs [$],emissions [tCO$_2$-eq.],total emissions [tCO$_2$-eq.]
pre-purchase,0,-1.3,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0.0,0.0,0.0,50106,50106,,,0.0,0.0,0,0,0.0,0.0,50106.0,50106.0,0.0,0.0,50106,50106,,,0.0,0.0,0.0,0.0,0.0,0.0,50106.0,50106.0,0.0,0.0,5.5,5.5
1,1,1.0,13363.34444,13363.34444,,,,,1581.0,1581.0,1788,1788,1350.0,1350.0,4718.0,54824.0,4718.0,4718.0,,,,,1506.0,1506.0,1703.0,1703.0,1285.0,1285.0,4494.0,54600.0,4494.0,4494.0,4.5,10.0
2,2,2.0,13363.34444,26726.68888,,,,,1581.0,3162.0,1788,3576,1350.0,2699.0,4718.0,59543.0,4718.0,9437.0,,,,,1434.0,2939.0,1622.0,3325.0,1224.0,2510.0,4280.0,58880.0,4280.0,8774.0,4.5,14.5
3,3,3.0,13363.34444,40090.03332,,,,,1581.0,4742.0,1788,5364,1350.0,4049.0,4718.0,64261.0,4718.0,14155.0,,,,,1366.0,4305.0,1545.0,4869.0,1166.0,3676.0,4076.0,62956.0,4076.0,12850.0,4.5,18.9
4,4,4.0,13363.34444,53453.37776,,,,,1581.0,6323.0,1788,7152,1350.0,5399.0,4718.0,68980.0,4718.0,18874.0,,,,,1301.0,5605.0,1471.0,6340.0,1110.0,4786.0,3882.0,66838.0,3882.0,16732.0,4.5,23.4
5,5,5.0,13363.34444,66816.7222,,,,,1581.0,7904.0,1788,8940,1350.0,6748.0,4718.0,73698.0,4718.0,23592.0,,,,,1239.0,6844.0,1401.0,7741.0,1058.0,5843.0,3697.0,70535.0,3697.0,20429.0,4.5,27.9
6,6,6.0,13363.34444,80180.06664,,,,,1581.0,9485.0,1788,10728,1350.0,8098.0,4718.0,78417.0,4718.0,28311.0,,,,,1180.0,8024.0,1334.0,9075.0,1007.0,6851.0,3521.0,74056.0,3521.0,23950.0,4.5,32.4
7,7,7.0,13363.34444,93543.41108,,,,,1581.0,11066.0,1788,12516,1350.0,9448.0,4718.0,83135.0,4718.0,33029.0,,,,,1123.0,9147.0,1271.0,10346.0,959.0,7810.0,3353.0,77409.0,3353.0,27303.0,4.5,36.9
8,8,8.0,13363.34444,106906.75552,,,,,1581.0,12646.0,1788,14304,1350.0,10798.0,4718.0,87854.0,4718.0,37748.0,,,,,1070.0,10217.0,1210.0,11556.0,914.0,8723.0,3194.0,80603.0,3194.0,30497.0,4.5,41.4
9,9,9.0,13363.34444,120270.09996,,,,,1581.0,14227.0,1788,16092,1350.0,12147.0,4718.0,92572.0,4718.0,42466.0,,,,,1019.0,11236.0,1153.0,12709.0,870.0,9593.0,3042.0,83644.0,3042.0,33538.0,4.5,45.9
10,10,10.0,13363.34444,133633.4444,,,,,1581.0,15808.0,1788,17880,1350.0,13497.0,4718.0,97291.0,4718.0,47185.0,,,,,970.0,12206.0,1098.0,13806.0,829.0,10422.0,2897.0,86541.0,2897.0,36435.0,4.5,50.4
11,11,11.0,13363.34444,146996.78884,,,,,1581.0,17389.0,1788,19668,1350.0,14847.0,4718.0,102009.0,4718.0,51903.0,,,,,924.0,13131.0,1045.0,14852.0,789.0,11211.0,2759.0,89300.0,2759.0,39194.0,4.5,54.9
12,12,12.0,13363.34444,160360.13328,,,,,1581.0,18969.0,1788,21456,1350.0,16196.0,4718.0,106728.0,4718.0,56622.0,,,,,880.0,14011.0,996.0,15847.0,752.0,11963.0,2627.0,91927.0,2627.0,41821.0,4.5,59.4
13,13,13.0,13363.34444,173723.47772000002,,,,,1581.0,20550.0,1788,23244,1350.0,17546.0,4718.0,111446.0,4718.0,61340.0,,,,,838.0,14849.0,948.0,16796.0,716.0,12678.0,2502.0,94429.0,2502.0,44323.0,4.5,63.9
post-use,13,14.3,0.0,173723.47772000002,0,50106,0,0,0.0,20550.0,0,23244,0.0,17546.0,0.0,111446.0,0.0,61340.0,0,50106,0,0,0.0,14849.0,0.0,16796.0,0.0,12678.0,0.0,94429.0,0.0,44323.0,0.0,63.9
